,APINumber,TotalVerticalDepth,State,County,Latitude,Longitude,Year,TotalBaseWaterVolume
31432,4.24953E+13,5283,Texas,1.307E+11,31.89621,-103.0628,201301,223154
31433,4.24958E+13,5286,Texas,1.307E+11,31.897924,-103.055294,201901,81875
31434,4.24953E+13,0,Texas,1.307E+11,31.89845,-103.05973,201402,166794
31435,4.24958E+13,5228,Texas,1.307E+11,31.907026,-103.058856,201907,57405
31436,4.2495E+13,7860,Texas,1.307E+11,31.9077,-103.025901,201912,133560
31437,4.2495E+13,8040,Texas,1.307E+11,31.908789,-103.021882,201904,111522
31438,4.2495E+13,6393,Texas,1.307E+11,31.920199,-103.035403,201906,224577
31439,4.24953E+13,4555,Texas,1.307E+11,31.920872,-103.034597,201810,64315
31440,4.24953E+13,4982,Texas,1.307E+11,31.925505,-103.037323,201910,113314
31441,4.24953E+13,3460,Texas,1.307E+11,31.929259,-102.992509,201801,260925
31442,4.24951E+13,5000,Texas,1.307E+11,31.94001,-103.01999,201404,55104
31443,4.2495E+13,5079,Texas,1.307E+11,31.945501,-103.013153,201901,138426
31444,4.24953E+13,3500,Texas,1.307E+11,31.950776,-103.0522117,201803,58821
31445,4.2495E+13,3300,Texas,1.307E+11,31.955971,-103.030528,201806,77144
31446,4.24953E+13,8871,Texas,1.307E+11,31.96366667,-102.963667,202001,157466
31447,4.24953E+13,3560,Texas,1.307E+11,31.969179,-103.067582,201809,60375
31448,4.24953E+13,10600,Texas,1.307E+11,32.003186,-102.927949,201705,167144
31449,4.2495E+13,10535,Texas,1.307E+11,32.006658,-102.929116,201604,146819
31450,4.2495E+13,11777,Texas,1.307E+11,32.011131,-102.926199,201706,120238
31451,4.24953E+13,11385,Texas,1.307E+11,32.0526138,-103.0317587,201603,10731877
31452,4.24953E+13,11070,Texas,1.307E+11,32.059762,-103.014661,201705,1427668
31453,4.20031E+13,11442,Texas,1.307E+11,32.142917,-102.896645,201506,74860
31454,4.20035E+13,9489,Texas,1.307E+11,32.144426,-102.897409,201907,181608
31455,4.20035E+13,10217,Texas,1.307E+11,32.1458,-102.8992,201905,217556
31456,4.20031E+13,9265,Texas,1.307E+11,32.147197,-102.894256,201606,55785
31457,4.20031E+13,7732,Texas,1.307E+11,32.14947,-102.90046,201402,69747
31458,4.20031E+13,9305,Texas,1.307E+11,32.1514593,-102.8925262,201407,128923
31459,4.20033E+13,9255,Texas,1.307E+11,32.1515494,-102.8977291,201406,79711
31460,4.20035E+13,10200,Texas,1.307E+11,32.15162996,-102.9024392,201906,148596
31461,4.20035E+13,7310,Texas,1.307E+11,32.15198,-103.0402,201307,190470
31462,4.20031E+13,9286,Texas,1.307E+11,32.152125,-102.905131,201807,69809
31463,4.20035E+13,7794,Texas,1.307E+11,32.152275,-102.900314,201907,162922
31464,4.20035E+13,7900,Texas,1.307E+11,32.1525698,-103.0449992,201307,185168
31465,4.20035E+13,7310,Texas,1.307E+11,32.15263,-103.03555,201304,189949
31466,4.20031E+13,9890,Texas,1.307E+11,32.1534472,-102.8976098,201409,83632.5
31467,4.20034E+13,7890,Texas,1.307E+11,32.15415,-102.90444,201311,87762
31468,4.20031E+13,7895,Texas,1.307E+11,32.15469,-102.89442,201310,75376
31469,4.20034E+13,9200,Texas,1.307E+11,32.15549441,-102.8969889,201510,8106
31470,4.20034E+13,10947,Texas,1.307E+11,32.15572,-102.89993,201309,84894
31471,4.20031E+13,11314,Texas,1.307E+11,32.15605,-102.907948,201807,70771
31472,4.20033E+13,7070,Texas,1.307E+11,32.15637,-103.0466,201303,153639
31473,4.20034E+13,7500,Texas,1.307E+11,32.1564,-103.04159,201311,90146
31474,4.20033E+13,6900,Texas,1.307E+11,32.15668,-103.05102,201304,138697
31475,4.20034E+13,7659,Texas,1.307E+11,32.15675,-103.0338,201312,88692
31476,4.20035E+13,10191,Texas,1.307E+11,32.156797,-102.901699,201905,156072
31477,4.20035E+13,15118,Texas,1.307E+11,32.15694768,-102.9010283,201604,10582872
31478,4.23013E+13,12042.779,Texas,1.307E+11,31.999151,-103.6285316,201802,7462767.06
31479,4.23013E+13,12286.799,Texas,1.307E+11,31.9991512,-103.6284172,201802,8717430.96
31480,4.23013E+13,8197.142,Texas,1.307E+11,31.9991512,-103.6252136,201705,9676385.04
31481,4.23013E+13,8965.78,Texas,1.307E+11,31.999153,-103.6511134,201911,23587919.04
31482,4.23013E+13,9059.899,Texas,1.307E+11,31.9992312,-103.623728,201709,6790308
31483,4.23013E+13,9072.622,Texas,1.307E+11,31.9992312,-103.6236146,201709,8969730
31484,4.23013E+13,8953.37,Texas,1.307E+11,31.99924,-103.6562802,201912,24690687
31485,4.23013E+13,10631.503,Texas,1.307E+11,31.99925,-103.65229,201503,6120415.98
31486,4.23013E+13,9758.105,Texas,1.307E+11,31.99925,-103.65239,201503,6887635.02
31487,4.23013E+13,10483.57,Texas,1.307E+11,31.99925,-103.65248,201503,6226583.16
31488,4.23013E+13,9346.04,Texas,1.307E+11,31.9992552,-103.6511126,202011,19323822
31489,4.23013E+13,12072.537,Texas,1.307E+11,31.9992578,-103.6410032,201812,7608762
31490,4.23013E+13,12005.291,Texas,1.307E+11,31.999258,-103.6410514,201812,8836968
31491,4.23013E+13,12058.8,Texas,1.307E+11,31.99926,-103.642655,201811,10688748
31492,4.23013E+13,11990.164,Texas,1.307E+11,31.9992604,-103.6427676,201811,10641834
31493,4.23013E+13,11968.81,Texas,1.307E+11,31.9992654,-103.6446788,201812,7674324
31494,4.23013E+13,12035.411,Texas,1.307E+11,31.9992654,-103.644566,201812,11000262
31495,4.23013E+13,12012.875,Texas,1.307E+11,31.9992656,-103.6447918,201812,8173032
31496,4.23013E+13,10619.72,Texas,1.307E+11,31.9992668,-103.6389156,202009,7130172
31497,4.23013E+13,10603.06,Texas,1.307E+11,31.9992678,-103.639022,202009,7739046
31498,4.23013E+13,11921.76902,Texas,1.307E+11,31.9992746,-103.6635724,201601,9516738
31499,4.23013E+13,11920.25583,Texas,1.307E+11,31.9992746,-103.6636698,201601,11254026
31500,4.23013E+13,11790,Texas,1.307E+11,31.999275,-103.6962361,201612,4879308
31501,4.23013E+13,11959.16799,Texas,1.307E+11,31.9992766,-103.6576828,201602,10374840
31502,4.23013E+13,11951.273,Texas,1.307E+11,31.9992768,-103.6575858,201602,10095944.04
31503,4.23013E+13,9332.6,Texas,1.307E+11,31.999346,-103.651113,202011,18461436
31504,4.23013E+13,8856,Texas,1.307E+11,31.9993757,-103.6972011,201212,2221002
31505,4.23014E+13,10588.5,Texas,1.307E+11,31.9994452,-103.745253,202107,12622234
31506,4.23014E+13,12162,Texas,1.307E+11,31.9994939,-103.7314495,202008,10112177
31507,4.23014E+13,10639,Texas,1.307E+11,31.9994943,-103.731546,202008,12908835
31508,4.23014E+13,10631,Texas,1.307E+11,31.9994948,-103.731643,202008,12623886
31509,4.23013E+13,8539,Texas,1.307E+11,31.9995,-103.7275,201309,3585078
31510,4.23014E+13,10588.5,Texas,1.307E+11,31.999514,-103.7452529,202107,12392711
31511,4.23013E+13,10642.12,Texas,1.307E+11,31.999514,-103.6341168,202009,7407540
31512,4.23013E+13,10658.4,Texas,1.307E+11,31.9995142,-103.6342236,202009,7385532
31513,4.23013E+13,12089.25991,Texas,1.307E+11,31.9995162,-103.6351326,201509,8287326.18
31514,4.23013E+13,11756,Texas,1.307E+11,31.9995172,-103.7330322,201604,7874853
31515,4.23013E+13,12075.625,Texas,1.307E+11,31.99952,-103.63503,201508,8887165.14
31516,4.23013E+13,11732,Texas,1.307E+11,31.9995341,-103.7239757,201405,4192398
31517,4.23013E+13,9002,Texas,1.307E+11,31.9995344,-103.724057,201405,3154116
31518,4.23013E+13,11553,Texas,1.307E+11,31.9995696,-103.7433204,202002,12693643
31519,4.23013E+13,11713,Texas,1.307E+11,31.9995699,-103.7432235,202002,13271987
31520,4.23013E+13,11438,Texas,1.307E+11,31.9995699,-103.743127,202002,10566100
31521,4.23014E+13,10624.6,Texas,1.307E+11,31.9995824,-103.7452531,202107,12834091
31522,4.23013E+13,11566,Texas,1.307E+11,31.9995985,-103.739591,202002,10687459
31523,4.23013E+13,11717,Texas,1.307E+11,31.9995986,-103.7394944,202002,10792740
31524,4.23013E+13,11384,Texas,1.307E+11,31.9995988,-103.7393978,202002,10441818
31525,4.23014E+13,12296,Texas,1.307E+11,31.9996239,-103.7227437,202012,9813578
31526,4.23014E+13,10631,Texas,1.307E+11,31.9996512,-103.7452527,202107,12452492
31527,3.00154E+13,11698,New Mexico,1.307E+11,32.000983,-103.724733,201604,9896926
31528,3.00154E+13,11868,New Mexico,1.307E+11,32.001075,-103.724733,201604,10176730
31529,3.00254E+13,15993,New Mexico,1.307E+11,32.001202,-103.686944,201410,7153944
31530,3.00254E+13,8820,New Mexico,1.307E+11,32.004942,-103.688724,201304,1830654
31531,3.00254E+13,13890,New Mexico,1.307E+11,32.006973,-103.693602,201406,5000518
31532,3.00154E+13,13450,New Mexico,1.307E+11,32.00715,-103.7341709,201211,2306277
31533,3.00254E+13,13820,New Mexico,1.307E+11,32.019289,-103.690967,201406,5061189
31534,3.00254E+13,15925,New Mexico,1.307E+11,32.019829,-103.686914,201410,7325039
31535,3.00254E+13,10635,New Mexico,1.307E+11,32.019842,-103.626808,201903,14423346
31536,3.00254E+13,10651,New Mexico,1.307E+11,32.019931,-103.627278,201903,17147256
31537,3.00254E+13,14281,New Mexico,1.307E+11,32.019956,-103.619761,201706,4707738
31538,3.00254E+13,9939,New Mexico,1.307E+11,32.020114,-103.626808,201904,16696501
31539,3.00254E+13,16030,New Mexico,1.307E+11,32.020121,-103.683159,201409,6522313
31540,3.00254E+13,11147,New Mexico,1.307E+11,32.020147,-103.627278,201904,1
31541,3.00254E+13,9088,New Mexico,1.307E+11,32.02136306,-103.6233419,201712,21193325
31542,3.00254E+13,9083,New Mexico,1.307E+11,32.02136306,-103.6232619,201712,21754064
31543,3.00254E+13,9121,New Mexico,1.307E+11,32.02136306,-103.6231811,201712,21451628
31544,3.00254E+13,8895,New Mexico,1.307E+11,32.02148611,-103.6451631,201706,20057180
31545,3.00254E+13,9006,New Mexico,1.307E+11,32.02148611,-103.6452439,201706,17759480
31546,3.00254E+13,9026,New Mexico,1.307E+11,32.02148611,-103.6453239,201706,17692673
31547,3.00254E+13,9086,New Mexico,1.307E+11,32.02149889,-103.6321961,201701,14632520
31548,4.23013E+13,10989,Texas,1.307E+11,31.98492,-103.94088,201410,7267218
31549,4.23893E+13,7769,Texas,1.307E+11,31.98507,-103.99041,201501,4312770
31550,4.21093E+13,9000,Texas,1.307E+11,31.985909,-104.062745,201503,5428025
31551,4.23013E+13,10928,Texas,1.307E+11,31.985969,-103.947479,201610,304999
31552,4.21093E+13,11000,Texas,1.307E+11,31.986075,-104.030105,201602,2978089
31553,4.23013E+13,10710,Texas,1.307E+11,31.9862289,-103.8947124,201603,6349266
31554,4.23013E+13,10776,Texas,1.307E+11,31.986331,-103.905037,201503,4378002
31555,4.23013E+13,10421,Texas,1.307E+11,31.98647062,-103.9254043,201411,5331803
31556,4.21093E+13,0,Texas,1.307E+11,31.98675,-104.033969,201509,5177472
31557,4.23013E+13,7510,Texas,1.307E+11,31.986842,-103.921169,201301,304268
31558,4.21093E+13,11000,Texas,1.307E+11,31.987603,-104.042236,201402,3767660
31559,4.23013E+13,7525,Texas,1.307E+11,31.991361,-103.907639,201301,145053.5
31560,4.23013E+13,7242,Texas,1.307E+11,31.991398,-103.900192,201406,379673
31561,4.23013E+13,7342,Texas,1.307E+11,31.991739,-103.89623,201110,599814
31562,4.21093E+13,0,Texas,1.307E+11,31.9938911,-104.0615875,201403,2547124
31563,4.23013E+13,3515,Texas,1.307E+11,31.995111,-103.913083,201301,87818
31564,4.23013E+13,7365,Texas,1.307E+11,31.99554,-103.90061,201202,543158
31565,4.23013E+13,4360,Texas,1.307E+11,31.998186,-103.920506,201301,300921
31566,4.23013E+13,7650,Texas,1.307E+11,31.998628,-103.907542,201301,110169
31567,4.23893E+13,8270,Texas,1.307E+11,31.999011,-104.01035,201805,7290452
31568,4.23013E+13,8642,Texas,1.307E+11,31.999018,-103.956005,201702,8091512
31569,4.21093E+13,8170,Texas,1.307E+11,31.999024,-104.039972,201602,4445428
31570,4.21093E+13,0,Texas,1.307E+11,31.999089,-104.067688,201505,5321106
31571,4.23013E+13,8300,Texas,1.307E+11,31.999111,-103.956119,201702,10995984
31572,4.23013E+13,10193,Texas,1.307E+11,31.999205,-103.956238,201702,10658403
31573,4.23013E+13,10068,Texas,1.307E+11,31.99935161,-103.9720235,201405,5665893
31574,4.21093E+13,10000,Texas,1.307E+11,31.999477,-104.032685,201308,2629576
31575,4.21093E+13,0,Texas,1.307E+11,31.999477,-104.028101,201401,3142105
31576,4.21093E+13,8205,Texas,1.307E+11,31.999481,-104.037497,201404,3926669
31577,4.23013E+13,8167,Texas,1.307E+11,31.999565,-103.947155,201609,6058244
31578,4.23013E+13,0,Texas,1.307E+11,31.999568,-103.944477,201510,354813
31579,4.23013E+13,8652,Texas,1.307E+11,31.999598,-103.950495,201805,8844352
31580,4.23013E+13,11156,Texas,1.307E+11,31.999598,-103.950334,201805,11288394
31581,4.23013E+13,10242,Texas,1.307E+11,31.999598,-103.950173,201805,11430192
31582,4.23013E+13,10078,Texas,1.307E+11,31.9996,-103.944,202011,25763682
31583,4.23013E+13,10060,Texas,1.307E+11,31.9996,-103.9438,202011,26074188
31584,4.23013E+13,10267,Texas,1.307E+11,31.9996,-103.9439,202011,25817568
31585,4.23013E+13,10360,Texas,1.307E+11,31.999602,-103.941111,201707,24755512
31586,3.00154E+13,10405,New Mexico,1.307E+11,32.000457,-103.92749,201808,15530466
31587,3.00155E+13,10608,New Mexico,1.307E+11,32.000462,-103.912551,202108,10116624
31588,3.00154E+13,6378,New Mexico,1.307E+11,32.000509,-104.022282,201503,3052445
31589,3.00155E+13,10619,New Mexico,1.307E+11,32.000587,-103.913369,201901,30654981
31590,3.00155E+13,10834,New Mexico,1.307E+11,32.000601,-103.995681,201904,12282904
31591,3.00154E+13,10725,New Mexico,1.307E+11,32.000657,-104.011769,201708,16695798
31592,3.00155E+13,10050,New Mexico,1.307E+11,32.0006724,-103.9950504,201904,12243468
31593,3.00155E+13,10036,New Mexico,1.307E+11,32.0006727,-103.9953407,201904,11921493
31594,3.00155E+13,10028,New Mexico,1.307E+11,32.000738,-103.990578,201904,14898223
31595,3.00155E+13,10014,New Mexico,1.307E+11,32.0007994,-104.001275,202002,16548560
31596,3.00155E+13,10807,New Mexico,1.307E+11,32.0007994,-104.0011943,202002,17867261
31597,3.00155E+13,9779,New Mexico,1.307E+11,32.0007995,-104.0011137,202002,16885709
31598,3.00155E+13,10707,New Mexico,1.307E+11,32.0007996,-104.001033,202002,17829842
31599,3.00155E+13,10035,New Mexico,1.307E+11,32.0007997,-104.0009524,202002,17599774
31600,3.00155E+13,10020,New Mexico,1.307E+11,32.000813,-103.99005,201904,13507779
31601,3.00155E+13,10833,New Mexico,1.307E+11,32.0009926,-104.0007265,201904,17260221
31602,3.00155E+13,9781,New Mexico,1.307E+11,32.0009927,-104.0006459,201904,17822417
31603,3.00154E+13,10659,New Mexico,1.307E+11,32.001912,-104.031175,201803,22522265
31604,3.00154E+13,8235,New Mexico,1.307E+11,32.00682646,-104.0472901,201509,2809674
31605,3.00154E+13,10380,New Mexico,1.307E+11,32.01736621,-103.944586,201701,4402876.5
31606,3.00154E+13,8535,New Mexico,1.307E+11,32.01737221,-103.944489,201701,9740011
31607,3.00155E+13,11217,New Mexico,1.307E+11,32.019164,-103.944216,201909,12709755
31608,3.00155E+13,10535,New Mexico,1.307E+11,32.019193,-103.943633,201909,13033760
31609,3.00155E+13,10195,New Mexico,1.307E+11,32.0194531,-103.93489,201909,11968718
31610,3.00155E+13,8945,New Mexico,1.307E+11,32.019458,-103.938391,201909,13191822
31611,3.00155E+13,10159,New Mexico,1.307E+11,32.019468,-103.938197,201909,5262930
31612,3.00155E+13,9796,New Mexico,1.307E+11,32.0195575,-103.9790751,202003,16423229
31613,3.00155E+13,10168,New Mexico,1.307E+11,32.0195598,-103.9791557,202003,16673818
31614,3.00155E+13,9848,New Mexico,1.307E+11,32.0195621,-103.9792363,202003,16521964
31615,3.00155E+13,10174,New Mexico,1.307E+11,32.0195644,-103.979317,202003,16477045
31616,3.00155E+13,9857,New Mexico,1.307E+11,32.0198078,-103.9741255,202008,16466324
31617,3.00155E+13,10210,New Mexico,1.307E+11,32.0198742,-103.9740422,202008,16494407
31618,4.23013E+13,12865,Texas,1.307E+11,31.97071,-103.514616,201802,16902176
31619,4.23013E+13,12281,Texas,1.307E+11,31.970711,-103.514519,201802,21129599
31620,4.23013E+13,12532,Texas,1.307E+11,31.970712,-103.514422,201801,26287991
31621,4.23013E+13,12570,Texas,1.307E+11,31.970713,-103.514326,201712,22754960
31622,4.23013E+13,12426,Texas,1.307E+11,31.970714,-103.531373,201708,17131568
31623,4.23013E+13,12190,Texas,1.307E+11,31.970714,-103.531276,201708,17219802
31624,4.23013E+13,12747,Texas,1.307E+11,31.970714,-103.531469,201707,30297989
31625,4.23013E+13,12437,Texas,1.307E+11,31.970715,-103.531565,201706,27522490
31626,4.23013E+13,12377,Texas,1.307E+11,31.970722,-103.492418,201803,24005130
31627,4.23013E+13,12783.79324,Texas,1.307E+11,31.9719652,-103.4720126,201705,9640538.88
31628,4.23013E+13,11230,Texas,1.307E+11,31.972,-103.47192,201701,19718622
31629,4.23013E+13,12733.468,Texas,1.307E+11,31.9730266,-103.4681944,201807,14040348
31630,4.23013E+13,12711.486,Texas,1.307E+11,31.9730558,-103.4680868,201807,13732950
31631,4.23013E+13,12756.467,Texas,1.307E+11,31.9730856,-103.4679804,201807,18468476.04
31632,4.23013E+13,12768.92454,Texas,1.307E+11,31.9743624,-103.4633242,201807,11720128.98
31633,4.23013E+13,12756.179,Texas,1.307E+11,31.9743926,-103.4632162,201807,13097768.04
31634,4.23013E+13,12750,Texas,1.307E+11,31.97534,-103.455266,201505,6150648
31635,4.23013E+13,12706.232,Texas,1.307E+11,31.97556,-103.45878,201701,18575268.18
31636,4.23013E+13,13172,Texas,1.307E+11,31.97561,-103.45872,201701,18086628.84
31637,4.23013E+13,12817,Texas,1.307E+11,31.9819,-103.4904,201607,11137308
31638,4.23013E+13,12702.62,Texas,1.307E+11,31.9920154,-103.4511812,201903,13423407.9
31639,4.23013E+13,0,Texas,1.307E+11,31.99886,-103.4895579,201305,3880009
31640,4.23013E+13,12601,Texas,1.307E+11,31.9994966,-103.4871015,201606,15464568
31641,4.23013E+13,9841,Texas,1.307E+11,31.9995253,-103.4858066,201603,14551446
31642,3.00254E+13,12529.79,New Mexico,1.307E+11,32.000723,-103.536257,201901,10583401.92
31643,3.00254E+13,12553.51,New Mexico,1.307E+11,32.000724,-103.5361602,201901,11006016
31644,3.00254E+13,12513.15,New Mexico,1.307E+11,32.0007262,-103.5405382,201901,11058474
31645,3.00254E+13,12527.77,New Mexico,1.307E+11,32.0007286,-103.5404432,201901,11389686
31646,3.00254E+13,12732.25,New Mexico,1.307E+11,32.0009346,-103.5150448,201809,11806746
31647,3.00254E+13,12764.58,New Mexico,1.307E+11,32.0009376,-103.510416,201809,12370050
31648,3.00254E+13,12758.8,New Mexico,1.307E+11,32.00094,-103.5057,201908,10159842
31649,3.00254E+13,12773.72,New Mexico,1.307E+11,32.00094,-103.50558,201908,10013850
31650,3.00254E+13,12754.25,New Mexico,1.307E+11,32.00094,-103.50164,201908,10122291.9
31651,3.00254E+13,12650.54242,New Mexico,1.307E+11,32.0010132,-103.5233818,201709,17252550
31652,3.00254E+13,9696.158,New Mexico,1.307E+11,32.00104,-103.52837,201408,8514825.9
31653,3.00254E+13,9690.535,New Mexico,1.307E+11,32.00104,-103.52846,201408,8723132.88
31654,3.00254E+13,9728.048,New Mexico,1.307E+11,32.001042,-103.5329644,201308,8249850
31655,3.00254E+13,12604.03648,New Mexico,1.307E+11,32.0011248,-103.5308512,201610,23512511.82
31656,3.00254E+13,12593.51479,New Mexico,1.307E+11,32.001125,-103.530948,201611,24202725.12
31657,3.00254E+13,12458.493,New Mexico,1.307E+11,32.0012474,-103.523612,201709,13410345.9
31658,3.00254E+13,12621.466,New Mexico,1.307E+11,32.0012474,-103.5265618,201611,14507401.02
31659,3.00254E+13,12595.01848,New Mexico,1.307E+11,32.0012474,-103.5266584,201611,14322388.92
31660,3.00254E+13,12692.68421,New Mexico,1.307E+11,32.0024726,-103.5181414,201708,11139975.84
31661,3.00254E+13,12661.823,New Mexico,1.307E+11,32.0024726,-103.5182382,201708,11824932
31662,3.00255E+13,13048.11,New Mexico,1.307E+11,32.0208794,-103.5373796,202106,19456248
31663,3.00254E+13,9788,New Mexico,1.307E+11,32.0218699,-103.4684096,201507,5339250
31664,3.00254E+13,9582,New Mexico,1.307E+11,32.02188121,-103.4508367,201403,260094
31665,3.00254E+13,0,New Mexico,1.307E+11,32.0219414,-103.4517661,201509,5531160
31666,3.00254E+13,9233,New Mexico,1.307E+11,32.0219519,-103.4503355,201412,4985790
31667,3.00254E+13,12673.94,New Mexico,1.307E+11,32.0220462,-103.5223236,201903,12994994.88
31668,3.00254E+13,12695.29,New Mexico,1.307E+11,32.0220536,-103.5195544,201903,13142010
31669,3.00255E+13,13200.09,New Mexico,1.307E+11,32.0220572,-103.5394888,202106,20022828
31670,3.00254E+13,12698.77,New Mexico,1.307E+11,32.0220606,-103.5222024,201903,13228689.18
31671,3.00254E+13,13061.43,New Mexico,1.307E+11,32.022089,-103.539454,202106,20434134
31672,3.00254E+13,12698.54,New Mexico,1.307E+11,32.022109,-103.5188772,201903,13241479.02
31673,3.00254E+13,12545.111,New Mexico,1.307E+11,32.0221162,-103.535968,201803,16026318
31674,3.00254E+13,12528.705,New Mexico,1.307E+11,32.0221164,-103.536081,201803,16716882
31675,3.00254E+13,12512.678,New Mexico,1.307E+11,32.0221184,-103.5392782,201803,16510013.94
31676,3.00254E+13,12665.67,New Mexico,1.307E+11,32.022234,-103.5266592,201912,15623490.12
31677,3.00254E+13,12641.45,New Mexico,1.307E+11,32.0222846,-103.52687,201912,16716195.3
31678,3.00254E+13,12637.62,New Mexico,1.307E+11,32.022296,-103.5314836,201912,13613082.84
31679,3.00254E+13,12606.09,New Mexico,1.307E+11,32.0222962,-103.5315966,201912,15625911
31680,3.00254E+13,12597.05,New Mexico,1.307E+11,32.0222964,-103.5317096,201912,15418956.84
31681,3.00255E+13,12765,New Mexico,1.307E+11,32.0268051,-103.4946811,202004,18497934
31682,3.00254E+13,9836,New Mexico,1.307E+11,32.027601,-103.4998548,201712,9971094
31683,3.00255E+13,12850,New Mexico,1.307E+11,32.0277217,-103.494157,202004,20693778
31684,3.00255E+13,12785,New Mexico,1.307E+11,32.0282179,-103.4887551,202004,18519186
31685,3.00255E+13,12870,New Mexico,1.307E+11,32.028218,-103.488852,202004,19196142
31686,3.00255E+13,12821,New Mexico,1.307E+11,32.0283305,-103.4843193,202004,18743130
31687,3.00255E+13,12762,New Mexico,1.307E+11,32.0283307,-103.4844162,202004,19297379
31688,4.23013E+13,12197,Texas,1.307E+11,31.971872,-103.602929,201902,5267383
31689,4.23013E+13,12142,Texas,1.307E+11,31.971955,-103.602929,201902,4007997
31690,4.23013E+13,12177,Texas,1.307E+11,31.97213417,-103.6137453,201601,5095566
31691,4.23013E+13,12125,Texas,1.307E+11,31.97221944,-103.602928,201901,4140349
31692,4.23018E+13,9060.01,Texas,1.307E+11,31.98359,-103.61802,201408,6034350
31693,4.23013E+13,9051.19,Texas,1.307E+11,31.98359,-103.61793,201408,6087886.98
31694,4.23013E+13,9884.751,Texas,1.307E+11,31.98441,-103.61802,201406,7820866.2
31695,4.23013E+13,9161.538,Texas,1.307E+11,31.98452,-103.60042,201501,5625484.2
31696,4.23013E+13,9155.964,Texas,1.307E+11,31.98452,-103.60052,201501,5886153
31697,4.23013E+13,9127.286,Texas,1.307E+11,31.9846884,-103.6030074,201501,6069666.96
31698,4.23013E+13,9127.229,Texas,1.307E+11,31.98469,-103.6031,201503,4309144.98
31699,4.23013E+13,9050,Texas,1.307E+11,31.984826,-103.6137335,201302,5788776
31700,4.23013E+13,12556.128,Texas,1.307E+11,31.9860632,-103.6122142,201508,10558590
31701,4.23013E+13,12175.287,Texas,1.307E+11,31.9860632,-103.6123102,201508,9237934.86
31702,4.23013E+13,12235.416,Texas,1.307E+11,31.986276,-103.6043306,201709,7564746.84
31703,4.23013E+13,12148.883,Texas,1.307E+11,31.9862762,-103.604217,201709,7615162.8
31704,4.23013E+13,12141.773,Texas,1.307E+11,31.9862766,-103.6041048,201709,7608911.1
31705,4.23013E+13,12183.416,Texas,1.307E+11,31.9863332,-103.5993506,201710,7579320.84
31706,4.23013E+13,12063.387,Texas,1.307E+11,31.9863336,-103.5994636,201804,5832456
31707,4.23013E+13,11955.207,Texas,1.307E+11,31.9863342,-103.5995768,201804,5767020
31708,4.23013E+13,12198.416,Texas,1.307E+11,31.98749,-103.61119,201604,13441399.86
31709,4.23013E+13,12089.086,Texas,1.307E+11,31.987493,-103.6112924,201604,11966986.08
31710,4.23013E+13,12115.397,Texas,1.307E+11,31.9878496,-103.609722,201604,9426230.1
31711,4.23013E+13,12190.732,Texas,1.307E+11,31.98785,-103.6096252,201604,11193000
31712,4.23013E+13,12797.8999,Texas,1.307E+11,31.9967712,-103.6172066,201712,7402038
31713,4.23013E+13,2460.978,Texas,1.307E+11,31.9994174,-103.6176064,201612,9695555.1
31714,4.23013E+13,12103.972,Texas,1.307E+11,31.9994176,-103.617768,201612,10061436
31715,4.23013E+13,12170.293,Texas,1.307E+11,31.99942,-103.61745,201612,9947448
31716,4.23013E+13,12809,Texas,1.307E+11,31.9994236,-103.6172828,201705,9675059.1
31717,3.00254E+13,12378.455,New Mexico,1.307E+11,32.0005896,-103.5628166,201803,5189730
31718,3.00254E+13,12396.919,New Mexico,1.307E+11,32.0006044,-103.563021,201803,5466090
31719,3.00254E+13,12358.40577,New Mexico,1.307E+11,32.0008864,-103.566383,201803,4254991.02
31720,3.00254E+13,12421.91,New Mexico,1.307E+11,32.0009344,-103.5564632,201810,6367299.96
31721,3.00254E+13,12395.536,New Mexico,1.307E+11,32.0009546,-103.5629972,201803,5680332
31722,3.00254E+13,12456.57,New Mexico,1.307E+11,32.0009586,-103.552592,201810,5980590
31723,3.00254E+13,12458.829,New Mexico,1.307E+11,32.0009586,-103.552479,201810,6105036
31724,3.00254E+13,12463.66,New Mexico,1.307E+11,32.001123,-103.550379,201907,12622432.2
31725,3.00254E+13,12449.78,New Mexico,1.307E+11,32.0014666,-103.5501712,201907,13006008.12
31726,3.00254E+13,12356.185,New Mexico,1.307E+11,32.0131054,-103.5519786,201803,6221334
31727,3.00254E+13,9567.929,New Mexico,1.307E+11,32.01468,-103.55242,201311,3894397.08
31728,3.00254E+13,13301.233,New Mexico,1.307E+11,32.01492,-103.55414,201406,6885837
31729,3.00254E+13,12481.338,New Mexico,1.307E+11,32.01492,-103.556479,201502,6463749.18
31730,3.00254E+13,11019.011,New Mexico,1.307E+11,32.0149206,-103.5565758,201502,6610954.14
31731,3.00254E+13,12391.1299,New Mexico,1.307E+11,32.0149232,-103.5586252,201607,14318262
31732,3.00254E+13,11002.057,New Mexico,1.307E+11,32.0149236,-103.5614766,201704,9470647.2
31733,3.00254E+13,12698.599,New Mexico,1.307E+11,32.0166594,-103.5526234,201611,10219657.98
31734,3.00254E+13,12900.22,New Mexico,1.307E+11,32.0192818,-103.5722782,202001,14097636
31735,3.00254E+13,12374.55084,New Mexico,1.307E+11,32.0195254,-103.5788384,201703,20470708.86
31736,3.00254E+13,12372.438,New Mexico,1.307E+11,32.0195258,-103.5789352,201704,16051698.18
