State,County,Year,TotalPpt,AverageTmp
Texas,Comal,1982,628.3350936,19.62291442
Texas,Comal,1983,780.5396465,18.44772935
Texas,Comal,1984,577.5128935,19.77100097
Texas,Comal,1985,1103.499319,19.18680351
Texas,Comal,1986,1047.934673,19.812001
Texas,Comal,1987,927.443822,19.00043313
Texas,Comal,1988,507.5583327,19.48530958
Texas,Comal,1989,593.9084005,19.26330957
Texas,Comal,1990,847.780339,20.05000093
Texas,Comal,1991,1234.438585,19.39528479
Texas,Comal,1992,1154.882124,19.248260169999998
Texas,Comal,1993,755.8641478,18.92939589
Texas,Comal,1994,875.3289915,19.78033428
Texas,Comal,1995,709.0901301,19.60339603
Texas,Comal,1996,627.7878659,20.05039604
Texas,Comal,1997,1083.77633,19.0093219
Texas,Comal,1998,1295.045391,20.56300104
Texas,Comal,1999,433.7389477,20.51402563
Texas,Comal,2000,951.1662816,20.20080333
Texas,Comal,2001,1030.130175,19.36528496
Texas,Comal,2002,1324.682863,19.3136799
Texas,Comal,2003,705.1002777,19.40326017
Texas,Comal,2004,1341.092525,19.60176642
Texas,Comal,2005,601.8708666,20.20460588
Texas,Comal,2006,582.3925823,20.69192686
Texas,Comal,2007,1251.245731,19.26414907
Texas,Comal,2008,418.33241400000003,20.16081589
Texas,Comal,2009,911.8482026,20.22061828
Texas,Comal,2010,1005.703772,19.33113675
Texas,Comal,2011,475.4320833,20.7562849
Texas,Comal,2012,856.7193521,20.75965538
Texas,Comal,2013,916.7278827,19.47466768
Texas,Comal,2014,703.6063398,19.27544537
Texas,Comal,2015,1377.531405,19.73571721
Texas,Comal,2016,1229.135373,20.32877882
Texas,Comal,2017,841.3423469,20.74140843
Texas,Comal,2018,972.9859001,19.82335894
Texas,Comal,2019,669.4684011,19.82717375
Texas,Comanche,1981,748.2795442,18.28360242
Texas,Comanche,1982,731.6408815,17.90059488
Texas,Comanche,1983,508.3086552,17.08405347
Texas,Comanche,1984,702.6033775,18.29110615
Texas,Comanche,1985,616.296937,17.85679028
Texas,Comanche,1986,1022.801238,18.4387076
Texas,Comanche,1987,792.0451894,17.53851962
Texas,Comanche,1988,527.4161909,17.78874528
Texas,Comanche,1989,724.6691114,17.10985049
Texas,Comanche,1990,944.6894132,18.32496325
Texas,Comanche,1991,1017.0922,17.78038438
Texas,Comanche,1992,926.6309833,17.76393318
Texas,Comanche,1993,738.9141814,17.47706095
Texas,Comanche,1994,994.7295679,18.15297078
Texas,Comanche,1995,892.5588829,17.96147451
Texas,Comanche,1996,842.6279035,17.76924148
Texas,Comanche,1997,994.0156328,17.1973918
Texas,Comanche,1998,651.8683169,18.96197082
Texas,Comanche,1999,465.9365335,19.01194823
Texas,Comanche,2000,673.5221842,18.81615881
Texas,Comanche,2001,666.5824819,17.86046696
Texas,Comanche,2002,962.292474,17.32556479
Texas,Comanche,2003,815.5111648,17.72627149
Texas,Comanche,2004,1119.226247,17.78633169
Texas,Comanche,2005,581.1985767,18.26034671
Texas,Comanche,2006,599.9625616,19.01829414
Texas,Comanche,2007,1291.194749,17.59967002
Texas,Comanche,2008,625.3481808,18.04542944
Texas,Comanche,2009,865.8551264,18.04345197
Texas,Comanche,2010,665.6738469,18.05312122
Texas,Comanche,2011,596.0078765,19.25796331
Texas,Comanche,2012,710.7245873,19.36323403
Texas,Comanche,2013,824.7113409,17.81617377
Texas,Comanche,2014,646.3060037,17.62039179
Texas,Comanche,2015,1209.831336,17.99049706
Texas,Comanche,2016,1047.585046,18.62692569
Texas,Comanche,2017,756.6774499,18.73006106
Texas,Comanche,2018,969.9496497,18.14691829
Texas,Comanche,2019,778.4779374,17.94404602
Texas,Concho,1981,606.0936518,18.64087594
Texas,Concho,1982,558.60955,18.64430562
Texas,Concho,1983,461.3968208,17.96660239
Texas,Concho,1984,544.9836743,18.6261103
Texas,Concho,1985,573.2183871,18.24422742
Texas,Concho,1986,849.440392,18.7765086
Texas,Concho,1987,717.3897123,17.47972739
Texas,Concho,1988,388.6161354,18.22188365
Texas,Concho,1989,518.8572018,18.26025093
Texas,Concho,1990,795.2309966,18.82373528
Texas,Concho,1991,885.221384,18.29635243
Texas,Concho,1992,714.4823313,18.28895403
Texas,Concho,1993,536.2296503,18.19741499
Texas,Concho,1994,607.3348055,18.91871192
Texas,Concho,1995,628.3535237,18.56935245
Texas,Concho,1996,565.1173608,18.87239149
Texas,Concho,1997,686.1227069,17.84194618
Texas,Concho,1998,483.3143353,19.59389938
Texas,Concho,1999,384.2420268,19.59079
Texas,Concho,2000,651.6498652,19.58762595
Texas,Concho,2001,521.6539249,18.48040713
Texas,Concho,2002,620.744575,17.98100869
Texas,Concho,2003,569.1717827,18.38133676
Texas,Concho,2004,892.8760581,18.06994613
Texas,Concho,2005,620.5929985,18.27880563
Texas,Concho,2006,464.6296327,19.33139151
Texas,Concho,2007,907.8231044,17.64002435
Texas,Concho,2008,516.8186181,18.2147821
Texas,Concho,2009,715.7422748,18.29996184
Texas,Concho,2010,626.6017485,18.02644615
Texas,Concho,2011,343.1859462,19.51706341
Texas,Concho,2012,751.2548566,19.53650084
Texas,Concho,2013,712.3446999,18.01014137
Texas,Concho,2014,559.2343559,17.85826647
Texas,Concho,2015,796.165904,18.35349302
Texas,Concho,2016,879.6720042,18.85344616
Texas,Concho,2017,623.5196388,19.10325877
Texas,Concho,2018,975.0963607,18.43426657
Texas,Concho,2019,524.68591,18.32382904
Texas,Cooke,1981,1335.241353,17.55196122
Texas,Cooke,1982,1045.230599,17.04904839
Texas,Cooke,1983,767.6753085,16.16201672
Texas,Cooke,1984,831.9071103,17.38519134
Texas,Cooke,1985,964.0372518,17.23788974
Texas,Cooke,1986,993.4599808,18.03447702
Texas,Cooke,1987,1125.264729,17.45292141
Texas,Cooke,1988,693.5556689,17.35074685
Texas,Cooke,1989,1105.825857,16.51219117
Texas,Cooke,1990,1317.959851,18.06154846
Texas,Cooke,1991,1181.990245,17.63698495
Texas,Cooke,1992,950.0815381,17.23804843
Texas,Cooke,1993,1041.710524,16.62369129
Texas,Cooke,1994,1152.180357,17.06959602
Texas,Cooke,1995,888.6349773,17.2951754
Texas,Cooke,1996,914.9305342,17.15878658
Texas,Cooke,1997,998.1197679,16.73840549
Texas,Cooke,1998,749.0707286,18.65563586
Texas,Cooke,1999,713.5342514,18.29494534
Texas,Cooke,2000,927.6051054,17.53683413
Texas,Cooke,2001,922.9402795,17.19052465
Texas,Cooke,2002,1211.02812,16.72068331
Texas,Cooke,2003,683.7676891,17.24522306
Texas,Cooke,2004,1238.898909,17.19423096
Texas,Cooke,2005,562.9007484,17.66526271
Texas,Cooke,2006,826.5844746,18.60031034
Texas,Cooke,2007,1281.079427,17.20147699
Texas,Cooke,2008,765.1559492,17.1775564
Texas,Cooke,2009,1171.947169,17.04728659
Texas,Cooke,2010,1014.933552,17.27142149
Texas,Cooke,2011,642.0235312,18.23457229
Texas,Cooke,2012,823.5535603,18.76336596
Texas,Cooke,2013,928.0377735,16.64055632
Texas,Cooke,2014,806.0541973,16.51942934
Texas,Cooke,2015,1994.929296,17.47382626
Texas,Cooke,2016,1184.730097,18.1115643
Texas,Cooke,2017,888.4640585,18.13070721
Texas,Cooke,2018,1256.723947,17.25188171
Texas,Cooke,2019,1160.157651,17.06058024
Texas,Coryell,1981,885.5658598,18.87604167
Texas,Coryell,1982,664.3523169,18.93316422
Texas,Coryell,1983,592.7328198,17.745204910000002
Texas,Coryell,1984,685.1100356,18.96051788
Texas,Coryell,1985,832.1141083,18.57172873
Texas,Coryell,1986,982.6289444,19.05453836
Texas,Coryell,1987,748.1350629,18.37860637
Texas,Coryell,1988,580.5434518,18.66182406
Texas,Coryell,1989,721.4385725,18.02752469
Texas,Coryell,1990,887.528324,19.28668118
Texas,Coryell,1991,1054.500619,18.54349062
Texas,Coryell,1992,999.7831965,18.63660639
Texas,Coryell,1993,789.0925899,18.18613687
Texas,Coryell,1994,813.3779226,19.00427302
Texas,Coryell,1995,822.7799234,18.76746354
Texas,Coryell,1996,813.5832565,18.8678173
Texas,Coryell,1997,1046.705505,18.30725256
Texas,Coryell,1998,954.4083381,19.7540145
Texas,Coryell,1999,546.3516044,19.8279194
Texas,Coryell,2000,879.78777,19.47035463
Texas,Coryell,2001,897.7506066,18.8197968
Texas,Coryell,2002,944.9310124,18.52079674
Texas,Coryell,2003,822.1555961,18.6906267
Texas,Coryell,2004,1284.534598,18.74510294
Texas,Coryell,2005,664.7976091,19.30981043
Texas,Coryell,2006,690.6458354,20.04675602
Texas,Coryell,2007,1225.425265,18.6962458
Texas,Coryell,2008,598.9364215,19.08747711
Texas,Coryell,2009,1044.93063,19.16223222
Texas,Coryell,2010,880.6791241,19.07857907
Texas,Coryell,2011,543.6551617,20.23269498
Texas,Coryell,2012,693.3363012,20.35445667
Texas,Coryell,2013,937.8943241,18.81921859
Texas,Coryell,2014,711.5635052,18.52357232
Texas,Coryell,2015,1200.360083,19.09725263
Texas,Coryell,2016,1043.331687,19.76546345
Texas,Coryell,2017,828.1741142,19.97972207
Texas,Coryell,2018,1099.055261,18.97916418
Texas,Coryell,2019,719.513387,18.87679
Texas,Cottle,1981,567.355498,17.21246474
Texas,Cottle,1982,567.4685168,16.2405607
Texas,Cottle,1983,604.6970454,15.82784873
Texas,Cottle,1984,468.9849497,16.39347282
Texas,Cottle,1985,667.6779121,16.12497672
Texas,Cottle,1986,684.9662915,17.18207278
Texas,Cottle,1987,591.4761943,16.16770473
Texas,Cottle,1988,447.059989,16.36556078
Texas,Cottle,1989,568.2017866,16.16771284
Texas,Cottle,1990,554.3033162,17.02716878
Texas,Cottle,1991,879.6450259,16.66969676
Texas,Cottle,1992,653.8538481,16.53652072
Texas,Cottle,1993,465.3849011,15.9398327
Texas,Cottle,1994,539.6184258,17.00491275
Texas,Cottle,1995,905.8894688,16.48631284
Texas,Cottle,1996,506.5955593,16.82104079
Texas,Cottle,1997,823.5504795,15.90003275
Texas,Cottle,1998,358.5055862,17.96984891
Texas,Cottle,1999,580.4188201,17.53879279
Texas,Cottle,2000,592.78302,17.24328082
Texas,Cottle,2001,472.0124685,17.21469681
Texas,Cottle,2002,678.0806484,16.24284076
Texas,Cottle,2003,404.1525713,16.94484076
Texas,Cottle,2004,856.9722979,16.79952888
Texas,Cottle,2005,498.4625347,17.14975285
Texas,Cottle,2006,651.9008921,18.08257678
Texas,Cottle,2007,727.9675225,16.33331282
Texas,Cottle,2008,573.8837625,17.1131048
Texas,Cottle,2009,570.7045715,16.85528081
Texas,Cottle,2010,770.0617642,16.65957684
Texas,Cottle,2011,251.5474838,18.15471291
Texas,Cottle,2012,420.6466907,18.69078481
Texas,Cottle,2013,461.1884783,16.61836075
Texas,Cottle,2014,488.3693848,16.35955284
Texas,Cottle,2015,802.4422793,17.0582168
Texas,Cottle,2016,804.1527744,17.67251286
Texas,Cottle,2017,609.9019832,17.57212093
Texas,Cottle,2018,607.9849883,17.14055281
Texas,Cottle,2019,625.5764966,16.72035281
Texas,Crane,1981,421.6649212,18.54600088
Texas,Crane,1982,238.9715844,18.8195917
Texas,Crane,1983,201.721673,18.54418267
Texas,Crane,1984,352.3027521,18.33984628
Texas,Crane,1985,315.4238878,18.45608267
Texas,Crane,1986,643.4219299,18.81925545
Texas,Crane,1987,378.9810367,17.50352806
Texas,Crane,1988,273.5838588,18.01170089
Texas,Crane,1989,218.7638472,18.4776555
Texas,Crane,1990,387.3802823,18.62592819
Texas,Crane,1991,446.6938848,18.14003726
Texas,Crane,1992,463.5195221,18.09206456
Texas,Crane,1993,222.5161643,18.31731902
Texas,Crane,1994,256.0702756,19.28175555
Texas,Crane,1995,287.0424314,18.8840645
Texas,Crane,1996,308.3397417,18.92451907
Texas,Crane,1997,343.8186615,17.94251005
Texas,Crane,1998,169.770354,19.90946465
Texas,Crane,1999,188.4149635,19.67010106
Texas,Crane,2000,248.765304,19.5696009
Texas,Crane,2001,177.862645,19.27143721
Texas,Crane,2002,393.540102,18.68259177
Texas,Crane,2003,323.9265159,19.03410993
Texas,Crane,2004,600.9461484,18.31153727
Texas,Crane,2005,420.4050193,18.65010986
Texas,Crane,2006,293.1470231,19.67011908
Texas,Crane,2007,536.5907515,18.21681898
Texas,Crane,2008,300.7090335,18.66778271
Texas,Crane,2009,298.8889868,18.84521907
Texas,Crane,2010,419.9408838,18.57863714
Texas,Crane,2011,105.5472502,19.81682817
Texas,Crane,2012,389.9328455,19.87856454
Texas,Crane,2013,244.9531387,18.53244634
Texas,Crane,2014,330.6586972,18.69038277
Texas,Crane,2015,710.5601329,18.54183731
Texas,Crane,2016,486.2893693,19.45033734
Texas,Crane,2017,366.1822909,19.64761914
Texas,Crane,2018,502.6761511,19.10160089
Texas,Crane,2019,375.9471533,19.01892816
Texas,Crockett,1981,572.5824179,18.09568043
Texas,Crockett,1982,300.7730453,18.28413522
Texas,Crockett,1983,340.6951691,17.69453059
Texas,Crockett,1984,376.5491497,17.90347633
Texas,Crockett,1985,422.0154582,17.77250733
Texas,Crockett,1986,621.5128558,18.41652541
Texas,Crockett,1987,490.6769985,16.95099304
Texas,Crockett,1988,358.7133894,17.51815845
Texas,Crockett,1989,276.8764271,17.83350987
Texas,Crockett,1990,568.8873322,18.00133418
Texas,Crockett,1991,530.6480955,17.82973211
Texas,Crockett,1992,504.4490622,17.67293365
Texas,Crockett,1993,352.8052183,17.75295947
Texas,Crockett,1994,352.7810009,18.55954609
Texas,Crockett,1995,385.9075769,17.93181738
Texas,Crockett,1996,463.7769752,18.0553342
Texas,Crockett,1997,485.6686507,17.33030058
Texas,Crockett,1998,401.9359592,19.13127482
Texas,Crockett,1999,255.9305318,18.80467791
Texas,Crockett,2000,403.6384397,18.87666757
Texas,Crockett,2001,332.869507,18.3833239
Texas,Crockett,2002,458.7055698,17.86147367
Texas,Crockett,2003,532.9938578,18.0215435
Texas,Crockett,2004,969.2723477,17.6226985
Texas,Crockett,2005,488.5579739,18.16965979
Texas,Crockett,2006,335.3785304,19.11255389
Texas,Crockett,2007,723.3397054,17.45668039
Texas,Crockett,2008,387.1874946,18.05253056
Texas,Crockett,2009,475.4095701,18.24789236
Texas,Crockett,2010,499.2047303,18.15661846
Texas,Crockett,2011,149.7986633,19.37248668
Texas,Crockett,2012,456.3382154,19.29524641
Texas,Crockett,2013,523.4182334,17.84292588
Texas,Crockett,2014,440.9614931,17.94015592
Texas,Crockett,2015,610.6359821,18.12171149
Texas,Crockett,2016,604.5245368,18.91824896
Texas,Crockett,2017,513.201459,19.00536262
Texas,Crockett,2018,659.7010899,18.41800862
Texas,Crockett,2019,428.6240047,18.41880705
Texas,Crosby,1981,596.7448476,16.26872803
Texas,Crosby,1982,542.0272464,15.30608405
Texas,Crosby,1983,491.8197287,14.77740981
Texas,Crosby,1984,456.6277498,15.18782644
Texas,Crosby,1985,727.9427176,15.35223562
Texas,Crosby,1986,830.3150926,16.03718258
Texas,Crosby,1987,605.4715169,15.16123558
Texas,Crosby,1988,425.6386645,15.19938707
Texas,Crosby,1989,434.9122171,15.44241743
Texas,Crosby,1990,469.3731063,15.95388707
Texas,Crosby,1991,665.8050713,15.62225835
Texas,Crosby,1992,659.9008359,15.5429856
Texas,Crosby,1993,363.6044952,15.13886438
Texas,Crosby,1994,412.7508473,16.18575827
Texas,Crosby,1995,577.1201276,15.882122
Texas,Crosby,1996,428.5421482,15.99143259
Texas,Crosby,1997,699.1314739,14.91768252
Texas,Crosby,1998,292.8454237,17.0373039
Texas,Crosby,1999,537.9739338,16.62908414
Texas,Crosby,2000,468.8781507,16.53567508
Texas,Crosby,2001,382.9552536,16.47848566
Texas,Crosby,2002,589.7583338,15.84157655
Texas,Crosby,2003,362.8358816,16.62322804
Texas,Crosby,2004,874.357974,15.95945537
Texas,Crosby,2005,417.8144964,16.0974553
Texas,Crosby,2006,534.8980722,16.9119932
Texas,Crosby,2007,637.4603715,15.22648558
Texas,Crosby,2008,667.4302151,15.78081894
Texas,Crosby,2009,404.295157,15.78669771
Texas,Crosby,2010,805.0886272,15.66280375
Texas,Crosby,2011,197.3178732,16.9310084
Texas,Crosby,2012,396.2667768,17.34973565
Texas,Crosby,2013,412.3092168,15.65225835
Texas,Crosby,2014,608.0292002,15.37002346
Texas,Crosby,2015,792.7019385,15.88450075
Texas,Crosby,2016,483.5650163,16.86756896
Texas,Crosby,2017,580.1317469,16.70435687
Texas,Crosby,2018,578.9173676,16.23998562
Texas,Crosby,2019,553.0585803,15.95744776
Texas,Culberson,1981,454.9394547,16.49317144
Texas,Culberson,1982,268.8288657,16.20902463
Texas,Culberson,1983,242.981707,16.06057692
Texas,Culberson,1984,459.2424424,15.71726862
Texas,Culberson,1985,330.5698689,16.146918200000002
Texas,Culberson,1986,521.7725706,16.41988519
Texas,Culberson,1987,373.931472,15.49679341
Texas,Culberson,1988,273.7760517,16.03302094
Texas,Culberson,1989,210.6910577,16.6643549
Texas,Culberson,1990,430.494733,16.46584113
Texas,Culberson,1991,490.1944277,15.73100256
Texas,Culberson,1992,345.1696958,15.71288518
Texas,Culberson,1993,232.5973394,16.50274762
Texas,Culberson,1994,200.8297217,17.38587606
Texas,Culberson,1995,258.326214,17.04413845
Texas,Culberson,1996,332.8591052,16.93537516
Texas,Culberson,1997,342.0069936,15.86595304
Texas,Culberson,1998,195.4428627,17.10865401
Texas,Culberson,1999,224.0400397,16.99986689
Texas,Culberson,2000,232.229066,17.12763383
Texas,Culberson,2001,177.990093,17.25586503
Texas,Culberson,2002,248.7657693,16.92446686
Texas,Culberson,2003,180.5509115,17.2559458
Texas,Culberson,2004,599.2560143,16.18091089
Texas,Culberson,2005,305.6471267,16.74832375
Texas,Culberson,2006,336.5878525,17.28572555
Texas,Culberson,2007,408.9139492,16.40059345
Texas,Culberson,2008,281.4995531,16.4697036
Texas,Culberson,2009,277.2390077,16.81502829
Texas,Culberson,2010,405.041494,16.5890815
Texas,Culberson,2011,118.2818218,17.61360267
Texas,Culberson,2012,220.760401,17.834199
Texas,Culberson,2013,335.9843297,16.5803494
Texas,Culberson,2014,434.2853675,16.91878611
Texas,Culberson,2015,497.4766843,16.85779715
Texas,Culberson,2016,347.971589,17.35818612
Texas,Culberson,2017,364.7180911,17.93279721
Texas,Culberson,2018,318.8075397,17.3244724
Texas,Culberson,2019,294.4474198,17.32006134
Texas,Dallam,1981,392.3302301,13.77109506
Texas,Dallam,1982,424.5805309,12.35280747
Texas,Dallam,1983,278.8057728,12.04842977
Texas,Dallam,1984,380.569655,12.36266578
Texas,Dallam,1985,496.2481181,12.56102203
Texas,Dallam,1986,379.0992832,13.44699207
Texas,Dallam,1987,415.7949079,12.39389758
Texas,Dallam,1988,399.0433575,12.23558855
Texas,Dallam,1989,327.4528272,12.13896192
Texas,Dallam,1990,369.6610043,12.43051559
Texas,Dallam,1991,537.1987736,12.35037823
Texas,Dallam,1992,381.7104435,12.34613364
Texas,Dallam,1993,439.7213609,11.86286324
Texas,Dallam,1994,438.8703211,13.082962
Texas,Dallam,1995,357.2888667,12.68579889
Texas,Dallam,1996,437.7399005,12.55096623
Texas,Dallam,1997,440.2768874,11.83420227
Texas,Dallam,1998,470.7324295,13.24541694
Texas,Dallam,1999,423.3543623,13.01061864
Texas,Dallam,2000,376.9772368,13.35305214
Texas,Dallam,2001,380.1565023,13.01796632
Texas,Dallam,2002,357.9561626,12.64555855
Texas,Dallam,2003,361.648859,13.22242124
Texas,Dallam,2004,637.6807144,12.59679888
Texas,Dallam,2005,462.020679,12.81690189
Texas,Dallam,2006,482.3816296,13.26453713
Texas,Dallam,2007,400.7698798,12.44872594
Texas,Dallam,2008,425.9716768,12.65579888
Texas,Dallam,2009,394.7298644,12.65264008
Texas,Dallam,2010,515.4694319,12.91395768
Texas,Dallam,2011,243.1582176,13.28547702
Texas,Dallam,2012,296.1743057,14.33294918
Texas,Dallam,2013,361.2122784,12.61515941
Texas,Dallam,2014,392.0278001,12.82652421
Texas,Dallam,2015,755.7034967,13.52019808
Texas,Dallam,2016,500.7924104,13.85055861
Texas,Dallam,2017,609.5489892,13.65625385
Texas,Dallam,2018,467.847508,12.99526241
Texas,Dallam,2019,450.2723821,12.53782032
Texas,Dallas,1981,1158.782355,18.77723425
Texas,Dallas,1982,978.1131165,18.53881755
Texas,Dallas,1983,783.7795792,17.5661009
Texas,Dallas,1984,944.2161936,18.80509262
Texas,Dallas,1985,914.1703023,18.51653423
Texas,Dallas,1986,974.6118698,19.03178415
Texas,Dallas,1987,851.7749908,18.61900922
Texas,Dallas,1988,646.4671316,18.51593424
Texas,Dallas,1989,1118.935279,17.67339255
Texas,Dallas,1990,1239.684983,19.16415095
Texas,Dallas,1991,1332.633995,18.61200094
Texas,Dallas,1992,1089.538248,18.31528409
Texas,Dallas,1993,951.6836711,17.91007586
Texas,Dallas,1994,1155.88521,18.4625675
Texas,Dallas,1995,949.9833715,18.6108675
Texas,Dallas,1996,824.407371,18.75822592
Texas,Dallas,1997,1169.483713,18.22947583
Texas,Dallas,1998,982.8898315,20.06777596
Texas,Dallas,1999,683.7959986,19.81654264
Texas,Dallas,2000,1033.8109689999999,19.18000925
Texas,Dallas,2001,1043.615007,18.69487586
Texas,Dallas,2002,1115.210283,18.37170086
Texas,Dallas,2003,734.8650202,18.68436753
Texas,Dallas,2004,1155.130547,18.65810925
Texas,Dallas,2005,503.6205315,19.38524262
Texas,Dallas,2006,859.4703486,20.15613434
Texas,Dallas,2007,1187.301479,18.80198431
Texas,Dallas,2008,811.8242325,18.90942586
Texas,Dallas,2009,1371.234107,18.64033418
Texas,Dallas,2010,942.7986206,18.96665923
Texas,Dallas,2011,771.561471,19.84249266
Texas,Dallas,2012,845.1678919,20.18882594
Texas,Dallas,2013,855.4052887,18.61150918
Texas,Dallas,2014,606.905938,18.36073422
Texas,Dallas,2015,1677.750451,19.18451759
Texas,Dallas,2016,1076.843614,19.94693424
Texas,Dallas,2017,1007.900799,20.03835096
Texas,Dallas,2018,1480.923391,19.06425085
Texas,Dallas,2019,1089.108174,18.94060917
Texas,Dawson,1981,514.237055,16.93112855
Texas,Dawson,1982,392.0439901,16.47106095
