State,County,Use,Year,Volume
New Mexico,Lincoln,Domestic,2006,99.28
New Mexico,Lincoln,Domestic,2007,89.06
New Mexico,Lincoln,Domestic,2008,78.84
New Mexico,Lincoln,Domestic,2009,68.62
New Mexico,Lincoln,Domestic,2010,58.4
New Mexico,Lincoln,Domestic,2011,52.56000000000001
New Mexico,Lincoln,Domestic,2012,46.72
New Mexico,Lincoln,Domestic,2013,40.88
New Mexico,Lincoln,Domestic,2014,35.04
New Mexico,Lincoln,Domestic,2015,29.2
New Mexico,Lincoln,Domestic,2016,29.2
New Mexico,Lincoln,Domestic,2017,29.2
New Mexico,Lincoln,Domestic,2018,29.2
New Mexico,Lincoln,Domestic,2019,29.2
New Mexico,Los Alamos,Domestic,1981,0
New Mexico,Los Alamos,Domestic,1982,0
New Mexico,Los Alamos,Domestic,1983,0
New Mexico,Los Alamos,Domestic,1984,0
New Mexico,Los Alamos,Domestic,1985,0
New Mexico,Los Alamos,Domestic,1986,0
New Mexico,Los Alamos,Domestic,1987,0
New Mexico,Los Alamos,Domestic,1988,0
New Mexico,Los Alamos,Domestic,1989,0
New Mexico,Los Alamos,Domestic,1990,0
New Mexico,Los Alamos,Domestic,1991,0
New Mexico,Los Alamos,Domestic,1992,0
New Mexico,Los Alamos,Domestic,1993,0
New Mexico,Los Alamos,Domestic,1994,0
New Mexico,Los Alamos,Domestic,1995,0
New Mexico,Los Alamos,Domestic,1996,0
New Mexico,Los Alamos,Domestic,1997,0
New Mexico,Los Alamos,Domestic,1998,0
New Mexico,Los Alamos,Domestic,1999,0
New Mexico,Los Alamos,Domestic,2000,0
New Mexico,Los Alamos,Domestic,2001,0
New Mexico,Los Alamos,Domestic,2002,0
New Mexico,Los Alamos,Domestic,2003,0
New Mexico,Los Alamos,Domestic,2004,0
New Mexico,Los Alamos,Domestic,2005,0
New Mexico,Los Alamos,Domestic,2006,0
New Mexico,Los Alamos,Domestic,2007,0
New Mexico,Los Alamos,Domestic,2008,0
New Mexico,Los Alamos,Domestic,2009,0
New Mexico,Los Alamos,Domestic,2010,0
New Mexico,Los Alamos,Domestic,2011,0
New Mexico,Los Alamos,Domestic,2012,0
New Mexico,Los Alamos,Domestic,2013,0
New Mexico,Los Alamos,Domestic,2014,0
New Mexico,Los Alamos,Domestic,2015,0
New Mexico,Los Alamos,Domestic,2016,0
New Mexico,Los Alamos,Domestic,2017,0
New Mexico,Los Alamos,Domestic,2018,0
New Mexico,Los Alamos,Domestic,2019,0
New Mexico,Luna,Domestic,1981,138.7
New Mexico,Luna,Domestic,1982,138.7
New Mexico,Luna,Domestic,1983,138.7
New Mexico,Luna,Domestic,1984,138.7
New Mexico,Luna,Domestic,1985,138.7
New Mexico,Luna,Domestic,1986,129.20999999999998
New Mexico,Luna,Domestic,1987,119.72
New Mexico,Luna,Domestic,1988,110.22999999999999
New Mexico,Luna,Domestic,1989,100.74000000000001
New Mexico,Luna,Domestic,1990,91.25
New Mexico,Luna,Domestic,1991,125.55999999999999
New Mexico,Luna,Domestic,1992,159.87
New Mexico,Luna,Domestic,1993,194.18
New Mexico,Luna,Domestic,1994,228.49
New Mexico,Luna,Domestic,1995,262.8
New Mexico,Luna,Domestic,1996,256.96
New Mexico,Luna,Domestic,1997,251.11999999999998
New Mexico,Luna,Domestic,1998,245.28
New Mexico,Luna,Domestic,1999,239.44
New Mexico,Luna,Domestic,2000,233.6
New Mexico,Luna,Domestic,2001,236.52
New Mexico,Luna,Domestic,2002,239.44
New Mexico,Luna,Domestic,2003,242.36
New Mexico,Luna,Domestic,2004,245.28
New Mexico,Luna,Domestic,2005,248.20000000000002
New Mexico,Luna,Domestic,2006,254.77
New Mexico,Luna,Domestic,2007,261.34000000000003
New Mexico,Luna,Domestic,2008,267.90999999999997
New Mexico,Luna,Domestic,2009,274.48
New Mexico,Luna,Domestic,2010,281.05
New Mexico,Luna,Domestic,2011,283.24
New Mexico,Luna,Domestic,2012,285.43
New Mexico,Luna,Domestic,2013,287.62
New Mexico,Luna,Domestic,2014,289.81
New Mexico,Luna,Domestic,2015,292
New Mexico,Luna,Domestic,2016,292
New Mexico,Luna,Domestic,2017,292
New Mexico,Luna,Domestic,2018,292
New Mexico,Luna,Domestic,2019,292
New Mexico,McKinley,Domestic,1981,715.4
New Mexico,McKinley,Domestic,1982,715.4
New Mexico,McKinley,Domestic,1983,715.4
New Mexico,McKinley,Domestic,1984,715.4
New Mexico,McKinley,Domestic,1985,715.4
New Mexico,McKinley,Domestic,1986,730
New Mexico,McKinley,Domestic,1987,744.6
New Mexico,McKinley,Domestic,1988,759.2
New Mexico,McKinley,Domestic,1989,773.8000000000001
New Mexico,McKinley,Domestic,1990,788.4000000000001
New Mexico,McKinley,Domestic,1991,815.41
New Mexico,McKinley,Domestic,1992,842.42
New Mexico,McKinley,Domestic,1993,869.4300000000001
New Mexico,McKinley,Domestic,1994,896.4399999999999
New Mexico,McKinley,Domestic,1995,923.4499999999999
New Mexico,McKinley,Domestic,1996,955.5699999999999
New Mexico,McKinley,Domestic,1997,987.6899999999999
New Mexico,McKinley,Domestic,1998,1019.8100000000001
New Mexico,McKinley,Domestic,1999,1051.93
New Mexico,McKinley,Domestic,2000,1084.0500000000002
New Mexico,McKinley,Domestic,2001,1075.29
New Mexico,McKinley,Domestic,2002,1066.53
New Mexico,McKinley,Domestic,2003,1057.77
New Mexico,McKinley,Domestic,2004,1049.01
New Mexico,McKinley,Domestic,2005,1040.25
New Mexico,McKinley,Domestic,2006,1035.8700000000001
New Mexico,McKinley,Domestic,2007,1031.49
New Mexico,McKinley,Domestic,2008,1027.1100000000001
New Mexico,McKinley,Domestic,2009,1022.73
New Mexico,McKinley,Domestic,2010,1018.35
New Mexico,McKinley,Domestic,2011,1022.73
New Mexico,McKinley,Domestic,2012,1027.1100000000001
New Mexico,McKinley,Domestic,2013,1031.49
New Mexico,McKinley,Domestic,2014,1035.8700000000001
New Mexico,McKinley,Domestic,2015,1040.25
New Mexico,McKinley,Domestic,2016,1040.25
New Mexico,McKinley,Domestic,2017,1040.25
New Mexico,McKinley,Domestic,2018,1040.25
New Mexico,McKinley,Domestic,2019,1040.25
New Mexico,Mora,Domestic,1981,69.35
New Mexico,Mora,Domestic,1982,69.35
New Mexico,Mora,Domestic,1983,69.35
New Mexico,Mora,Domestic,1984,69.35
New Mexico,Mora,Domestic,1985,69.35
New Mexico,Mora,Domestic,1986,64.97
New Mexico,Mora,Domestic,1987,60.59
New Mexico,Mora,Domestic,1988,56.21
New Mexico,Mora,Domestic,1989,51.830000000000005
New Mexico,Mora,Domestic,1990,47.45
New Mexico,Mora,Domestic,1991,56.94
New Mexico,Mora,Domestic,1992,66.42999999999999
New Mexico,Mora,Domestic,1993,75.92
New Mexico,Mora,Domestic,1994,85.41000000000001
New Mexico,Mora,Domestic,1995,94.9
New Mexico,Mora,Domestic,1996,98.55000000000001
New Mexico,Mora,Domestic,1997,102.2
New Mexico,Mora,Domestic,1998,105.85
New Mexico,Mora,Domestic,1999,109.5
New Mexico,Mora,Domestic,2000,113.15
New Mexico,Mora,Domestic,2001,112.42
New Mexico,Mora,Domestic,2002,111.69
New Mexico,Mora,Domestic,2003,110.96
New Mexico,Mora,Domestic,2004,110.22999999999999
New Mexico,Mora,Domestic,2005,109.5
New Mexico,Mora,Domestic,2006,93.44
New Mexico,Mora,Domestic,2007,77.38
New Mexico,Mora,Domestic,2008,61.32
New Mexico,Mora,Domestic,2009,45.26
New Mexico,Mora,Domestic,2010,29.2
New Mexico,Mora,Domestic,2011,27.74
New Mexico,Mora,Domestic,2012,26.279999999999998
New Mexico,Mora,Domestic,2013,24.82
New Mexico,Mora,Domestic,2014,23.36
New Mexico,Mora,Domestic,2015,21.9
New Mexico,Mora,Domestic,2016,21.9
New Mexico,Mora,Domestic,2017,21.9
New Mexico,Mora,Domestic,2018,21.9
New Mexico,Mora,Domestic,2019,21.9
New Mexico,Otero,Domestic,1981,284.7
New Mexico,Otero,Domestic,1982,284.7
New Mexico,Otero,Domestic,1983,284.7
New Mexico,Otero,Domestic,1984,284.7
New Mexico,Otero,Domestic,1985,284.7
New Mexico,Otero,Domestic,1986,279.59000000000003
New Mexico,Otero,Domestic,1987,274.48
New Mexico,Otero,Domestic,1988,269.37
New Mexico,Otero,Domestic,1989,264.26
New Mexico,Otero,Domestic,1990,259.15
New Mexico,Otero,Domestic,1991,280.32
New Mexico,Otero,Domestic,1992,301.49
New Mexico,Otero,Domestic,1993,322.66
New Mexico,Otero,Domestic,1994,343.83
New Mexico,Otero,Domestic,1995,365
New Mexico,Otero,Domestic,1996,365.73
New Mexico,Otero,Domestic,1997,366.46
New Mexico,Otero,Domestic,1998,367.19
New Mexico,Otero,Domestic,1999,367.92
New Mexico,Otero,Domestic,2000,368.65
New Mexico,Otero,Domestic,2001,358.43
New Mexico,Otero,Domestic,2002,348.21
New Mexico,Otero,Domestic,2003,337.99
New Mexico,Otero,Domestic,2004,327.77
New Mexico,Otero,Domestic,2005,317.55
New Mexico,Otero,Domestic,2006,294.19
New Mexico,Otero,Domestic,2007,270.83
New Mexico,Otero,Domestic,2008,247.47000000000003
New Mexico,Otero,Domestic,2009,224.11000000000004
New Mexico,Otero,Domestic,2010,200.75000000000003
New Mexico,Otero,Domestic,2011,264.26
New Mexico,Otero,Domestic,2012,327.77
New Mexico,Otero,Domestic,2013,391.28000000000003
New Mexico,Otero,Domestic,2014,454.79
New Mexico,Otero,Domestic,2015,518.3
New Mexico,Otero,Domestic,2016,518.3
New Mexico,Otero,Domestic,2017,518.3
New Mexico,Otero,Domestic,2018,518.3
New Mexico,Otero,Domestic,2019,518.3
New Mexico,Quay,Domestic,1981,58.4
New Mexico,Quay,Domestic,1982,58.4
New Mexico,Quay,Domestic,1983,58.4
New Mexico,Quay,Domestic,1984,58.4
New Mexico,Quay,Domestic,1985,58.4
New Mexico,Quay,Domestic,1986,60.59
New Mexico,Quay,Domestic,1987,62.78000000000001
New Mexico,Quay,Domestic,1988,64.97
New Mexico,Quay,Domestic,1989,67.16
New Mexico,Quay,Domestic,1990,69.35
New Mexico,Quay,Domestic,1991,64.24
New Mexico,Quay,Domestic,1992,59.13
New Mexico,Quay,Domestic,1993,54.019999999999996
New Mexico,Quay,Domestic,1994,48.910000000000004
New Mexico,Quay,Domestic,1995,43.8
New Mexico,Quay,Domestic,1996,43.8
New Mexico,Quay,Domestic,1997,43.8
New Mexico,Quay,Domestic,1998,43.8
New Mexico,Quay,Domestic,1999,43.8
New Mexico,Quay,Domestic,2000,43.8
New Mexico,Quay,Domestic,2001,43.07
New Mexico,Quay,Domestic,2002,42.339999999999996
New Mexico,Quay,Domestic,2003,41.61
New Mexico,Quay,Domestic,2004,40.88
New Mexico,Quay,Domestic,2005,40.15
New Mexico,Quay,Domestic,2006,36.5
New Mexico,Quay,Domestic,2007,32.85
New Mexico,Quay,Domestic,2008,29.2
New Mexico,Quay,Domestic,2009,25.549999999999997
New Mexico,Quay,Domestic,2010,21.9
New Mexico,Quay,Domestic,2011,21.9
New Mexico,Quay,Domestic,2012,21.9
New Mexico,Quay,Domestic,2013,21.9
New Mexico,Quay,Domestic,2014,21.9
New Mexico,Quay,Domestic,2015,21.9
New Mexico,Quay,Domestic,2016,21.9
New Mexico,Quay,Domestic,2017,21.9
New Mexico,Quay,Domestic,2018,21.9
New Mexico,Quay,Domestic,2019,21.9
New Mexico,Rio Arriba,Domestic,1981,386.90000000000003
New Mexico,Rio Arriba,Domestic,1982,386.90000000000003
New Mexico,Rio Arriba,Domestic,1983,386.90000000000003
New Mexico,Rio Arriba,Domestic,1984,386.90000000000003
New Mexico,Rio Arriba,Domestic,1985,386.90000000000003
New Mexico,Rio Arriba,Domestic,1986,405.15000000000003
New Mexico,Rio Arriba,Domestic,1987,423.40000000000003
New Mexico,Rio Arriba,Domestic,1988,441.65
New Mexico,Rio Arriba,Domestic,1989,459.9
New Mexico,Rio Arriba,Domestic,1990,478.15000000000003
New Mexico,Rio Arriba,Domestic,1991,497.13000000000005
New Mexico,Rio Arriba,Domestic,1992,516.11
New Mexico,Rio Arriba,Domestic,1993,535.09
New Mexico,Rio Arriba,Domestic,1994,554.07
New Mexico,Rio Arriba,Domestic,1995,573.0500000000001
New Mexico,Rio Arriba,Domestic,1996,586.19
New Mexico,Rio Arriba,Domestic,1997,599.33
New Mexico,Rio Arriba,Domestic,1998,612.47
New Mexico,Rio Arriba,Domestic,1999,625.61
New Mexico,Rio Arriba,Domestic,2000,638.75
New Mexico,Rio Arriba,Domestic,2001,638.02
New Mexico,Rio Arriba,Domestic,2002,637.29
New Mexico,Rio Arriba,Domestic,2003,636.56
New Mexico,Rio Arriba,Domestic,2004,635.83
New Mexico,Rio Arriba,Domestic,2005,635.1
New Mexico,Rio Arriba,Domestic,2006,602.98
New Mexico,Rio Arriba,Domestic,2007,570.86
New Mexico,Rio Arriba,Domestic,2008,538.74
New Mexico,Rio Arriba,Domestic,2009,506.61999999999995
New Mexico,Rio Arriba,Domestic,2010,474.5
New Mexico,Rio Arriba,Domestic,2011,467.2
New Mexico,Rio Arriba,Domestic,2012,459.9
New Mexico,Rio Arriba,Domestic,2013,452.6
New Mexico,Rio Arriba,Domestic,2014,445.3
New Mexico,Rio Arriba,Domestic,2015,438
New Mexico,Rio Arriba,Domestic,2016,438
New Mexico,Rio Arriba,Domestic,2017,438
New Mexico,Rio Arriba,Domestic,2018,438
New Mexico,Rio Arriba,Domestic,2019,438
New Mexico,Roosevelt,Domestic,1981,120.45
New Mexico,Roosevelt,Domestic,1982,120.45
New Mexico,Roosevelt,Domestic,1983,120.45
New Mexico,Roosevelt,Domestic,1984,120.45
New Mexico,Roosevelt,Domestic,1985,120.45
New Mexico,Roosevelt,Domestic,1986,109.5
New Mexico,Roosevelt,Domestic,1987,98.55000000000001
New Mexico,Roosevelt,Domestic,1988,87.6
New Mexico,Roosevelt,Domestic,1989,76.64999999999999
New Mexico,Roosevelt,Domestic,1990,65.7
New Mexico,Roosevelt,Domestic,1991,70.08
New Mexico,Roosevelt,Domestic,1992,74.46
New Mexico,Roosevelt,Domestic,1993,78.84
New Mexico,Roosevelt,Domestic,1994,83.22
New Mexico,Roosevelt,Domestic,1995,87.6
New Mexico,Roosevelt,Domestic,1996,85.41
New Mexico,Roosevelt,Domestic,1997,83.22
New Mexico,Roosevelt,Domestic,1998,81.03
New Mexico,Roosevelt,Domestic,1999,78.84
New Mexico,Roosevelt,Domestic,2000,76.64999999999999
New Mexico,Roosevelt,Domestic,2001,77.38
New Mexico,Roosevelt,Domestic,2002,78.11
New Mexico,Roosevelt,Domestic,2003,78.84
New Mexico,Roosevelt,Domestic,2004,79.57
New Mexico,Roosevelt,Domestic,2005,80.3
New Mexico,Roosevelt,Domestic,2006,75.92
New Mexico,Roosevelt,Domestic,2007,71.54
New Mexico,Roosevelt,Domestic,2008,67.16
New Mexico,Roosevelt,Domestic,2009,62.779999999999994
New Mexico,Roosevelt,Domestic,2010,58.4
New Mexico,Roosevelt,Domestic,2011,56.21
New Mexico,Roosevelt,Domestic,2012,54.019999999999996
New Mexico,Roosevelt,Domestic,2013,51.830000000000005
New Mexico,Roosevelt,Domestic,2014,49.64
New Mexico,Roosevelt,Domestic,2015,47.45
New Mexico,Roosevelt,Domestic,2016,47.45
New Mexico,Roosevelt,Domestic,2017,47.45
New Mexico,Roosevelt,Domestic,2018,47.45
New Mexico,Roosevelt,Domestic,2019,47.45
New Mexico,Sandoval,Domestic,1981,383.25
New Mexico,Sandoval,Domestic,1982,383.25
New Mexico,Sandoval,Domestic,1983,383.25
New Mexico,Sandoval,Domestic,1984,383.25
New Mexico,Sandoval,Domestic,1985,383.25
New Mexico,Sandoval,Domestic,1986,436.53999999999996
New Mexico,Sandoval,Domestic,1987,489.83000000000004
New Mexico,Sandoval,Domestic,1988,543.12
New Mexico,Sandoval,Domestic,1989,596.41
New Mexico,Sandoval,Domestic,1990,649.7
New Mexico,Sandoval,Domestic,1991,684.74
New Mexico,Sandoval,Domestic,1992,719.78
New Mexico,Sandoval,Domestic,1993,754.82
New Mexico,Sandoval,Domestic,1994,789.8599999999999
New Mexico,Sandoval,Domestic,1995,824.9
New Mexico,Sandoval,Domestic,1996,843.1499999999999
New Mexico,Sandoval,Domestic,1997,861.4
New Mexico,Sandoval,Domestic,1998,879.6499999999999
New Mexico,Sandoval,Domestic,1999,897.9
New Mexico,Sandoval,Domestic,2000,916.15
New Mexico,Sandoval,Domestic,2001,911.7699999999999
New Mexico,Sandoval,Domestic,2002,907.3899999999999
New Mexico,Sandoval,Domestic,2003,903.0100000000001
New Mexico,Sandoval,Domestic,2004,898.6300000000001
New Mexico,Sandoval,Domestic,2005,894.2500000000001
New Mexico,Sandoval,Domestic,2006,894.2500000000001
New Mexico,Sandoval,Domestic,2007,894.2500000000001
New Mexico,Sandoval,Domestic,2008,894.2500000000001
New Mexico,Sandoval,Domestic,2009,894.2500000000001
New Mexico,Sandoval,Domestic,2010,894.2500000000001
New Mexico,Sandoval,Domestic,2011,919.07
New Mexico,Sandoval,Domestic,2012,943.8900000000001
New Mexico,Sandoval,Domestic,2013,968.7099999999999
New Mexico,Sandoval,Domestic,2014,993.53
New Mexico,Sandoval,Domestic,2015,1018.35
New Mexico,Sandoval,Domestic,2016,1018.35
New Mexico,Sandoval,Domestic,2017,1018.35
New Mexico,Sandoval,Domestic,2018,1018.35
New Mexico,Sandoval,Domestic,2019,1018.35
New Mexico,San Juan,Domestic,1981,821.25
New Mexico,San Juan,Domestic,1982,821.25
New Mexico,San Juan,Domestic,1983,821.25
New Mexico,San Juan,Domestic,1984,821.25
New Mexico,San Juan,Domestic,1985,821.25
New Mexico,San Juan,Domestic,1986,748.2499999999999
New Mexico,San Juan,Domestic,1987,675.25
New Mexico,San Juan,Domestic,1988,602.25
New Mexico,San Juan,Domestic,1989,529.25
New Mexico,San Juan,Domestic,1990,456.25
New Mexico,San Juan,Domestic,1991,464.28000000000003
New Mexico,San Juan,Domestic,1992,472.31
New Mexico,San Juan,Domestic,1993,480.34000000000003
New Mexico,San Juan,Domestic,1994,488.37
New Mexico,San Juan,Domestic,1995,496.40000000000003
New Mexico,San Juan,Domestic,1996,483.26000000000005
New Mexico,San Juan,Domestic,1997,470.12
New Mexico,San Juan,Domestic,1998,456.98
New Mexico,San Juan,Domestic,1999,443.84
New Mexico,San Juan,Domestic,2000,430.7
New Mexico,San Juan,Domestic,2001,440.19
New Mexico,San Juan,Domestic,2002,449.68
New Mexico,San Juan,Domestic,2003,459.17
New Mexico,San Juan,Domestic,2004,468.66
New Mexico,San Juan,Domestic,2005,478.15000000000003
New Mexico,San Juan,Domestic,2006,494.21000000000004
New Mexico,San Juan,Domestic,2007,510.27000000000004
New Mexico,San Juan,Domestic,2008,526.3299999999999
New Mexico,San Juan,Domestic,2009,542.39
New Mexico,San Juan,Domestic,2010,558.45
New Mexico,San Juan,Domestic,2011,532.17
New Mexico,San Juan,Domestic,2012,505.89
New Mexico,San Juan,Domestic,2013,479.61
New Mexico,San Juan,Domestic,2014,453.33
New Mexico,San Juan,Domestic,2015,427.04999999999995
New Mexico,San Juan,Domestic,2016,427.04999999999995
New Mexico,San Juan,Domestic,2017,427.04999999999995
New Mexico,San Juan,Domestic,2018,427.04999999999995
New Mexico,San Juan,Domestic,2019,427.04999999999995
New Mexico,San Miguel,Domestic,1981,127.74999999999999
New Mexico,San Miguel,Domestic,1982,127.74999999999999
New Mexico,San Miguel,Domestic,1983,127.74999999999999
New Mexico,San Miguel,Domestic,1984,127.74999999999999
New Mexico,San Miguel,Domestic,1985,127.74999999999999
New Mexico,San Miguel,Domestic,1986,139.43
New Mexico,San Miguel,Domestic,1987,151.10999999999999
New Mexico,San Miguel,Domestic,1988,162.79
New Mexico,San Miguel,Domestic,1989,174.47
New Mexico,San Miguel,Domestic,1990,186.15
New Mexico,San Miguel,Domestic,1991,200.75000000000003
New Mexico,San Miguel,Domestic,1992,215.35
New Mexico,San Miguel,Domestic,1993,229.95
New Mexico,San Miguel,Domestic,1994,244.54999999999998
New Mexico,San Miguel,Domestic,1995,259.15
New Mexico,San Miguel,Domestic,1996,271.56
New Mexico,San Miguel,Domestic,1997,283.97
New Mexico,San Miguel,Domestic,1998,296.38
New Mexico,San Miguel,Domestic,1999,308.78999999999996
New Mexico,San Miguel,Domestic,2000,321.2
New Mexico,San Miguel,Domestic,2001,320.47
New Mexico,San Miguel,Domestic,2002,319.74
New Mexico,San Miguel,Domestic,2003,319.01
New Mexico,San Miguel,Domestic,2004,318.28
New Mexico,San Miguel,Domestic,2005,317.55
New Mexico,San Miguel,Domestic,2006,296.38
New Mexico,San Miguel,Domestic,2007,275.21
New Mexico,San Miguel,Domestic,2008,254.04
New Mexico,San Miguel,Domestic,2009,232.86999999999998
New Mexico,San Miguel,Domestic,2010,211.7
New Mexico,San Miguel,Domestic,2011,210.97
New Mexico,San Miguel,Domestic,2012,210.23999999999998
New Mexico,San Miguel,Domestic,2013,209.51
New Mexico,San Miguel,Domestic,2014,208.77999999999997
New Mexico,San Miguel,Domestic,2015,208.04999999999998
New Mexico,San Miguel,Domestic,2016,208.04999999999998
New Mexico,San Miguel,Domestic,2017,208.04999999999998
New Mexico,San Miguel,Domestic,2018,208.04999999999998
New Mexico,San Miguel,Domestic,2019,208.04999999999998
New Mexico,Santa Fe,Domestic,1981,715.4
New Mexico,Santa Fe,Domestic,1982,715.4
New Mexico,Santa Fe,Domestic,1983,715.4
New Mexico,Santa Fe,Domestic,1984,715.4
New Mexico,Santa Fe,Domestic,1985,715.4
New Mexico,Santa Fe,Domestic,1986,748.2499999999999
New Mexico,Santa Fe,Domestic,1987,781.1
New Mexico,Santa Fe,Domestic,1988,813.95
New Mexico,Santa Fe,Domestic,1989,846.8000000000001
New Mexico,Santa Fe,Domestic,1990,879.6500000000001
New Mexico,Santa Fe,Domestic,1991,856.2900000000001
New Mexico,Santa Fe,Domestic,1992,832.9300000000001
New Mexico,Santa Fe,Domestic,1993,809.5699999999999
New Mexico,Santa Fe,Domestic,1994,786.2099999999999
New Mexico,Santa Fe,Domestic,1995,762.8499999999999
New Mexico,Santa Fe,Domestic,1996,819.06
New Mexico,Santa Fe,Domestic,1997,875.2699999999999
New Mexico,Santa Fe,Domestic,1998,931.4799999999999
New Mexico,Santa Fe,Domestic,1999,987.6899999999999
New Mexico,Santa Fe,Domestic,2000,1043.8999999999999
New Mexico,Santa Fe,Domestic,2001,1059.96
New Mexico,Santa Fe,Domestic,2002,1076.02
New Mexico,Santa Fe,Domestic,2003,1092.08
New Mexico,Santa Fe,Domestic,2004,1108.14
New Mexico,Santa Fe,Domestic,2005,1124.2
New Mexico,Santa Fe,Domestic,2006,1051.93
New Mexico,Santa Fe,Domestic,2007,979.6600000000001
New Mexico,Santa Fe,Domestic,2008,907.3899999999999
New Mexico,Santa Fe,Domestic,2009,835.1199999999999
New Mexico,Santa Fe,Domestic,2010,762.8499999999999
New Mexico,Santa Fe,Domestic,2011,774.53
New Mexico,Santa Fe,Domestic,2012,786.2099999999999
New Mexico,Santa Fe,Domestic,2013,797.89
New Mexico,Santa Fe,Domestic,2014,809.5699999999999
New Mexico,Santa Fe,Domestic,2015,821.25
New Mexico,Santa Fe,Domestic,2016,821.25
New Mexico,Santa Fe,Domestic,2017,821.25
New Mexico,Santa Fe,Domestic,2018,821.25
New Mexico,Santa Fe,Domestic,2019,821.25
New Mexico,Sierra,Domestic,1981,62.050000000000004
New Mexico,Sierra,Domestic,1982,62.050000000000004
New Mexico,Sierra,Domestic,1983,62.050000000000004
New Mexico,Sierra,Domestic,1984,62.050000000000004
New Mexico,Sierra,Domestic,1985,62.050000000000004
New Mexico,Sierra,Domestic,1986,59.86
New Mexico,Sierra,Domestic,1987,57.67
New Mexico,Sierra,Domestic,1988,55.48000000000001
New Mexico,Sierra,Domestic,1989,53.290000000000006
New Mexico,Sierra,Domestic,1990,51.1
New Mexico,Sierra,Domestic,1991,48.910000000000004
