State,County,Year,Persons
Texas,Swisher,2015,7477
Texas,Swisher,2016,7428
Texas,Swisher,2017,7446
Texas,Swisher,2018,7413
Texas,Swisher,2019,7397
Texas,Tarrant,1981,895556
Texas,Tarrant,1982,933829
Texas,Tarrant,1983,967408
Texas,Tarrant,1984,1001836
Texas,Tarrant,1985,1043207
Texas,Tarrant,1986,1083641
Texas,Tarrant,1987,1116110
Texas,Tarrant,1988,1133193
Texas,Tarrant,1989,1149530
Texas,Tarrant,1990,1177220
Texas,Tarrant,1991,1205887
Texas,Tarrant,1992,1225543
Texas,Tarrant,1993,1243884
Texas,Tarrant,1994,1270639
Texas,Tarrant,1995,1294453
Texas,Tarrant,1996,1323207
Texas,Tarrant,1997,1355318
Texas,Tarrant,1998,1388366
Texas,Tarrant,1999,1422372
Texas,Tarrant,2000,1456919
Texas,Tarrant,2001,1490204
Texas,Tarrant,2002,1524249
Texas,Tarrant,2003,1553086
Texas,Tarrant,2004,1580595
Texas,Tarrant,2005,1612048
Texas,Tarrant,2006,1662005
Texas,Tarrant,2007,1707157
Texas,Tarrant,2008,1745602
Texas,Tarrant,2009,1784078
Texas,Tarrant,2010,1817480
Texas,Tarrant,2011,1847882
Texas,Tarrant,2012,1882205
Texas,Tarrant,2013,1912767
Texas,Tarrant,2014,1946122
Texas,Tarrant,2015,1984880
Texas,Tarrant,2016,2023556
Texas,Tarrant,2017,2056451
Texas,Tarrant,2018,2081446
Texas,Tarrant,2019,2102515
Texas,Taylor,1981,115025
Texas,Taylor,1982,119410
Texas,Taylor,1983,121793
Texas,Taylor,1984,122280
Texas,Taylor,1985,122466
Texas,Taylor,1986,124470
Texas,Taylor,1987,123334
Texas,Taylor,1988,120515
Texas,Taylor,1989,120302
Texas,Taylor,1990,119627
Texas,Taylor,1991,119253
Texas,Taylor,1992,121925
Texas,Taylor,1993,122377
Texas,Taylor,1994,122632
Texas,Taylor,1995,124256
Texas,Taylor,1996,123744
Texas,Taylor,1997,124485
Texas,Taylor,1998,125427
Texas,Taylor,1999,126335
Texas,Taylor,2000,126649
Texas,Taylor,2001,125920
Texas,Taylor,2002,125920
Texas,Taylor,2003,125542
Texas,Taylor,2004,126702
Texas,Taylor,2005,127248
Texas,Taylor,2006,127838
Texas,Taylor,2007,128503
Texas,Taylor,2008,128903
Texas,Taylor,2009,130247
Texas,Taylor,2010,131835
Texas,Taylor,2011,132853
Texas,Taylor,2012,134084
Texas,Taylor,2013,133927
Texas,Taylor,2014,134987
Texas,Taylor,2015,136133
Texas,Taylor,2016,136257
Texas,Taylor,2017,136634
Texas,Taylor,2018,137294
Texas,Taylor,2019,138034
Texas,Terrell,1981,1614
Texas,Terrell,1982,1568
Texas,Terrell,1983,1609
Texas,Terrell,1984,1587
Texas,Terrell,1985,1571
Texas,Terrell,1986,1558
Texas,Terrell,1987,1580
Texas,Terrell,1988,1555
Texas,Terrell,1989,1526
Texas,Terrell,1990,1378
Texas,Terrell,1991,1361
Texas,Terrell,1992,1333
Texas,Terrell,1993,1360
Texas,Terrell,1994,1290
Texas,Terrell,1995,1263
Texas,Terrell,1996,1183
Texas,Terrell,1997,1127
Texas,Terrell,1998,1112
Texas,Terrell,1999,1136
Texas,Terrell,2000,1059
Texas,Terrell,2001,1017
Texas,Terrell,2002,1009
Texas,Terrell,2003,995
Texas,Terrell,2004,939
Texas,Terrell,2005,942
Texas,Terrell,2006,921
Texas,Terrell,2007,886
Texas,Terrell,2008,884
Texas,Terrell,2009,930
Texas,Terrell,2010,1011
Texas,Terrell,2011,950
Texas,Terrell,2012,921
Texas,Terrell,2013,891
Texas,Terrell,2014,910
Texas,Terrell,2015,867
Texas,Terrell,2016,818
Texas,Terrell,2017,814
Texas,Terrell,2018,810
Texas,Terrell,2019,776
Texas,Terry,1981,14674
Texas,Terry,1982,15015
Texas,Terry,1983,15023
Texas,Terry,1984,14920
Texas,Terry,1985,14732
Texas,Terry,1986,14543
Texas,Terry,1987,13836
Texas,Terry,1988,13781
Texas,Terry,1989,13431
Texas,Terry,1990,13174
Texas,Terry,1991,13064
Texas,Terry,1992,12964
Texas,Terry,1993,12852
Texas,Terry,1994,12765
Texas,Terry,1995,13080
Texas,Terry,1996,13031
Texas,Terry,1997,13029
Texas,Terry,1998,13069
Texas,Terry,1999,12985
Texas,Terry,2000,12705
Texas,Terry,2001,12473
Texas,Terry,2002,12559
Texas,Terry,2003,12534
Texas,Terry,2004,12532
Texas,Terry,2005,12417
Texas,Terry,2006,12448
Texas,Terry,2007,12424
Texas,Terry,2008,12394
Texas,Terry,2009,12550
Texas,Terry,2010,12682
Texas,Terry,2011,12661
Texas,Terry,2012,12632
Texas,Terry,2013,12713
Texas,Terry,2014,12795
Texas,Terry,2015,12759
Texas,Terry,2016,12770
Texas,Terry,2017,12429
Texas,Terry,2018,12344
Texas,Terry,2019,12337
Texas,Throckmorton,1981,2141
Texas,Throckmorton,1982,2250
Texas,Throckmorton,1983,2304
Texas,Throckmorton,1984,2399
Texas,Throckmorton,1985,2189
Texas,Throckmorton,1986,2201
Texas,Throckmorton,1987,2057
Texas,Throckmorton,1988,1997
Texas,Throckmorton,1989,1961
Texas,Throckmorton,1990,1866
Texas,Throckmorton,1991,1869
Texas,Throckmorton,1992,1851
Texas,Throckmorton,1993,1865
Texas,Throckmorton,1994,1907
Texas,Throckmorton,1995,1939
Texas,Throckmorton,1996,1903
Texas,Throckmorton,1997,1866
Texas,Throckmorton,1998,1877
Texas,Throckmorton,1999,1886
Texas,Throckmorton,2000,1831
Texas,Throckmorton,2001,1791
Texas,Throckmorton,2002,1739
Texas,Throckmorton,2003,1702
Texas,Throckmorton,2004,1652
Texas,Throckmorton,2005,1695
Texas,Throckmorton,2006,1710
Texas,Throckmorton,2007,1653
Texas,Throckmorton,2008,1635
Texas,Throckmorton,2009,1654
Texas,Throckmorton,2010,1639
Texas,Throckmorton,2011,1637
Texas,Throckmorton,2012,1610
Texas,Throckmorton,2013,1606
Texas,Throckmorton,2014,1613
Texas,Throckmorton,2015,1559
Texas,Throckmorton,2016,1537
Texas,Throckmorton,2017,1510
Texas,Throckmorton,2018,1504
Texas,Throckmorton,2019,1501
Texas,Titus,1981,21925
Texas,Titus,1982,22606
Texas,Titus,1983,23280
Texas,Titus,1984,23213
Texas,Titus,1985,23384
Texas,Titus,1986,23703
Texas,Titus,1987,23517
Texas,Titus,1988,23835
Texas,Titus,1989,23783
Texas,Titus,1990,24118
Texas,Titus,1991,24584
Texas,Titus,1992,25168
Texas,Titus,1993,25265
Texas,Titus,1994,25529
Texas,Titus,1995,26092
Texas,Titus,1996,26462
Texas,Titus,1997,27126
Texas,Titus,1998,27791
Texas,Titus,1999,27920
Texas,Titus,2000,28138
Texas,Titus,2001,28100
Texas,Titus,2002,28387
Texas,Titus,2003,28947
Texas,Titus,2004,29461
Texas,Titus,2005,28803
Texas,Titus,2006,29541
Texas,Titus,2007,30231
Texas,Titus,2008,30963
Texas,Titus,2009,31749
Texas,Titus,2010,32419
Texas,Titus,2011,32452
Texas,Titus,2012,32612
Texas,Titus,2013,32587
Texas,Titus,2014,32502
Texas,Titus,2015,32626
Texas,Titus,2016,32463
Texas,Titus,2017,32619
Texas,Titus,2018,32743
Texas,Titus,2019,32750
Texas,Tom Green,1981,87227
Texas,Tom Green,1982,90883
Texas,Tom Green,1983,94543
Texas,Tom Green,1984,96152
Texas,Tom Green,1985,96368
Texas,Tom Green,1986,97247
Texas,Tom Green,1987,97494
Texas,Tom Green,1988,98596
Texas,Tom Green,1989,99676
Texas,Tom Green,1990,98300
Texas,Tom Green,1991,98134
Texas,Tom Green,1992,99476
Texas,Tom Green,1993,100192
Texas,Tom Green,1994,101479
Texas,Tom Green,1995,101962
Texas,Tom Green,1996,102828
Texas,Tom Green,1997,103515
Texas,Tom Green,1998,104009
Texas,Tom Green,1999,103908
Texas,Tom Green,2000,104083
Texas,Tom Green,2001,103923
Texas,Tom Green,2002,104035
Texas,Tom Green,2003,104330
Texas,Tom Green,2004,104744
Texas,Tom Green,2005,104974
Texas,Tom Green,2006,106125
Texas,Tom Green,2007,106680
Texas,Tom Green,2008,107639
Texas,Tom Green,2009,108879
Texas,Tom Green,2010,110678
Texas,Tom Green,2011,111751
Texas,Tom Green,2012,113307
Texas,Tom Green,2013,114680
Texas,Tom Green,2014,116319
Texas,Tom Green,2015,117514
Texas,Tom Green,2016,117634
Texas,Tom Green,2017,117566
Texas,Tom Green,2018,118014
Texas,Tom Green,2019,119200
Texas,Travis,1981,430442
Texas,Travis,1982,449814
Texas,Travis,1983,473881
Texas,Travis,1984,499415
Texas,Travis,1985,530511
Texas,Travis,1986,547418
Texas,Travis,1987,552135
Texas,Travis,1988,557219
Texas,Travis,1989,565405
Texas,Travis,1990,581024
Texas,Travis,1991,602113
Texas,Travis,1992,624947
Texas,Travis,1993,649226
Texas,Travis,1994,671759
Texas,Travis,1995,696278
Texas,Travis,1996,717194
Texas,Travis,1997,736587
Texas,Travis,1998,761335
Texas,Travis,1999,788500
Texas,Travis,2000,819692
Texas,Travis,2001,844877
Texas,Travis,2002,848090
Texas,Travis,2003,856315
Texas,Travis,2004,870809
Texas,Travis,2005,891266
Texas,Travis,2006,925151
Texas,Travis,2007,955399
Texas,Travis,2008,980699
Texas,Travis,2009,1006503
Texas,Travis,2010,1030503
Texas,Travis,2011,1061709
Texas,Travis,2012,1096886
Texas,Travis,2013,1122248
Texas,Travis,2014,1152260
Texas,Travis,2015,1179805
Texas,Travis,2016,1206110
Texas,Travis,2017,1227585
Texas,Travis,2018,1246572
Texas,Travis,2019,1273954
Texas,Trinity,1981,9681
Texas,Trinity,1982,10214
Texas,Trinity,1983,10480
Texas,Trinity,1984,11005
Texas,Trinity,1985,11181
Texas,Trinity,1986,11497
Texas,Trinity,1987,11489
Texas,Trinity,1988,11510
Texas,Trinity,1989,11518
Texas,Trinity,1990,11459
Texas,Trinity,1991,11541
Texas,Trinity,1992,11681
Texas,Trinity,1993,12128
Texas,Trinity,1994,12550
Texas,Trinity,1995,12702
Texas,Trinity,1996,12887
Texas,Trinity,1997,13109
Texas,Trinity,1998,13365
Texas,Trinity,1999,13596
Texas,Trinity,2000,13793
Texas,Trinity,2001,13852
Texas,Trinity,2002,14033
Texas,Trinity,2003,14156
Texas,Trinity,2004,14246
Texas,Trinity,2005,14395
Texas,Trinity,2006,14376
Texas,Trinity,2007,14425
Texas,Trinity,2008,14380
Texas,Trinity,2009,14472
Texas,Trinity,2010,14729
Texas,Trinity,2011,14686
Texas,Trinity,2012,14372
Texas,Trinity,2013,14445
Texas,Trinity,2014,14298
Texas,Trinity,2015,14539
Texas,Trinity,2016,14543
Texas,Trinity,2017,14677
Texas,Trinity,2018,14688
Texas,Trinity,2019,14651
Texas,Tyler,1981,16377
Texas,Tyler,1982,16531
Texas,Tyler,1983,16852
Texas,Tyler,1984,17372
Texas,Tyler,1985,17421
Texas,Tyler,1986,17318
Texas,Tyler,1987,17163
Texas,Tyler,1988,16877
Texas,Tyler,1989,16645
Texas,Tyler,1990,16679
Texas,Tyler,1991,17041
Texas,Tyler,1992,18097
Texas,Tyler,1993,18488
Texas,Tyler,1994,19173
Texas,Tyler,1995,19653
Texas,Tyler,1996,20029
Texas,Tyler,1997,20200
Texas,Tyler,1998,20457
Texas,Tyler,1999,20776
Texas,Tyler,2000,20854
Texas,Tyler,2001,20657
Texas,Tyler,2002,20825
Texas,Tyler,2003,20823
Texas,Tyler,2004,21038
Texas,Tyler,2005,20935
Texas,Tyler,2006,21034
Texas,Tyler,2007,21279
Texas,Tyler,2008,21570
Texas,Tyler,2009,21737
Texas,Tyler,2010,21764
Texas,Tyler,2011,21674
Texas,Tyler,2012,21504
Texas,Tyler,2013,21508
Texas,Tyler,2014,21468
Texas,Tyler,2015,21370
Texas,Tyler,2016,21423
Texas,Tyler,2017,21517
Texas,Tyler,2018,21609
Texas,Tyler,2019,21672
Texas,Upshur,1981,29622
Texas,Upshur,1982,31213
Texas,Upshur,1983,32230
Texas,Upshur,1984,32239
Texas,Upshur,1985,31819
Texas,Upshur,1986,31896
Texas,Upshur,1987,31363
Texas,Upshur,1988,31488
Texas,Upshur,1989,31234
Texas,Upshur,1990,31364
Texas,Upshur,1991,31868
Texas,Upshur,1992,32100
Texas,Upshur,1993,32608
Texas,Upshur,1994,32854
Texas,Upshur,1995,33527
Texas,Upshur,1996,33867
Texas,Upshur,1997,34439
Texas,Upshur,1998,34615
Texas,Upshur,1999,35150
Texas,Upshur,2000,35402
Texas,Upshur,2001,35746
Texas,Upshur,2002,36739
Texas,Upshur,2003,37232
Texas,Upshur,2004,37530
Texas,Upshur,2005,37957
Texas,Upshur,2006,38004
Texas,Upshur,2007,38275
Texas,Upshur,2008,38706
Texas,Upshur,2009,39084
Texas,Upshur,2010,39377
Texas,Upshur,2011,39731
Texas,Upshur,2012,39918
Texas,Upshur,2013,39757
Texas,Upshur,2014,40280
Texas,Upshur,2015,40317
Texas,Upshur,2016,40771
Texas,Upshur,2017,41069
Texas,Upshur,2018,41179
Texas,Upshur,2019,41753
Texas,Upton,1981,4748
Texas,Upton,1982,5387
Texas,Upton,1983,5469
Texas,Upton,1984,5394
Texas,Upton,1985,5487
Texas,Upton,1986,5434
Texas,Upton,1987,5036
Texas,Upton,1988,4872
Texas,Upton,1989,4733
Texas,Upton,1990,4379
Texas,Upton,1991,4230
Texas,Upton,1992,4092
Texas,Upton,1993,3959
Texas,Upton,1994,3947
Texas,Upton,1995,3871
Texas,Upton,1996,3712
Texas,Upton,1997,3723
Texas,Upton,1998,3669
Texas,Upton,1999,3461
Texas,Upton,2000,3376
Texas,Upton,2001,3231
Texas,Upton,2002,3273
Texas,Upton,2003,3202
Texas,Upton,2004,3168
Texas,Upton,2005,3117
Texas,Upton,2006,3174
Texas,Upton,2007,3123
Texas,Upton,2008,3231
Texas,Upton,2009,3327
Texas,Upton,2010,3338
Texas,Upton,2011,3284
Texas,Upton,2012,3263
Texas,Upton,2013,3386
Texas,Upton,2014,3482
Texas,Upton,2015,3652
Texas,Upton,2016,3690
Texas,Upton,2017,3658
Texas,Upton,2018,3637
Texas,Upton,2019,3657
Texas,Uvalde,1981,22652
Texas,Uvalde,1982,23096
Texas,Uvalde,1983,23717
Texas,Uvalde,1984,24014
Texas,Uvalde,1985,24056
Texas,Uvalde,1986,23847
Texas,Uvalde,1987,23499
Texas,Uvalde,1988,23747
Texas,Uvalde,1989,23478
Texas,Uvalde,1990,23320
Texas,Uvalde,1991,23422
Texas,Uvalde,1992,23947
Texas,Uvalde,1993,23850
Texas,Uvalde,1994,24495
Texas,Uvalde,1995,24721
Texas,Uvalde,1996,25045
Texas,Uvalde,1997,25389
Texas,Uvalde,1998,25356
Texas,Uvalde,1999,25901
Texas,Uvalde,2000,25900
Texas,Uvalde,2001,25939
Texas,Uvalde,2002,26309
Texas,Uvalde,2003,26258
Texas,Uvalde,2004,26205
Texas,Uvalde,2005,26368
Texas,Uvalde,2006,26301
Texas,Uvalde,2007,26217
Texas,Uvalde,2008,26206
Texas,Uvalde,2009,26223
Texas,Uvalde,2010,26443
Texas,Uvalde,2011,26588
Texas,Uvalde,2012,26746
Texas,Uvalde,2013,26904
Texas,Uvalde,2014,27022
Texas,Uvalde,2015,26949
Texas,Uvalde,2016,27081
Texas,Uvalde,2017,27043
Texas,Uvalde,2018,26787
Texas,Uvalde,2019,26741
Texas,Val Verde,1981,37237
Texas,Val Verde,1982,38388
Texas,Val Verde,1983,39674
Texas,Val Verde,1984,39303
Texas,Val Verde,1985,39365
Texas,Val Verde,1986,39694
Texas,Val Verde,1987,39846
Texas,Val Verde,1988,39626
Texas,Val Verde,1989,39520
Texas,Val Verde,1990,38562
Texas,Val Verde,1991,39508
Texas,Val Verde,1992,40020
Texas,Val Verde,1993,40442
Texas,Val Verde,1994,41348
Texas,Val Verde,1995,41956
Texas,Val Verde,1996,42512
Texas,Val Verde,1997,42790
Texas,Val Verde,1998,43589
Texas,Val Verde,1999,44366
Texas,Val Verde,2000,45020
Texas,Val Verde,2001,45144
Texas,Val Verde,2002,45495
Texas,Val Verde,2003,46184
Texas,Val Verde,2004,46941
Texas,Val Verde,2005,47108
Texas,Val Verde,2006,47401
Texas,Val Verde,2007,47676
Texas,Val Verde,2008,47882
Texas,Val Verde,2009,48463
Texas,Val Verde,2010,48971
Texas,Val Verde,2011,48972
Texas,Val Verde,2012,48976
Texas,Val Verde,2013,49044
Texas,Val Verde,2014,48845
Texas,Val Verde,2015,48891
Texas,Val Verde,2016,48911
Texas,Val Verde,2017,49028
Texas,Val Verde,2018,48988
Texas,Val Verde,2019,49025
Texas,Van Zandt,1981,31786
Texas,Van Zandt,1982,32776
Texas,Van Zandt,1983,34092
Texas,Van Zandt,1984,35451
Texas,Van Zandt,1985,36307
Texas,Van Zandt,1986,37230
Texas,Van Zandt,1987,37495
Texas,Van Zandt,1988,37971
Texas,Van Zandt,1989,37877
Texas,Van Zandt,1990,38042
Texas,Van Zandt,1991,38862
Texas,Van Zandt,1992,39417
Texas,Van Zandt,1993,40336
Texas,Van Zandt,1994,41521
Texas,Van Zandt,1995,42550
Texas,Van Zandt,1996,43968
Texas,Van Zandt,1997,44719
Texas,Van Zandt,1998,45915
Texas,Van Zandt,1999,47202
Texas,Van Zandt,2000,48324
Texas,Van Zandt,2001,48932
Texas,Van Zandt,2002,49953
Texas,Van Zandt,2003,50293
Texas,Van Zandt,2004,51366
Texas,Van Zandt,2005,51579
Texas,Van Zandt,2006,52194
Texas,Van Zandt,2007,52151
Texas,Van Zandt,2008,52470
Texas,Van Zandt,2009,52359
Texas,Van Zandt,2010,52579
Texas,Van Zandt,2011,52487
Texas,Van Zandt,2012,52207
Texas,Van Zandt,2013,52328
Texas,Van Zandt,2014,52781
Texas,Van Zandt,2015,53430
Texas,Van Zandt,2016,54367
Texas,Van Zandt,2017,55163
Texas,Van Zandt,2018,55966
Texas,Van Zandt,2019,56590
Texas,Victoria,1981,71454
Texas,Victoria,1982,74178
Texas,Victoria,1983,75036
Texas,Victoria,1984,75484
Texas,Victoria,1985,75875
Texas,Victoria,1986,76560
Texas,Victoria,1987,75248
Texas,Victoria,1988,74294
Texas,Victoria,1989,73565
Texas,Victoria,1990,74604
Texas,Victoria,1991,75820
Texas,Victoria,1992,77352
Texas,Victoria,1993,78640
Texas,Victoria,1994,79974
Texas,Victoria,1995,80646
Texas,Victoria,1996,81573
Texas,Victoria,1997,82080
Texas,Victoria,1998,83326
Texas,Victoria,1999,83984
Texas,Victoria,2000,83937
Texas,Victoria,2001,84491
Texas,Victoria,2002,84573
Texas,Victoria,2003,84674
Texas,Victoria,2004,84718
Texas,Victoria,2005,84453
Texas,Victoria,2006,84528
Texas,Victoria,2007,85261
Texas,Victoria,2008,85762
Texas,Victoria,2009,86635
Texas,Victoria,2010,86883
Texas,Victoria,2011,87557
Texas,Victoria,2012,89116
Texas,Victoria,2013,90066
Texas,Victoria,2014,91042
Texas,Victoria,2015,92136
Texas,Victoria,2016,92402
Texas,Victoria,2017,92045
Texas,Victoria,2018,91878
Texas,Victoria,2019,92084
Texas,Walker,1981,43053
Texas,Walker,1982,46011
Texas,Walker,1983,47650
Texas,Walker,1984,49043
Texas,Walker,1985,49833
Texas,Walker,1986,50746
Texas,Walker,1987,51321
Texas,Walker,1988,51697
Texas,Walker,1989,51211
Texas,Walker,1990,51020
Texas,Walker,1991,52522
Texas,Walker,1992,53899
Texas,Walker,1993,55053
Texas,Walker,1994,56097
Texas,Walker,1995,57383
Texas,Walker,1996,58128
Texas,Walker,1997,59118
Texas,Walker,1998,60350
Texas,Walker,1999,61476
Texas,Walker,2000,61768
Texas,Walker,2001,62444
Texas,Walker,2002,62216
Texas,Walker,2003,63609
Texas,Walker,2004,64551
Texas,Walker,2005,65676
Texas,Walker,2006,65591
Texas,Walker,2007,65517
Texas,Walker,2008,65726
Texas,Walker,2009,66748
Texas,Walker,2010,68241
Texas,Walker,2011,68409
Texas,Walker,2012,68609
Texas,Walker,2013,69404
Texas,Walker,2014,70076
Texas,Walker,2015,70836
Texas,Walker,2016,71845
Texas,Walker,2017,72816
Texas,Walker,2018,73136
Texas,Walker,2019,72971
Texas,Waller,1981,21024
Texas,Waller,1982,21913
Texas,Waller,1983,23275
Texas,Waller,1984,23370
Texas,Waller,1985,23635
Texas,Waller,1986,23389
Texas,Waller,1987,23321
Texas,Waller,1988,23362
Texas,Waller,1989,23271
Texas,Waller,1990,23507
Texas,Waller,1991,23474
Texas,Waller,1992,24655
Texas,Waller,1993,25718
Texas,Waller,1994,26716
Texas,Waller,1995,27591
Texas,Waller,1996,28700
Texas,Waller,1997,29450
Texas,Waller,1998,30600
Texas,Waller,1999,31743
Texas,Waller,2000,32843
Texas,Waller,2001,33747
Texas,Waller,2002,35060
Texas,Waller,2003,36333
Texas,Waller,2004,36850
Texas,Waller,2005,37242
Texas,Waller,2006,38260
Texas,Waller,2007,39809
Texas,Waller,2008,40578
Texas,Waller,2009,42087
Texas,Waller,2010,43519
Texas,Waller,2011,44101
Texas,Waller,2012,44335
Texas,Waller,2013,45408
Texas,Waller,2014,46765
Texas,Waller,2015,48641
Texas,Waller,2016,50046
Texas,Waller,2017,51717
Texas,Waller,2018,53512
Texas,Waller,2019,55246
Texas,Ward,1981,14744
Texas,Ward,1982,16211
Texas,Ward,1983,16279
Texas,Ward,1984,15997
Texas,Ward,1985,15994
Texas,Ward,1986,15692
Texas,Ward,1987,14718
Texas,Ward,1988,14008
Texas,Ward,1989,13587
Texas,Ward,1990,12976
Texas,Ward,1991,12770
Texas,Ward,1992,12439
Texas,Ward,1993,12105
Texas,Ward,1994,11968
Texas,Ward,1995,11863
Texas,Ward,1996,11710
Texas,Ward,1997,11533
Texas,Ward,1998,11514
Texas,Ward,1999,11194
Texas,Ward,2000,10808
Texas,Ward,2001,10459
Texas,Ward,2002,10337
Texas,Ward,2003,10237
Texas,Ward,2004,10189
Texas,Ward,2005,10232
Texas,Ward,2006,10301
Texas,Ward,2007,10275
Texas,Ward,2008,10588
Texas,Ward,2009,10734
Texas,Ward,2010,10594
Texas,Ward,2011,10671
Texas,Ward,2012,10823
Texas,Ward,2013,11205
Texas,Ward,2014,11571
Texas,Ward,2015,11631
Texas,Ward,2016,11571
Texas,Ward,2017,11383
Texas,Ward,2018,11709
Texas,Ward,2019,11998
Texas,Washington,1981,23015
Texas,Washington,1982,24240
Texas,Washington,1983,24853
Texas,Washington,1984,25480
Texas,Washington,1985,25948
Texas,Washington,1986,26164
Texas,Washington,1987,26429
Texas,Washington,1988,26477
Texas,Washington,1989,26198
Texas,Washington,1990,26162
Texas,Washington,1991,26221
Texas,Washington,1992,26823
Texas,Washington,1993,27486
Texas,Washington,1994,28122
Texas,Washington,1995,28644
Texas,Washington,1996,29080
Texas,Washington,1997,29602
Texas,Washington,1998,30047
Texas,Washington,1999,30128
Texas,Washington,2000,30423
Texas,Washington,2001,30433
Texas,Washington,2002,30741
Texas,Washington,2003,30995
Texas,Washington,2004,31330
Texas,Washington,2005,31710
Texas,Washington,2006,32199
Texas,Washington,2007,32434
Texas,Washington,2008,32869
Texas,Washington,2009,33459
Texas,Washington,2010,33708
Texas,Washington,2011,33966
Texas,Washington,2012,33930
Texas,Washington,2013,34201
Texas,Washington,2014,34403
Texas,Washington,2015,34836
Texas,Washington,2016,34740
Texas,Washington,2017,34861
Texas,Washington,2018,35496
Texas,Washington,2019,35882
Texas,Webb,1981,105077
Texas,Webb,1982,111106
Texas,Webb,1983,115419
Texas,Webb,1984,116566
Texas,Webb,1985,118164
Texas,Webb,1986,122011
Texas,Webb,1987,124528
Texas,Webb,1988,126575
Texas,Webb,1989,129943
Texas,Webb,1990,134430
Texas,Webb,1991,140082
Texas,Webb,1992,147026
Texas,Webb,1993,154536
Texas,Webb,1994,161107
Texas,Webb,1995,167466
Texas,Webb,1996,171583
Texas,Webb,1997,177140
Texas,Webb,1998,182994
Texas,Webb,1999,189014
Texas,Webb,2000,194576
Texas,Webb,2001,200347
Texas,Webb,2002,206001
Texas,Webb,2003,211786
Texas,Webb,2004,217858
Texas,Webb,2005,223703
Texas,Webb,2006,229307
Texas,Webb,2007,234594
Texas,Webb,2008,240287
Texas,Webb,2009,245908
Texas,Webb,2010,251370
Texas,Webb,2011,255935
Texas,Webb,2012,260595
Texas,Webb,2013,264430
Texas,Webb,2014,267465
Texas,Webb,2015,269865
Texas,Webb,2016,272301
Texas,Webb,2017,273691
Texas,Webb,2018,275120
Texas,Webb,2019,276652
Texas,Wharton,1981,40557
Texas,Wharton,1982,41247
Texas,Wharton,1983,41428
Texas,Wharton,1984,41617
Texas,Wharton,1985,41561
Texas,Wharton,1986,41130
Texas,Wharton,1987,40297
Texas,Wharton,1988,40348
Texas,Wharton,1989,40326
Texas,Wharton,1990,39858
Texas,Wharton,1991,39812
Texas,Wharton,1992,40147
Texas,Wharton,1993,40225
Texas,Wharton,1994,40346
Texas,Wharton,1995,40403
Texas,Wharton,1996,40508
Texas,Wharton,1997,40694
Texas,Wharton,1998,40835
Texas,Wharton,1999,41071
Texas,Wharton,2000,41220
Texas,Wharton,2001,40991
Texas,Wharton,2002,40915
Texas,Wharton,2003,41026
Texas,Wharton,2004,40992
Texas,Wharton,2005,40987
Texas,Wharton,2006,41073
Texas,Wharton,2007,40845
Texas,Wharton,2008,40893
Texas,Wharton,2009,40998
Texas,Wharton,2010,41281
Texas,Wharton,2011,41287
Texas,Wharton,2012,41136
Texas,Wharton,2013,41122
Texas,Wharton,2014,41095
Texas,Wharton,2015,41383
Texas,Wharton,2016,41609
Texas,Wharton,2017,41837
Texas,Wharton,2018,41499
Texas,Wharton,2019,41556
Texas,Wheeler,1981,7308
Texas,Wheeler,1982,7999
Texas,Wheeler,1983,8254
Texas,Wheeler,1984,7795
Texas,Wheeler,1985,7343
Texas,Wheeler,1986,7040
Texas,Wheeler,1987,6847
Texas,Wheeler,1988,6602
Texas,Wheeler,1989,6154
Texas,Wheeler,1990,5801
Texas,Wheeler,1991,5681
