APINumber,State,County,Latitude,Longitude,Year,TotalBaseWaterVolume,TotalVerticalDepth
42431334240000,Texas,Sterling,31.62898,-101.19097,2013,10272612,14173
42431312330000,Texas,Sterling,31.71286,-101.19138,2014,265482,8250
42431334990000,Texas,Sterling,32.004084,-101.191602,2017,392209.8,9000
42431333140000,Texas,Sterling,31.999267,-101.193994,2017,95179,8204
42431334890000,Texas,Sterling,31.995989,-101.195081,2016,314370,8500
42431335040000,Texas,Sterling,31.990452,-101.19546,2017,940860,8397
42431333400000,Texas,Sterling,31.99973,-101.20238,2012,763770,8135
42431335140000,Texas,Sterling,31.990887,-101.203077,2019,785773,8020
42431309790000,Texas,Sterling,31.67797,-101.20331,2012,270106,8200
42431333410000,Texas,Sterling,32.0255417,-101.2053528,2012,2277752,7234
42431315010000,Texas,Sterling,31.72307,-101.20644,2014,267372,9517
42431333690000,Texas,Sterling,32.00718,-101.2068,2012,1258362,8274
42431334720000,Texas,Sterling,31.997333,-101.207114,2014,784014,7995
42431335130000,Texas,Sterling,31.990611,-101.209355,2018,1234022,8500
42431335110000,Texas,Sterling,31.985436,-101.210607,2018,540036,10000
42431334420000,Texas,Sterling,31.99698,-101.21284,2013,830004,8170
42431333360000,Texas,Sterling,32.00183,-101.21604,2013,890652,8244
42431316730000,Texas,Sterling,31.74518,-101.22058,2014,272454,8210
42431331830000,Texas,Sterling,31.569721,-101.221251,2015,538692,8437
42431333830000,Texas,Sterling,31.97621299,-101.2216497,2012,666457,8196
42431312440000,Texas,Sterling,31.71427,-101.22199,2014,275100,8350
42431309430000,Texas,Sterling,31.680098,-101.22474,2018,507486,8385
42431330590000,Texas,Sterling,31.666832,-101.224901,2014,506877,8500
42431333600000,Texas,Sterling,31.97672778,-101.2253,2012,1117872,8141
42431333520000,Texas,Sterling,31.97645,-101.22802,2012,876078,8160
42431308490000,Texas,Sterling,31.673953,-101.228275,2014,539411,7230
42431324970000,Texas,Sterling,31.65622,-101.22851,2013,268103,7322
42431321920000,Texas,Sterling,31.70256,-101.22886,2013,264516,7508
42431333340000,Texas,Sterling,31.98109,-101.22995,2012,1002750,8115
42431311000000,Texas,Sterling,31.70562,-101.23023,2015,181001,8410
42431315950000,Texas,Sterling,31.68776,-101.23103,2014,319683,8172
42431312860000,Texas,Sterling,31.68466,-101.23257,2013,277746,7376
42431333620000,Texas,Sterling,31.99432,-101.23288,2012,817194,8205
42431334160000,Texas,Sterling,31.986883,-101.2332778,2013,1512210,8174
42431309940000,Texas,Sterling,31.67376,-101.233306,2014,553787,7795
42431334410000,Texas,Sterling,31.99818,-101.23361,2013,980653.8,7753
42431334180000,Texas,Sterling,31.976333,-101.2338167,2013,1425737.316,8171
42431333850000,Texas,Sterling,31.97247,-101.23534,2012,966504,8200
42431309600000,Texas,Sterling,31.7261,-101.23669,2013,55188,8400
42431334710000,Texas,Sterling,32.071125,-101.237508,2014,1513092,9056
42431315990000,Texas,Sterling,31.73044,-101.23824,2013,191440,7652
42431308950000,Texas,Sterling,31.73342,-101.23888,2014,273615,8371
42431317990000,Texas,Sterling,31.70648,-101.23935,2015,264867,8250
42431308590000,Texas,Sterling,31.675096,-101.239595,2014,241878,7685
42431334120000,Texas,Sterling,31.635,-101.24119,2013,1454460,9401
42431334550000,Texas,Sterling,32.070997,-101.241781,2014,1435518,9058
42431313430000,Texas,Sterling,31.70583,-101.24352,2015,258191,8265
42431309360000,Texas,Sterling,31.694067,-101.243738,2014,588319,7860
42431319320000,Texas,Sterling,31.72431,-101.24434,2013,56494,8350
42431334380000,Texas,Sterling,32.073969,-101.2452667,2013,774900,9385
42431308990000,Texas,Sterling,31.67495,-101.245493,2014,617320,7660
42431334680000,Texas,Sterling,32.071172,-101.246036,2014,1093806,9076
42431327420000,Texas,Sterling,31.64527,-101.24625,2014,258010,8550
42431334130000,Texas,Sterling,31.63058,-101.24646,2013,2280348,9417
42431334980000,Texas,Sterling,32.068635,-101.249411,2017,544571,9999
42431334930000,Texas,Sterling,32.068634,-101.249412,2016,847188,9500
42431315870000,Texas,Sterling,31.71218,-101.24943,2014,262948,8350
42431334580000,Texas,Sterling,32.074136,-101.249564,2014,1267434,9113
42431318590000,Texas,Sterling,31.70079,-101.250383,2014,514205,7560
42431323850000,Texas,Sterling,31.7432622,-101.250783,2018,72324,9500
42431334880000,Texas,Sterling,32.071089,-101.250931,2015,758058,9148
42431334190000,Texas,Sterling,31.6275,-101.252,2013,1249084,9414
42431333740000,Texas,Sterling,31.63461,-101.25265,2012,1313046,9448
42431334210000,Texas,Sterling,31.62637,-101.25356,2013,2268126,9409
42431334780000,Texas,Sterling,32.074517,-101.254685,2014,1448496,9156
42431324870000,Texas,Sterling,31.718001,-101.25604,2013,260526,8420
42431310540000,Texas,Sterling,31.6738,-101.2563,2014,726516,7112
42431330600000,Texas,Sterling,31.691667,-101.256667,2014,419692,6547
42431310970000,Texas,Sterling,31.68001,-101.257401,2014,552426,7210
42431313530000,Texas,Sterling,31.75199,-101.25745,2014,291232,8420
42431310720000,Texas,Sterling,31.68692,-101.259256,2014,528024,7081
42431335240000,Texas,Sterling,-9999,-9999,2019,386890,7825
42433335180000,Texas,Stonewall,33.3871665,-100.0006618,2013,41495,5310
42433338730000,Texas,Stonewall,33.15977,-100.00737,2013,71854,5951
42433335950000,Texas,Stonewall,33.3905729,-100.007931,2013,27106,5317
42433339500000,Texas,Stonewall,33.16183,-100.0268,2014,3643908,6000
42433339220000,Texas,Stonewall,33.091728,-100.03038,2014,46952,6000
42433339100000,Texas,Stonewall,33.119194,-100.040924,2013,45570,6500
42433338990000,Texas,Stonewall,33.1122,-100.0436,2013,22890,5970
42433338760000,Texas,Stonewall,33.117805,-100.043953,2013,58447,6500
42433338050000,Texas,Stonewall,33.10972,-100.0444,2012,59934,6500
42433338770000,Texas,Stonewall,33.1203,-100.0448,2013,35364,5900
42433338410000,Texas,Stonewall,33.1121,-100.0468,2013,28276.5,6010
42433340830000,Texas,Stonewall,33.12104,-100.047829,2016,9786,5350
42433338420000,Texas,Stonewall,33.1098,-100.0483,2013,26124,5900
42433338400000,Texas,Stonewall,33.113403,-100.049416,2014,23000,6020
42433338390000,Texas,Stonewall,33.1132,-100.0525,2013,29106,6000
42433339350000,Texas,Stonewall,33.108059,-100.052849,2014,50090,4060
42433338380000,Texas,Stonewall,33.113426,-100.055557,2013,55020,6500
42433338010000,Texas,Stonewall,33.110531,-100.055771,2014,31844,6500
42433339360000,Texas,Stonewall,33.107944,-100.055908,2014,45000,6050
42433340770000,Texas,Stonewall,33.113435,-100.056297,2015,21630,6000
42433339110000,Texas,Stonewall,33.114029,-100.059319,2013,34398,6500
42433339120000,Texas,Stonewall,33.108856,-100.061813,2013,58872,6500
42433338060000,Texas,Stonewall,33.111275,-100.061928,2014,35650,6000
42433339520000,Texas,Stonewall,33.125134,-100.063515,2014,43634,6000
42433338310000,Texas,Stonewall,33.11956,-100.06674,2012,54852,6500
42433339210000,Texas,Stonewall,33.1224165,-100.0672599,2013,33397,6102
42433338440000,Texas,Stonewall,33.116703,-100.069443,2014,23268,6500
42433338450000,Texas,Stonewall,33.11788,-100.0721,2013,53416,6500
42433338460000,Texas,Stonewall,33.12028,-100.0734,2012,56426,6500
42433018720000,Texas,Stonewall,33.083937,-100.097378,2016,41496,4170
42433806510000,Texas,Stonewall,33.10456,-100.10129,2016,50274,5000
42433333900000,Texas,Stonewall,33.09398,-100.102492,2016,29064,5000
42433333890000,Texas,Stonewall,33.091147,-100.102607,2016,44268,5000
42433333650000,Texas,Stonewall,33.089561,-100.104875,2016,39774,4500
42433806570000,Texas,Stonewall,33.097175,-100.104934,2016,41790,4500
42433340380000,Texas,Stonewall,33.104642,-100.109979,2016,69678,4550
42433330790000,Texas,Stonewall,33.090097,-100.12177,2015,43730,4350
42433338850000,Texas,Stonewall,33.096222,-100.125425,2013,34360,4465
42433318280000,Texas,Stonewall,33.109623,-100.125755,2018,43554,4521
42433311350000,Texas,Stonewall,33.076554,-100.126122,2015,30975,4330
42433338660000,Texas,Stonewall,33.091056,-100.126175,2013,33234,4480
42433339960000,Texas,Stonewall,33.101858,-100.126717,2014,40674.5,4632
42433338840000,Texas,Stonewall,33.097997,-100.127439,2013,37658,4488
42433338860000,Texas,Stonewall,33.094528,-100.127894,2013,33251,4468
42433312320000,Texas,Stonewall,33.105339,-100.129257,2018,43932,4450
42433314380000,Texas,Stonewall,33.098095,-100.129654,2018,45402,4550
42433338920000,Texas,Stonewall,33.096422,-100.129867,2013,34763,4489
42433339980000,Texas,Stonewall,33.111211,-100.130378,2014,67250,4602
42433339900000,Texas,Stonewall,33.102433,-100.130964,2014,40396,4576
42433339920000,Texas,Stonewall,33.098692,-100.1317,2014,40165,4569
42433339990000,Texas,Stonewall,33.113072,-100.132356,2014,40026,4628
42433339950000,Texas,Stonewall,33.108928,-100.132867,2014,71211,4629
42433318310000,Texas,Stonewall,33.099058,-100.133593,2015,44096,4350
42433338830000,Texas,Stonewall,33.100561,-100.133622,2013,33469,4458
42433315790000,Texas,Stonewall,33.080809,-100.134746,2015,33377,4350
42433340000000,Texas,Stonewall,33.110539,-100.135381,2014,39602,4637
42433338820000,Texas,Stonewall,33.100322,-100.136356,2013,22659,4625
42433338900000,Texas,Stonewall,33.101914,-100.1365,2013,32613,4635
42433339910000,Texas,Stonewall,33.091003,-100.136939,2014,42000,4632
42433315630000,Texas,Stonewall,33.098357,-100.138891,2018,42833,4330
42433338890000,Texas,Stonewall,33.100042,-100.139106,2013,32840,4625
42433339930000,Texas,Stonewall,33.092728,-100.139167,2014,41256,4608
42433314030000,Texas,Stonewall,33.077942,-100.139214,2015,34679,4315
42433312290000,Texas,Stonewall,33.105573,-100.143344,2018,44628,4420
42433318300000,Texas,Stonewall,33.109387,-100.151374,2018,41072,4440
42433336590000,Texas,Stonewall,33.0932,-100.152544,2013,12478,4606
42433338880000,Texas,Stonewall,33.100869,-100.155272,2013,44667,4678
42433338930000,Texas,Stonewall,33.098942,-100.156806,2013,44066,4640
42433338870000,Texas,Stonewall,33.100775,-100.159575,2013,25637,4612
42433338480000,Texas,Stonewall,33.39049,-100.16392,2013,72786,5262
42433338470000,Texas,Stonewall,33.0334719,-100.1961723,2012,32004,5607
42433330530000,Texas,Stonewall,33.059325,-100.196834,2015,46326,4582
42433338350000,Texas,Stonewall,33.0408398,-100.1977431,2012,19530,4594
42433338560000,Texas,Stonewall,33.0312336,-100.1980936,2012,32025,5628
42433331070000,Texas,Stonewall,33.0642036,-100.1991392,2016,48720,4480
42433017920000,Texas,Stonewall,32.996159,-100.202858,2014,27000,4500
42433309430000,Texas,Stonewall,33.041271,-100.217827,2015,39178,4500
42433338510000,Texas,Stonewall,33.08177436,-100.2188725,2012,100506,4813
42433338950000,Texas,Stonewall,33.07757,-100.22097,2013,133980,5072
42433333530000,Texas,Stonewall,33.069645,-100.221367,2016,53210,5300
42433338960000,Texas,Stonewall,33.07917,-100.22239,2013,133602,5033
42433328590000,Texas,Stonewall,33.06078,-100.222885,2015,57482,4700
42433338520000,Texas,Stonewall,33.07754032,-100.2238114,2012,151032,5062
42433341980000,Texas,Stonewall,33.08836599,-100.2246773,2019,95198,5021
42433337980000,Texas,Stonewall,33.07553609,-100.2255621,2012,166278,5068
42433305090000,Texas,Stonewall,33.049306,-100.226972,2016,48183,4750
42433340450000,Texas,Stonewall,33.043872,-100.226992,2016,22559,4750
42433341860000,Texas,Stonewall,33.0866007,-100.2270692,2018,94528,5050
42433341110000,Texas,Stonewall,33.08291,-100.22716,2017,91137,5030
42433340880000,Texas,Stonewall,33.079238,-100.22726,2017,165648,5035
42433339470000,Texas,Stonewall,33.07741692,-100.229206,2014,132846,4932
42433340600000,Texas,Stonewall,33.039619,-100.230087,2015,58548,4425
42433006650000,Texas,Stonewall,33.19083,-100.231238,2014,17426,5435
42433341660000,Texas,Stonewall,33.08668,-100.231383,2018,49495.72727,4916
42433339510000,Texas,Stonewall,33.079284,-100.231569,2015,130746,4920
42433340870000,Texas,Stonewall,33.075644,-100.231665,2016,131082,4948
42433341410000,Texas,Stonewall,33.083176,-100.23186,2017,109956,5100
42433338720000,Texas,Stonewall,33.2712,-100.2376,2013,14616,3143
42433339640000,Texas,Stonewall,33.035454,-100.252304,2014,35130,4500
42433302570000,Texas,Stonewall,33.03227,-100.2524,2013,28980,4500
42433339660000,Texas,Stonewall,33.037003,-100.254204,2014,30530,4525
42433339670000,Texas,Stonewall,33.036472,-100.256317,2014,17825,4530
42433341560000,Texas,Stonewall,32.970444,-100.261421,2018,18228,6500
42433324930000,Texas,Stonewall,32.98513,-100.303352,2018,15456,5507
42435327420000,Texas,Sutton,30.705425,-100.496424,2018,854994,6090
42435327310000,Texas,Sutton,30.702473,-100.517607,2018,290430,3050
42435352600000,Texas,Sutton,30.574,-100.768,2013,499842,5380
42435349610000,Texas,Sutton,30.57561111,-100.7683333,2013,416850,4528
42435349390000,Texas,Sutton,30.59007,-100.7788,2013,316260,4905
42435382260000,Texas,Sutton,30.44559,-100.78616,2013,440370,3606
42435349560000,Texas,Sutton,30.59843,-100.78616,2013,260232,4545
42435351590000,Texas,Sutton,30.587738,-100.78686,2019,29037,8450
42435361280000,Texas,Sutton,30.58251,-100.78738,2013,314412,4950
42435356670000,Texas,Sutton,30.57623,-100.78866,2013,457002,5060
42435364120000,Texas,Sutton,30.58954,-100.80073,2013,402234,4566
42435364680000,Texas,Sutton,30.58704,-100.80078,2013,490728,5095
42435350530000,Texas,Sutton,30.58599,-100.80339,2013,267540,4638
42435372700000,Texas,Sutton,30.537,-100.804,2013,0,3953
42435366410000,Texas,Sutton,30.5985,-100.80697,2013,359562,4515
42435364250000,Texas,Sutton,30.5928,-100.80731,2013,537978,6090
42435364670000,Texas,Sutton,30.59413,-100.81293,2013,315504,4512
42435368390000,Texas,Sutton,30.527,-100.828,2013,259602,4480
42435393890000,Texas,Sutton,30.628,-100.868,2012,97734,8141
42443313430000,Texas,Terrell,30.37435,-101.881442,2014,270522,6500
42443313450000,Texas,Terrell,30.6328,-101.8857,2015,434924.6471,10100
42443313480000,Texas,Terrell,30.6369,-101.9278,2014,417060,5650
42443313530000,Texas,Terrell,30.630268,-101.93387,2015,282996,4630
42443313490000,Texas,Terrell,30.616454,-101.95391,2015,351689.6923,11150
42443309830000,Texas,Terrell,30.47523996,-102.08479,2018,112741,12516
42443308240000,Texas,Terrell,30.512319,-102.105633,2015,698712,11488
42443313510000,Texas,Terrell,30.592175,-102.119083,2016,399394,11067
42443313390000,Texas,Terrell,30.5618,-102.1488,2014,2160272,11100
42443313380000,Texas,Terrell,30.5694,-102.1845,2014,2006415,11300
42443313500000,Texas,Terrell,30.35969,-102.1915924,2018,6587384,13795
42443313460000,Texas,Terrell,30.546638,-102.203824,2015,1310499.628,11250
42445323520000,Texas,Terry,32.580947,-102.111509,2013,13566,5003
42445308240000,Texas,Terry,32.9755236,-102.1886431,2013,12138,5000
42445317320000,Texas,Terry,32.9655637,-102.1966133,2013,11970,5000
42445310700000,Texas,Terry,33.109675,-102.243001,2014,87906,11570
42445322200000,Texas,Terry,32.96066,-102.28264,2012,102929,4900
42445000410000,Texas,Terry,32.962555,-102.288346,2018,46964,4930
42445322170000,Texas,Terry,32.961258,-102.29121,2013,61079,5015
42445301020000,Texas,Terry,32.96238,-102.292215,2018,33275,4968
42445322150000,Texas,Terry,32.961206,-102.294283,2014,43806,6000
42445000430000,Texas,Terry,32.962437,-102.295143,2017,31279,4954
42445322160000,Texas,Terry,32.961125,-102.2977389,2014,52286,6000
42445323340000,Texas,Terry,33.1927,-102.33231,2012,96854,8195
42445323770000,Texas,Terry,33.01968,-102.45575,2014,1727838,12609
42445324440000,Texas,Terry,33.364733,-102.467267,2017,228564,8000
42445324310000,Texas,Terry,33.367261,-102.469597,2016,470064,8000
42445324270000,Texas,Terry,33.365019,-102.469889,2015,334068,7652
42445324160000,Texas,Terry,33.369325,-102.477503,2016,273210,8086
42445324180000,Texas,Terry,33.362639,-102.478189,2015,418992,8500
42445324320000,Texas,Terry,33.355464,-102.480375,2016,440202,8000
42445324170000,Texas,Terry,33.367053,-102.480528,2015,461748,8500
42445323410000,Texas,Terry,33.03641,-102.48559,2012,172200,10164
42445324470000,Texas,Terry,33.376483,-102.486333,2017,151350,8200
42445324330000,Texas,Terry,33.36188,-102.486497,2016,379266,8223
42445324070000,Texas,Terry,33.05206,-102.48742,2015,160440,12910
42445312610000,Texas,Terry,33.3072444,-102.4992973,2014,145824,6726
42445323650000,Texas,Terry,33.1380544,-102.5038296,2013,2675303,11437
42445322880000,Texas,Terry,33.053122,-102.528039,2013,310674,12177
42445322550000,Texas,Terry,33.103447,-102.538925,2013,204414,9765
42445319970000,Texas,Terry,33.304003,-102.539998,2015,35308,8525
42445323400000,Texas,Terry,33.04375,-102.542086,2012,4293284,10174
42445306250000,Texas,Terry,33.342911,-102.551251,2017,123802,8100
42445323550000,Texas,Terry,33.334597,-102.552998,2017,144480,8200
42445324540000,Texas,Terry,33.285915,-102.557613,2018,242332,8078
42445323690000,Texas,Terry,33.29422,-102.55819,2013,241752,7100
42445324520000,Texas,Terry,33.287757,-102.558826,2017,271072,8438
42445002420000,Texas,Terry,33.2803837,-102.5593738,2013,132930,6807
42445323810000,Texas,Terry,33.327247,-102.561061,2017,125422,8046
42445324570000,Texas,Terry,33.289589,-102.56116,2018,357167,8042
42445324510000,Texas,Terry,33.28775,-102.561362,2017,266782,8690
42445324360000,Texas,Terry,33.28584,-102.56253,2017,292269,8700
42445318190000,Texas,Terry,33.297222,-102.563333,2016,120115,7016
42451328590000,Texas,Tom Green,31.484251,-100.682106,2017,37578,6503
42451328870000,Texas,Tom Green,31.544526,-100.761107,2019,2107360,9000
42451328890000,Texas,Tom Green,31.533636,-100.764748,2019,2255484,7308
42451328860000,Texas,Tom Green,31.561298,-100.766394,2019,2316720,9000
42451328520000,Texas,Tom Green,31.550075,-100.983327,2017,305367.4159,7000
42451328470000,Texas,Tom Green,31.544387,-101.003911,2016,238203,5794
42451325100000,Texas,Tom Green,31.5488642,-101.059524,2014,58296,7375
42451322130000,Texas,Tom Green,31.540094,-101.149782,2017,521370,7910
42451322280000,Texas,Tom Green,31.543211,-101.158126,2017,519225,7900
42451323020000,Texas,Tom Green,31.539672,-101.162476,2017,280182.5,7870
42451320030000,Texas,Tom Green,31.535497,-101.166193,2017,518173,7975
42451320210000,Texas,Tom Green,31.531102,-101.175713,2019,413051,6900
42451320900000,Texas,Tom Green,31.5493,-101.17883,2013,153817,7108
42451318700000,Texas,Tom Green,31.54653,-101.18351,2013,285680,7226
42451320890000,Texas,Tom Green,31.54947,-101.18723,2013,216388,7250
42451318550000,Texas,Tom Green,31.540195,-101.200273,2017,357806,7600
42451321030000,Texas,Tom Green,31.536898,-101.211355,2017,355437,7600
42451321370000,Texas,Tom Green,31.533467,-101.212365,2017,400060,7600
42451323110000,Texas,Tom Green,31.54725,-101.214445,2017,372880,8265
42451328700000,Texas,Tom Green,31.564228,-101.215398,2018,21542191,7769
42461343680000,Texas,Upton,31.175728,-101.485933,2018,1643082,8275
42461403110000,Texas,Upton,31.340254,-101.520049,2016,16536492,9327
42461382580000,Texas,Upton,31.3557468,-101.5528534,2012,1727912.691,11755
42461383980000,Texas,Upton,31.360592,-101.560999,2013,1878744,11755
42461404490000,Texas,Upton,31.361185,-101.581644,2017,17813544,9735
42461402620000,Texas,Upton,31.364916,-101.593301,2016,16290032,9294
42461402450000,Texas,Upton,31.364924,-101.593415,2016,15351805,9294
42461387920000,Texas,Upton,31.15799,-101.77453,2013,5192838,8206
42461380740000,Texas,Upton,31.20199685,-101.7748927,2012,9322918,8413
42461387980000,Texas,Upton,31.15799,-101.77501,2013,5871390,8493
42461402500000,Texas,Upton,31.467183,-101.775697,2016,9378894,14285
42461393520000,Texas,Upton,31.46475,-101.775828,2014,1169910,11081
42461386090000,Texas,Upton,31.42281,-101.77635,2013,3021438,11142
42461386470000,Texas,Upton,31.33709,-101.77676,2013,3215562,11710
42461390650000,Texas,Upton,31.1452563,-101.776908,2015,7511574,8074
42461410610000,Texas,Upton,31.51023,-101.777161,2019,18458160,8952
42461394260000,Texas,Upton,31.4254,-101.777281,2014,1666745,11600
42461380430000,Texas,Upton,31.3307,-101.77732,2012,3065366,11628
42461400620000,Texas,Upton,31.449514,-101.777636,2015,8009064,14489
42461397520000,Texas,Upton,31.43058,-101.778803,2014,1769502,11102
42461370790000,Texas,Upton,31.4873,-101.779,2015,1227534,11124
42461402270000,Texas,Upton,31.276208,-101.779736,2016,16354380,8621
42461402280000,Texas,Upton,31.27621,-101.77988,2016,16735992,8618
42461407170000,Texas,Upton,31.403432,-101.781121,2018,18521370,9140
42461407160000,Texas,Upton,31.403418,-101.781182,2018,19165902,9166
42461407180000,Texas,Upton,31.403403,-101.781244,2018,18667110,9141
42461409200000,Texas,Upton,31.403403,-101.7812442,2019,28912212,9247.67
42461409190000,Texas,Upton,31.4033884,-101.781306,2019,28994658,9225.17
42461409180000,Texas,Upton,31.4033738,-101.7813678,2019,27639402,9212.58
42461399760000,Texas,Upton,31.2682,-101.7821,2015,12287856,10138
42461399750000,Texas,Upton,31.26832,-101.7821,2015,15376998,8613
42461400720000,Texas,Upton,31.569167,-101.782247,2015,5181229.667,9255
42461402310000,Texas,Upton,31.60623056,-101.7827417,2016,10761576,9220
42461402320000,Texas,Upton,31.60976,-101.7834389,2016,19838490,9203
42461379570000,Texas,Upton,31.27661138,-101.7835305,2013,1121821,10278
42461400480000,Texas,Upton,31.616105,-101.783538,2015,1725150,10778
42461380180000,Texas,Upton,31.4174,-101.784,2012,3092431,11107
42461391590000,Texas,Upton,31.268389,-101.784024,2014,10427130,10230
42461391570000,Texas,Upton,31.268388,-101.784216,2014,10678164,8635
42461396270000,Texas,Upton,31.39154,-101.784236,2014,1696464,11160
42461396800000,Texas,Upton,31.43539,-101.784433,2014,1022490,11120
42461408160000,Texas,Upton,31.501202,-101.784661,2018,21100926,9345
42461408150000,Texas,Upton,31.50117,-101.784801,2018,21196770,9340
42461408140000,Texas,Upton,31.501138,-101.78494,2018,21043638,9354
42461404150000,Texas,Upton,31.609564,-101.785602,2017,13077708,9280
42461390200000,Texas,Upton,31.267843,-101.785983,2014,11024538,8995
42461401630000,Texas,Upton,31.132821,-101.786046,2015,1913949,9019.5
42461390190000,Texas,Upton,31.267844,-101.786079,2014,10409826,10396
42461390180000,Texas,Upton,31.267658,-101.786246,2014,10810128,8372
42461394220000,Texas,Upton,31.4122517,-101.7862694,2014,1636147,11800
42461410340000,Texas,Upton,31.539037,-101.78632,2019,25272324,8678
42461395260000,Texas,Upton,31.26453,-101.7865,2015,6504750,8321
42461409580000,Texas,Upton,31.52319,-101.7865,2019,11679150,9061
42461384990000,Texas,Upton,31.20101605,-101.7865499,2013,8637762,8401
42461402600000,Texas,Upton,31.4325,-101.786697,2016,20065794,19627
42461409600000,Texas,Upton,31.52337,-101.7867,2019,11731440,9040
42461409610000,Texas,Upton,31.52339,-101.7867,2019,11746266,9260
42461409590000,Texas,Upton,31.52335,-101.7868,2019,11755968,9260
42461383450000,Texas,Upton,31.42816,-101.78697,2013,2350554.5,11140
42461391560000,Texas,Upton,31.268446,-101.787226,2014,9401406,9426
42461391520000,Texas,Upton,31.268446,-101.787322,2014,9273054,9005
42461410360000,Texas,Upton,31.53879,-101.787363,2019,17650038,8984
42461391550000,Texas,Upton,31.268447,-101.787418,2014,9057090,8659
42461393570000,Texas,Upton,31.44557,-101.787675,2014,932988,11868
42461381060000,Texas,Upton,31.28402314,-101.7876897,2013,1266154,10308
42461392180000,Texas,Upton,31.41932,-101.788469,2014,1489740,10961
42461377220000,Texas,Upton,31.2029688,-101.7886127,2012,7844256,8511
42461408030000,Texas,Upton,31.457202,-101.788726,2018,13358941,11000
42461410260000,Texas,Upton,31.538467,-101.788729,2019,24806292,8672
42461401460000,Texas,Upton,31.432033,-101.788742,2015,16100340,0
42461408170000,Texas,Upton,31.457184,-101.788803,2018,14039986,11000
42461408040000,Texas,Upton,31.457165,-101.788881,2018,14865750,11000
42461384980000,Texas,Upton,31.20053375,-101.788953,2013,8888964,8366
42461408550000,Texas,Upton,31.457147,-101.788958,2018,14307181,11000
42461395750000,Texas,Upton,31.26864,-101.789,2015,15641346,10167
42461399770000,Texas,Upton,31.2702,-101.7891,2015,14781354,8623
42461401610000,Texas,Upton,31.154846,-101.789122,2016,1879290,10100
42461399710000,Texas,Upton,31.2702,-101.7892,2015,15131046,10162
42461397250000,Texas,Upton,31.45084,-101.7892,2014,1121610,11200
42461401640000,Texas,Upton,31.1545,-101.789236,2017,1999117,10271
42461401340000,Texas,Upton,31.40187139,-101.7893775,2015,7887306,13836
42461396530000,Texas,Upton,31.42334,-101.78965,2014,1740480,11107
42461384700000,Texas,Upton,31.394,-101.79,2013,608509,8500
42461410250000,Texas,Upton,31.538123,-101.790072,2019,19238478,8980
42461394460000,Texas,Upton,31.26046,-101.791,2015,9821532,9042
42461408200000,Texas,Upton,31.521549,-101.791011,2018,13570746,9373
42461394450000,Texas,Upton,31.26046,-101.7911,2015,9042264,8354
42461408190000,Texas,Upton,31.521517,-101.791151,2018,13896246,9377
42461394440000,Texas,Upton,31.26046,-101.7912,2015,9789696,8696
42461408180000,Texas,Upton,31.521485,-101.79129,2018,13654830,9470
42461410240000,Texas,Upton,31.537821,-101.791455,2019,26107746,8671
42461388730000,Texas,Upton,31.40026,-101.79146,2013,3025680,11860
42461389030000,Texas,Upton,31.43058,-101.79162,2013,3522498,11240
42461402380000,Texas,Upton,31.429883,-101.791708,2016,15392958,12000
42461408900000,Texas,Upton,31.5241248,-101.7918156,2019,28907382,9280.23
42461408890000,Texas,Upton,31.5240928,-101.7919551,2019,28985292,9279.88
42461410660000,Texas,Upton,31.526696,-101.792021,2019,14834358,7911.2
42461408880000,Texas,Upton,31.5240608,-101.7920946,2019,28854126,9294.26
42461377230000,Texas,Upton,31.202987,-101.792131,2012,7535220,8372
42461393540000,Texas,Upton,31.4610183,-101.7922023,2014,1057786,11300
42461363250000,Texas,Upton,31.127064,-101.793269,2014,199356,10200
42461379460000,Texas,Upton,31.15842,-101.793506,2012,8220739,8250
42461384540000,Texas,Upton,31.19921245,-101.7935857,2013,9466070,8427
42461384650000,Texas,Upton,31.19921306,-101.7936977,2013,8959566,8138
42461409250000,Texas,Upton,31.567329,-101.794119,2018,15997926,9970
42461407980000,Texas,Upton,31.590057,-101.794344,2018,15723582,9308
42461394540000,Texas,Upton,31.26048,-101.7944,2015,9372510,9061
42461394520000,Texas,Upton,31.26048,-101.7945,2015,9206526,8333
42461394510000,Texas,Upton,31.26048,-101.7946,2015,9826530,8713
42461405590000,Texas,Upton,31.319611,-101.794667,2018,14755566,8703
42461409260000,Texas,Upton,31.567191,-101.794706,2018,13412514,9970
42461405540000,Texas,Upton,31.603581,-101.794991,2017,4898828,9287
42461407870000,Texas,Upton,31.589832,-101.795344,2018,16401714,9105
42461381220000,Texas,Upton,31.159307,-101.795608,2012,8047521,8274
42461397950000,Texas,Upton,31.43215,-101.796,2015,15381534,8908
42461406560000,Texas,Upton,31.606179,-101.796019,2018,12740154,9279
42461393560000,Texas,Upton,31.38713,-101.796647,2014,1707762,11610
42461400390000,Texas,Upton,31.64127,-101.79673,2015,2589132,11577
42461408520000,Texas,Upton,31.452245,-101.797223,2018,14511980,11000
42461408260000,Texas,Upton,31.452208,-101.797377,2018,14511199,11000
42461409380000,Texas,Upton,31.566324,-101.797816,2018,14268660,9300
42461390950000,Texas,Upton,31.39114,-101.797917,2014,2089584,10912
42461408320000,Texas,Upton,31.589145,-101.798341,2019,8519590,9322
42461408540000,Texas,Upton,31.611098,-101.799584,2018,17310003.2,9747
