APINumber,County,Year,Volume_gal,Latitude,Longitude,TotalVerticalDepth_ft
30-015-38289,Eddy,2011,3962910.0,32.8308754,-104.14529420000001,5420
30-015-38289,Eddy,2011,3962910.0,32.8308754,-104.14529420000001,5420
30-015-38289,Eddy,2011,3962910.0,32.8308754,-104.14529420000001,5420
30-015-38289,Eddy,2011,3962910.0,32.8308754,-104.14529420000001,5420
30-015-38294,Eddy,2011,3962910.0,32.7103233,-103.8970413,8838
30-015-38342,Eddy,2011,3962910.0,32.8235359,-103.8539963,6745
30-015-38342,Eddy,2011,3962910.0,32.82353905227221,-103.8540176761046,9
30-015-38342,Eddy,2011,3962910.0,32.8235359,-103.8539963,6745
30-015-38342,Eddy,2011,3962910.0,32.8235359,-103.8539963,6745
30-015-38342,Eddy,2011,3962910.0,32.8235359,-103.8539963,6745
30-015-38342,Eddy,2011,3962910.0,32.82353905227221,-103.8540176761046,9
30-015-38342,Eddy,2011,3962910.0,32.8235359,-103.8539963,6745
30-015-38342,Eddy,2011,3962910.0,32.8235359,-103.8539963,6745
30-015-38342,Eddy,2011,3962910.0,32.8235359,-103.8539963,6745
30-015-38342,Eddy,2011,3962910.0,32.82353905227221,-103.8540176761046,9
30-015-38342,Eddy,2011,3962910.0,32.8235359,-103.8539963,6745
30-015-38342,Eddy,2011,3962910.0,32.8235359,-103.8539963,6745
30-015-38348,Eddy,2011,3962910.0,32.8321266,-103.83255,6825
30-015-38348,Eddy,2011,3962910.0,32.83212857379827,-103.83255698927508,0
30-015-38348,Eddy,2011,3962910.0,32.8321266,-103.83255,6825
30-015-38348,Eddy,2011,3962910.0,32.8321266,-103.83255,6825
30-015-38348,Eddy,2011,3962910.0,32.8321266,-103.83255,6825
30-015-38348,Eddy,2011,3962910.0,32.83212857379827,-103.83255698927508,0
30-015-38348,Eddy,2011,3962910.0,32.8321266,-103.83255,6825
30-015-38348,Eddy,2011,3962910.0,32.8321266,-103.83255,6825
30-015-38348,Eddy,2011,3962910.0,32.8321266,-103.83255,6825
30-015-38348,Eddy,2011,3962910.0,32.83212857379827,-103.83255698927508,0
30-015-38348,Eddy,2011,3962910.0,32.8321266,-103.83255,6825
30-015-38348,Eddy,2011,3962910.0,32.8321266,-103.83255,6825
30-015-38359,Eddy,2011,3962910.0,32.8148804,-104.12852480000001,5265
30-015-38359,Eddy,2011,3962910.0,32.81488047464046,-104.1285550403933,5265
30-015-38359,Eddy,2011,3962910.0,32.8148804,-104.12852480000001,5265
30-015-38359,Eddy,2011,3962910.0,32.8148804,-104.12852480000001,5265
30-015-38359,Eddy,2011,3962910.0,32.81488047464046,-104.1285550403933,5265
30-015-38359,Eddy,2011,3962910.0,32.8148804,-104.12852480000001,5265
30-015-38359,Eddy,2011,3962910.0,32.8148804,-104.12852480000001,5265
30-015-38359,Eddy,2011,3962910.0,32.81488047464046,-104.1285550403933,5265
30-015-38359,Eddy,2011,3962910.0,32.8148804,-104.12852480000001,5265
30-015-38417,Eddy,2011,3962910.0,32.814834600000005,-104.14378359999999,5253
30-015-38417,Eddy,2011,3962910.0,32.814834600000005,-104.14378359999999,5253
30-015-38417,Eddy,2011,3962910.0,32.814834600000005,-104.14378359999999,5253
30-015-38417,Eddy,2011,3962910.0,32.814834600000005,-104.14378359999999,5253
30-015-38422,Eddy,2011,3962910.0,32.6187363,-104.02093509999999,8280
30-015-38477,Eddy,2011,3962910.0,32.6835594,-103.8846512,8815
30-015-38477,Eddy,2011,3962910.0,32.6835594,-103.8846512,8815
30-015-38477,Eddy,2011,3962910.0,32.6835594,-103.8846512,8815
30-015-38477,Eddy,2011,3962910.0,32.6835594,-103.8846512,8815
30-015-38518,Eddy,2012,1150836.0063557946,32.7502022,-104.02075959999999,7848
30-015-38518,Eddy,2012,1150836.0063557946,32.7502022,-104.02075959999999,7848
30-015-38518,Eddy,2012,1150836.0063557946,32.7502022,-104.02075959999999,7848
30-015-38518,Eddy,2012,1150836.0063557946,32.7502022,-104.02075959999999,7848
30-015-38535,Eddy,2011,3962910.0,32.166175800000005,-103.7636108,8225
30-015-38535,Eddy,2011,3962910.0,32.166175800000005,-103.7636108,8225
30-015-38577,Eddy,2011,3962910.0,32.9593277,-104.0534363,11845
30-015-38577,Eddy,2011,3962910.0,32.9593277,-104.0534363,11845
30-015-38577,Eddy,2011,3962910.0,32.9593277,-104.0534363,11845
30-015-38577,Eddy,2011,3962910.0,32.9593277,-104.0534363,11845
30-015-38641,Eddy,2011,3962910.0,32.82341769999999,-104.0571594,4599
30-015-38641,Eddy,2011,3962910.0,32.82341769999999,-104.0571594,4599
30-015-38641,Eddy,2011,3962910.0,32.82341769999999,-104.0571594,4599
30-015-38641,Eddy,2011,3962910.0,32.82341769999999,-104.0571594,4599
30-015-38641,Eddy,2011,3962910.0,32.82341769999999,-104.0571594,4599
30-015-38641,Eddy,2011,3962910.0,32.82341769999999,-104.0571594,4599
30-015-38641,Eddy,2011,3962910.0,32.82341769999999,-104.0571594,4599
30-015-38641,Eddy,2011,3962910.0,32.82341769999999,-104.0571594,4599
30-015-38987,Eddy,2011,3962910.0,32.632110600000004,-104.4460983,2730
30-015-38987,Eddy,2011,3962910.0,32.632110600000004,-104.4460983,2730
30-015-38987,Eddy,2011,3962910.0,32.632110600000004,-104.4460983,2730
30-015-38987,Eddy,2011,3962910.0,32.632110600000004,-104.4460983,2730
30-015-38987,Eddy,2011,3962910.0,32.632110600000004,-104.4460983,2730
30-015-38987,Eddy,2011,3962910.0,32.632110600000004,-104.4460983,2730
30-015-38987,Eddy,2011,3962910.0,32.632110600000004,-104.4460983,2730
30-015-38987,Eddy,2011,3962910.0,32.632110600000004,-104.4460983,2730
30-015-38987,Eddy,2011,3962910.0,32.632110600000004,-104.4460983,2730
30-015-38989,Eddy,2011,3962910.0,32.652454399999996,-103.9055176,8845
30-015-38992,Eddy,2012,1150836.0063557946,32.3070831,-103.9480362,6717
30-015-39011,Eddy,2011,3962910.0,32.7866859,-104.2105637,6310
30-015-39011,Eddy,2011,3962910.0,32.7866859,-104.2105637,6310
30-015-39011,Eddy,2011,3962910.0,32.7866859,-104.2105637,6310
30-015-39011,Eddy,2011,3962910.0,32.7866859,-104.2105637,6310
30-025-10100,Lea,2011,399378.0,32.4115372,-103.1789627,6545
30-025-10100,Lea,2011,399378.0,32.411528367023784,-103.17897153272408,99999
30-025-10100,Lea,2011,399378.0,32.411528367023784,-103.17897153272408,99999
30-025-10100,Lea,2011,399378.0,32.411528367023784,-103.17897153272408,99999
30-025-10100,Lea,2011,399378.0,32.411528367023784,-103.17897153272408,99999
30-025-10100,Lea,2011,399378.0,32.4115372,-103.1789627,6545
30-025-10100,Lea,2011,399378.0,32.411528367023784,-103.17897153272408,99999
30-025-10100,Lea,2011,399378.0,32.411528367023784,-103.17897153272408,99999
30-025-10100,Lea,2011,399378.0,32.411528367023784,-103.17897153272408,99999
30-025-10100,Lea,2011,399378.0,32.411528367023784,-103.17897153272408,99999
30-015-36977,Eddy,2013,1068262.8278245165,32.803234100000005,-104.213913,4855
30-015-36977,Eddy,2013,1068262.8278245165,32.803229419762914,-104.2139478710871,4855
30-015-36977,Eddy,2013,1068262.8278245165,32.803234100000005,-104.213913,4855
30-015-36977,Eddy,2013,1068262.8278245165,32.803229419762914,-104.2139478710871,4855
30-015-36977,Eddy,2013,1068262.8278245165,32.803234100000005,-104.213913,4855
30-015-36977,Eddy,2013,1068262.8278245165,32.803229419762914,-104.2139478710871,4855
30-015-36977,Eddy,2013,1068262.8278245165,32.803234100000005,-104.213913,4855
30-015-36977,Eddy,2013,1068262.8278245165,32.803229419762914,-104.2139478710871,4855
30-015-37000,Eddy,2012,1150836.0063557946,32.2779961,-104.08553309999999,7086
30-015-37000,Eddy,2012,1150836.0063557946,32.27800535991495,-104.08554006789127,0
30-015-37003,Eddy,2011,3962910.0,32.8943977,-104.2420502,6105
30-015-37003,Eddy,2011,3962910.0,32.894396015310996,-104.24205698548201,0
30-015-37665,Eddy,2011,3962910.0,32.6087532,-104.46281429999999,2627
30-015-37665,Eddy,2011,3962910.0,32.60875315030127,-104.4628103838093,0
30-015-37665,Eddy,2011,3962910.0,32.60875315030127,-104.4628103838093,2627
30-015-37665,Eddy,2011,3962910.0,32.60875315030127,-104.4628103838093,2627
30-015-37665,Eddy,2011,3962910.0,32.6087532,-104.46281429999999,2627
30-015-37665,Eddy,2011,3962910.0,32.6087532,-104.46281429999999,2627
30-015-37665,Eddy,2011,3962910.0,32.60875315030127,-104.4628103838093,0
30-015-37665,Eddy,2011,3962910.0,32.60875315030127,-104.4628103838093,2627
30-015-37665,Eddy,2011,3962910.0,32.60875315030127,-104.4628103838093,2627
30-015-37665,Eddy,2011,3962910.0,32.6087532,-104.46281429999999,2627
30-015-37665,Eddy,2011,3962910.0,32.6087532,-104.46281429999999,2627
30-015-37665,Eddy,2011,3962910.0,32.60875315030127,-104.4628103838093,0
30-015-37665,Eddy,2011,3962910.0,32.60875315030127,-104.4628103838093,2627
30-015-37665,Eddy,2011,3962910.0,32.60875315030127,-104.4628103838093,2627
30-015-37665,Eddy,2011,3962910.0,32.6087532,-104.46281429999999,2627
30-015-39072,Eddy,2011,3962910.0,32.791114799999995,-104.1805801,6300
30-015-39072,Eddy,2011,3962910.0,32.791114799999995,-104.1805801,6300
30-015-39072,Eddy,2011,3962910.0,32.791114799999995,-104.1805801,6300
30-015-39120,Eddy,2011,3962910.0,32.840877500000005,-103.8913651,6351
30-015-39120,Eddy,2011,3962910.0,32.840877500000005,-103.8913651,6351
30-015-39120,Eddy,2011,3962910.0,32.840877500000005,-103.8913651,6351
30-015-39120,Eddy,2011,3962910.0,32.840877500000005,-103.8913651,6351
30-015-39123,Eddy,2011,3962910.0,32.838768,-103.8873062,6346
30-015-39123,Eddy,2011,3962910.0,32.838768,-103.8873062,6346
30-015-39123,Eddy,2011,3962910.0,32.838768,-103.8873062,6346
30-015-39123,Eddy,2011,3962910.0,32.838768,-103.8873062,6346
30-015-39135,Eddy,2011,3962910.0,32.839733100000004,-104.06867220000001,5635
30-015-39135,Eddy,2011,3962910.0,32.839733100000004,-104.06867220000001,5635
30-015-39135,Eddy,2011,3962910.0,32.839733100000004,-104.06867220000001,5635
30-015-39135,Eddy,2011,3962910.0,32.839733100000004,-104.06867220000001,5635
30-015-39238,Eddy,2014,2121953.211050188,32.8078346,-104.2052765,3674
30-015-39238,Eddy,2014,2121953.211050188,32.807836360164316,-104.20527328071242,3674
30-015-39238,Eddy,2014,2121953.211050188,32.807836360164316,-104.20527328071242,3674
30-015-39238,Eddy,2014,2121953.211050188,32.8078346,-104.2052765,3674
30-015-39238,Eddy,2011,3962910.0,32.8078346,-104.2052765,3674
30-015-39238,Eddy,2011,3962910.0,32.807836360164316,-104.20527328071242,3674
30-015-39238,Eddy,2011,3962910.0,32.807836360164316,-104.20527328071242,3674
30-015-39238,Eddy,2011,3962910.0,32.8078346,-104.2052765,3674
30-015-39238,Eddy,2011,3962910.0,32.8078346,-104.2052765,3674
30-015-39238,Eddy,2011,3962910.0,32.807836360164316,-104.20527328071242,3674
30-015-39238,Eddy,2011,3962910.0,32.807836360164316,-104.20527328071242,3674
30-015-39238,Eddy,2011,3962910.0,32.8078346,-104.2052765,3674
30-015-39238,Eddy,2011,3962910.0,32.8078346,-104.2052765,3674
30-015-39238,Eddy,2011,3962910.0,32.807836360164316,-104.20527328071242,3674
30-015-39238,Eddy,2011,3962910.0,32.807836360164316,-104.20527328071242,3674
30-015-39238,Eddy,2011,3962910.0,32.8078346,-104.2052765,3674
30-015-39238,Eddy,2014,2121953.211050188,32.8078346,-104.2052765,3674
30-015-39238,Eddy,2014,2121953.211050188,32.807836360164316,-104.20527328071242,3674
30-015-39238,Eddy,2014,2121953.211050188,32.807836360164316,-104.20527328071242,3674
30-015-39238,Eddy,2014,2121953.211050188,32.8078346,-104.2052765,3674
30-015-39238,Eddy,2011,3962910.0,32.8078346,-104.2052765,3674
30-015-39238,Eddy,2011,3962910.0,32.807836360164316,-104.20527328071242,3674
30-015-39238,Eddy,2011,3962910.0,32.807836360164316,-104.20527328071242,3674
30-015-39238,Eddy,2011,3962910.0,32.8078346,-104.2052765,3674
30-015-39246,Eddy,2011,3962910.0,32.248664899999994,-103.85960390000001,9439
30-015-39246,Eddy,2011,3962910.0,32.248671294396836,-103.8596035730567,9439
30-015-39246,Eddy,2011,3962910.0,32.248671294396836,-103.8596035730567,9439
30-015-39246,Eddy,2011,3962910.0,32.248664899999994,-103.85960390000001,9439
30-015-39246,Eddy,2011,3962910.0,32.248664899999994,-103.85960390000001,9439
30-015-39246,Eddy,2011,3962910.0,32.248671294396836,-103.8596035730567,9439
30-015-39246,Eddy,2011,3962910.0,32.248671294396836,-103.8596035730567,9439
30-015-39246,Eddy,2011,3962910.0,32.248664899999994,-103.85960390000001,9439
30-015-39246,Eddy,2011,3962910.0,32.248664899999994,-103.85960390000001,9439
30-015-39246,Eddy,2011,3962910.0,32.248671294396836,-103.8596035730567,9439
30-015-39246,Eddy,2011,3962910.0,32.248671294396836,-103.8596035730567,9439
30-015-39246,Eddy,2011,3962910.0,32.248664899999994,-103.85960390000001,9439
30-015-39246,Eddy,2011,3962910.0,32.248664899999994,-103.85960390000001,9439
30-015-39246,Eddy,2011,3962910.0,32.248671294396836,-103.8596035730567,9439
30-015-39246,Eddy,2011,3962910.0,32.248671294396836,-103.8596035730567,9439
30-015-39246,Eddy,2011,3962910.0,32.248664899999994,-103.85960390000001,9439
30-015-39254,Eddy,2013,1068262.8278245165,32.3810196,-103.8834991,9149
30-015-39254,Eddy,2013,1068262.8278245165,32.3810196,-103.8834991,9149
30-015-39254,Eddy,2013,1068262.8278245165,32.3810196,-103.8834991,9149
30-015-39254,Eddy,2013,1068262.8278245165,32.3810196,-103.8834991,9149
30-015-39254,Eddy,2013,1068262.8278245165,32.3810196,-103.8834991,9149
30-015-39254,Eddy,2013,1068262.8278245165,32.3810196,-103.8834991,9149
30-015-39283,Eddy,2011,3962910.0,32.3370132,-104.0055847,8666
30-015-39288,Eddy,2012,1150836.0063557946,32.866298699999994,-103.96740720000001,5573
30-015-39288,Eddy,2012,1150836.0063557946,32.86629578231308,-103.967405687461,0
30-015-39288,Eddy,2012,1150836.0063557946,32.866298699999994,-103.96740720000001,5573
30-015-39288,Eddy,2012,1150836.0063557946,32.866298699999994,-103.96740720000001,5573
30-015-39288,Eddy,2012,1150836.0063557946,32.86629578231308,-103.967405687461,0
30-015-39288,Eddy,2012,1150836.0063557946,32.866298699999994,-103.96740720000001,5573
30-015-39298,Eddy,2011,3962910.0,32.809555100000004,-104.22047420000001,4892
30-015-39298,Eddy,2011,3962910.0,32.809555100000004,-104.22047420000001,4892
30-015-39298,Eddy,2011,3962910.0,32.809555100000004,-104.22047420000001,4892
30-015-39298,Eddy,2011,3962910.0,32.809555100000004,-104.22047420000001,4892
30-015-39315,Eddy,2012,1150836.0063557946,32.8391533,-104.02073670000001,4647
30-015-39315,Eddy,2012,1150836.0063557946,32.8391533,-104.02073670000001,4647
30-015-39315,Eddy,2012,1150836.0063557946,32.8391533,-104.02073670000001,4647
30-015-39315,Eddy,2012,1150836.0063557946,32.8391533,-104.02073670000001,4647
30-015-39315,Eddy,2012,1150836.0063557946,32.8391533,-104.02073670000001,4647
30-015-39315,Eddy,2012,1150836.0063557946,32.8391533,-104.02073670000001,4647
30-015-39315,Eddy,2012,1150836.0063557946,32.8391533,-104.02073670000001,4647
30-015-39315,Eddy,2012,1150836.0063557946,32.8391533,-104.02073670000001,4647
30-015-39328,Eddy,2012,1150836.0063557946,32.625351,-104.07450870000001,7959
30-015-39345,Eddy,2012,1150836.0063557946,32.2676811,-103.9994507,77729
30-015-39345,Eddy,2012,1150836.0063557946,32.2676811,-103.9994507,77729
30-015-39345,Eddy,2012,1150836.0063557946,32.2676811,-103.9994507,77729
30-015-39345,Eddy,2012,1150836.0063557946,32.2676811,-103.9994507,77729
30-015-39345,Eddy,2012,1150836.0063557946,32.2676811,-103.9994507,77729
30-015-39345,Eddy,2012,1150836.0063557946,32.2676811,-103.9994507,77729
30-015-39345,Eddy,2012,1150836.0063557946,32.2676811,-103.9994507,77729
30-015-39345,Eddy,2012,1150836.0063557946,32.2676811,-103.9994507,77729
30-015-39345,Eddy,2012,1150836.0063557946,32.2676811,-103.9994507,77729
30-015-39350,Eddy,2011,3962910.0,32.7251892,-103.98266600000001,8154
30-015-39364,Eddy,2011,3962910.0,32.8517113,-103.92447659999999,6042
30-015-39364,Eddy,2011,3962910.0,32.8517113,-103.92447659999999,6042
30-015-39364,Eddy,2011,3962910.0,32.8517113,-103.92447659999999,6042
30-015-39364,Eddy,2011,3962910.0,32.8517113,-103.92447659999999,6042
30-015-39364,Eddy,2011,3962910.0,32.8517113,-103.92447659999999,6042
30-015-39364,Eddy,2011,3962910.0,32.8517113,-103.92447659999999,6042
30-015-39364,Eddy,2011,3962910.0,32.8517113,-103.92447659999999,6042
30-015-39364,Eddy,2011,3962910.0,32.8517113,-103.92447659999999,6042
30-015-39364,Eddy,2011,3962910.0,32.8517113,-103.92447659999999,6042
30-015-39411,Eddy,2012,1150836.0063557946,32.808105499999996,-104.2269135,4760
30-015-39411,Eddy,2012,1150836.0063557946,32.808105499999996,-104.2269135,4760
30-015-39411,Eddy,2012,1150836.0063557946,32.808105499999996,-104.2269135,4760
30-015-39411,Eddy,2012,1150836.0063557946,32.808105499999996,-104.2269135,4760
30-015-39426,Eddy,2011,3962910.0,32.109024,-104.1578598,6435
30-015-39440,Eddy,2012,1150836.0063557946,32.8399239,-104.02718349999999,4602
30-015-39440,Eddy,2012,1150836.0063557946,32.8399239,-104.02718349999999,4602
30-015-39440,Eddy,2012,1150836.0063557946,32.8399239,-104.02718349999999,4602
30-015-39440,Eddy,2012,1150836.0063557946,32.8399239,-104.02718349999999,4602
30-015-37142,Eddy,2011,3962910.0,32.0798225,-104.09943390000001,6732
30-015-37142,Eddy,2011,3962910.0,32.07982976879952,-104.0994296865493,0
30-015-37142,Eddy,2011,3962910.0,32.07982976879952,-104.0994296865493,6732
30-015-37142,Eddy,2011,3962910.0,32.0798225,-104.09943390000001,6732
30-015-37142,Eddy,2011,3962910.0,32.07982976879952,-104.0994296865493,0
30-015-37142,Eddy,2011,3962910.0,32.07982976879952,-104.0994296865493,6732
30-015-37352,Eddy,2011,3962910.0,32.8173485,-103.9630432,6428
30-015-37352,Eddy,2011,3962910.0,32.8173485,-103.9630432,6428
30-015-37352,Eddy,2011,3962910.0,32.8173485,-103.9630432,6428
30-015-37352,Eddy,2011,3962910.0,32.8173485,-103.9630432,6428
30-015-37361,Eddy,2011,3962910.0,32.8463287,-103.8866348,6430
30-015-37361,Eddy,2011,3962910.0,32.84632985723958,-103.8866472628113,0
30-015-37361,Eddy,2011,3962910.0,32.8463287,-103.8866348,6430
30-015-37361,Eddy,2011,3962910.0,32.8463287,-103.8866348,6430
30-015-37361,Eddy,2011,3962910.0,32.84632985723958,-103.8866472628113,0
30-015-37361,Eddy,2011,3962910.0,32.8463287,-103.8866348,6430
30-015-37409,Eddy,2011,3962910.0,32.194648699999995,-103.7549896,8277
30-015-37409,Eddy,2011,3962910.0,32.19464680646698,-103.7549767769012,0
30-015-37723,Eddy,2011,3962910.0,32.8537636,-104.1045837,5470
30-015-37723,Eddy,2011,3962910.0,32.8537636,-104.1045837,5470
30-015-37723,Eddy,2011,3962910.0,32.8537636,-104.1045837,5470
30-015-37723,Eddy,2011,3962910.0,32.8537636,-104.1045837,5470
30-015-37795,Eddy,2012,1150836.0063557946,32.820961,-103.9651947,6312
30-015-37980,Eddy,2011,3962910.0,32.840126,-103.84097290000001,6800
30-015-37980,Eddy,2011,3962910.0,32.840126,-103.84097290000001,6800
30-015-37980,Eddy,2011,3962910.0,32.840126,-103.84097290000001,6800
30-015-37980,Eddy,2011,3962910.0,32.840126,-103.84097290000001,6800
30-015-37995,Eddy,2011,3962910.0,32.827224699999995,-104.1437073,5284
30-015-37995,Eddy,2011,3962910.0,32.827224699999995,-104.1437073,5284
30-015-37995,Eddy,2011,3962910.0,32.827224699999995,-104.1437073,5284
30-015-37995,Eddy,2011,3962910.0,32.827224699999995,-104.1437073,5284
30-015-38077,Eddy,2011,3962910.0,32.8482552,-104.0916443,5370
30-015-38077,Eddy,2011,3962910.0,32.8482552,-104.0916443,5370
30-015-38077,Eddy,2011,3962910.0,32.8482552,-104.0916443,5370
30-015-38077,Eddy,2011,3962910.0,32.8482552,-104.0916443,5370
30-015-38095,Eddy,2012,1150836.0063557946,32.528923,-104.47981259999999,3600
30-015-38095,Eddy,2012,1150836.0063557946,32.527602544900176,-104.4789488283016,0
30-015-38095,Eddy,2012,1150836.0063557946,32.528923,-104.47981259999999,3600
30-015-38095,Eddy,2012,1150836.0063557946,32.528923,-104.47981259999999,3600
30-015-38095,Eddy,2012,1150836.0063557946,32.527602544900176,-104.4789488283016,0
30-015-38095,Eddy,2012,1150836.0063557946,32.528923,-104.47981259999999,3600
30-015-37506,Eddy,2011,3962910.0,32.8308525,-104.14377590000001,5405
30-015-37506,Eddy,2011,3962910.0,32.8308525,-104.14377590000001,5405
30-015-37506,Eddy,2011,3962910.0,32.8308525,-104.14377590000001,5405
30-015-37506,Eddy,2011,3962910.0,32.8308525,-104.14377590000001,5405
30-015-37746,Eddy,2012,1150836.0063557946,32.787838,-104.2483215,540
30-015-37746,Eddy,2012,1150836.0063557946,32.78783973545449,-104.24835442128573,0
30-015-37765,Eddy,2012,1150836.0063557946,32.844635,-104.09812159999998,5474
30-015-37765,Eddy,2012,1150836.0063557946,32.844635,-104.09812159999998,5474
30-015-37765,Eddy,2012,1150836.0063557946,32.844635,-104.09812159999998,5474
30-015-37765,Eddy,2012,1150836.0063557946,32.844635,-104.09812159999998,5474
30-015-37781,Eddy,2011,3962910.0,32.033901199999995,-103.8848495,7250
30-015-37781,Eddy,2011,3962910.0,32.033901199999995,-103.8848495,7250
30-015-37868,Eddy,2011,3962910.0,32.839370699999996,-103.8694,6730
30-015-37868,Eddy,2011,3962910.0,32.839370699999996,-103.8694,6730
30-015-37868,Eddy,2011,3962910.0,32.839370699999996,-103.8694,6730
30-015-37868,Eddy,2011,3962910.0,32.839370699999996,-103.8694,6730
30-015-22814,Eddy,2014,2121953.211050188,32.6442909,-104.0519714,11775
30-015-22814,Eddy,2014,2121953.211050188,32.6442918671058,-104.05195895142201,11775
30-015-38117,Eddy,2011,3962910.0,32.316207899999995,-103.797287,7721
30-015-38117,Eddy,2011,3962910.0,32.316207899999995,-103.797287,7721
30-015-38117,Eddy,2011,3962910.0,32.316207899999995,-103.797287,7721
30-015-38117,Eddy,2011,3962910.0,32.316207899999995,-103.797287,7721
30-015-38117,Eddy,2011,3962910.0,32.316207899999995,-103.797287,7721
30-015-38117,Eddy,2011,3962910.0,32.316207899999995,-103.797287,7721
30-015-38120,Eddy,2011,3962910.0,32.317195899999994,-103.79702759999999,7697
30-015-38120,Eddy,2011,3962910.0,32.317195899999994,-103.79702759999999,7697
30-015-38120,Eddy,2011,3962910.0,32.317195899999994,-103.79702759999999,7697
30-015-38120,Eddy,2011,3962910.0,32.317195899999994,-103.79702759999999,7697
30-015-38250,Eddy,2011,3962910.0,32.9321022,-104.154213,6563
30-015-38250,Eddy,2011,3962910.0,32.93209934046647,-104.15421064153652,6563
30-015-38250,Eddy,2011,3962910.0,32.9321022,-104.154213,6563
30-015-38250,Eddy,2011,3962910.0,32.93209934046647,-104.15421064153652,6563
30-015-38262,Eddy,2011,3962910.0,32.0885124,-104.0331802,6879
30-015-38262,Eddy,2011,3962910.0,32.0885124,-104.0331802,6879
30-015-38262,Eddy,2011,3962910.0,32.0885124,-104.0331802,6879
30-015-38262,Eddy,2011,3962910.0,32.0885124,-104.0331802,6879
30-015-38293,Eddy,2011,3962910.0,32.1527367,-103.7561798,8959
30-015-38293,Eddy,2011,3962910.0,32.1527367,-103.7561798,8959
30-015-38305,Eddy,2011,3962910.0,32.154586800000004,-104.03440859999999,6500
30-015-38305,Eddy,2011,3962910.0,32.154586800000004,-104.03440859999999,6500
30-015-38305,Eddy,2011,3962910.0,32.15459529247543,-104.0344164660524,6500
30-015-38305,Eddy,2011,3962910.0,32.154586800000004,-104.03440859999999,6500
30-015-38305,Eddy,2011,3962910.0,32.154586800000004,-104.03440859999999,6500
30-015-38305,Eddy,2011,3962910.0,32.154586800000004,-104.03440859999999,6500
30-015-38305,Eddy,2011,3962910.0,32.15459529247543,-104.0344164660524,6500
30-015-38305,Eddy,2011,3962910.0,32.154586800000004,-104.03440859999999,6500
30-015-38305,Eddy,2011,3962910.0,32.154586800000004,-104.03440859999999,6500
30-015-38305,Eddy,2011,3962910.0,32.154586800000004,-104.03440859999999,6500
30-015-38305,Eddy,2011,3962910.0,32.15459529247543,-104.0344164660524,6500
30-015-38305,Eddy,2011,3962910.0,32.154586800000004,-104.03440859999999,6500
30-015-38305,Eddy,2011,3962910.0,32.154586800000004,-104.03440859999999,6500
30-015-38305,Eddy,2011,3962910.0,32.154586800000004,-104.03440859999999,6500
30-015-38305,Eddy,2011,3962910.0,32.15459529247543,-104.0344164660524,6500
30-015-38305,Eddy,2011,3962910.0,32.154586800000004,-104.03440859999999,6500
30-015-38390,Eddy,2011,3962910.0,32.663146999999995,-103.90122990000002,8751
30-015-38406,Eddy,2011,3962910.0,32.8094673,-104.12471009999999,5705
30-015-38409,Eddy,2011,3962910.0,32.8044205,-104.1226425,4600
30-015-38425,Eddy,2011,3962910.0,32.833858500000005,-104.1393356,5303
30-015-38425,Eddy,2011,3962910.0,32.833858500000005,-104.1393356,5303
30-015-38425,Eddy,2011,3962910.0,32.833858500000005,-104.1393356,5303
30-015-38425,Eddy,2011,3962910.0,32.833858500000005,-104.1393356,5303
30-015-38454,Eddy,2011,3962910.0,32.6633415,-103.8840561,8908
30-015-38467,Eddy,2011,3962910.0,32.805641200000004,-104.1331177,5708
30-015-38470,Eddy,2011,3962910.0,32.799999199999995,-104.1390915,4600
30-015-38482,Eddy,2011,3962910.0,32.683147399999996,-103.9009094,13325
30-015-38487,Eddy,2011,3962910.0,32.7243423,-104.0022354,8246
30-015-38501,Eddy,2012,1150836.0063557946,32.005241399999996,-103.9996872,7028
30-015-38501,Eddy,2012,1150836.0063557946,32.005241399999996,-103.9996872,7028
30-015-38504,Eddy,2012,1150836.0063557946,32.753833799999995,-104.3944397,6936
30-015-38504,Eddy,2012,1150836.0063557946,32.753833799999995,-104.3944397,6936
30-015-38504,Eddy,2012,1150836.0063557946,32.75383943370195,-104.3944311516363,6936
30-015-38504,Eddy,2012,1150836.0063557946,32.753833799999995,-104.3944397,6936
30-015-38504,Eddy,2012,1150836.0063557946,32.753833799999995,-104.3944397,6936
30-015-38504,Eddy,2012,1150836.0063557946,32.753833799999995,-104.3944397,6936
30-015-38504,Eddy,2012,1150836.0063557946,32.75383943370195,-104.3944311516363,6936
30-015-38504,Eddy,2012,1150836.0063557946,32.753833799999995,-104.3944397,6936
30-015-38504,Eddy,2012,1150836.0063557946,32.753833799999995,-104.3944397,6936
30-015-38504,Eddy,2012,1150836.0063557946,32.753833799999995,-104.3944397,6936
30-015-38504,Eddy,2012,1150836.0063557946,32.75383943370195,-104.3944311516363,6936
30-015-38504,Eddy,2012,1150836.0063557946,32.753833799999995,-104.3944397,6936
30-015-38504,Eddy,2012,1150836.0063557946,32.753833799999995,-104.3944397,6936
30-015-38504,Eddy,2012,1150836.0063557946,32.753833799999995,-104.3944397,6936
30-015-38504,Eddy,2012,1150836.0063557946,32.75383943370195,-104.3944311516363,6936
30-015-38504,Eddy,2012,1150836.0063557946,32.753833799999995,-104.3944397,6936
30-015-38504,Eddy,2012,1150836.0063557946,32.753833799999995,-104.3944397,6936
