State,County,Year,Population
Texas,Kleberg,1989,30954
Texas,Knox,1989,4806
Texas,Lamar,1989,44046
Texas,Lamb,1989,15488
Texas,Lampasas,1989,13603
Texas,La Salle,1989,5175
Texas,Lavaca,1989,18999
Texas,Lee,1989,13045
Texas,Leon,1989,12675
Texas,Liberty,1989,52236
Texas,Limestone,1989,21122
Texas,Lipscomb,1989,3222
Texas,Live Oak,1989,9554
Texas,Llano,1989,11726
Texas,Loving,1989,107
Texas,Lubbock,1989,222932
Texas,Lynn,1989,6900
Texas,McCulloch,1989,9064
Texas,McLennan,1989,187791
Texas,McMullen,1989,816
Texas,Madison,1989,11031
Texas,Marion,1989,10033
Texas,Martin,1989,5056
Texas,Mason,1989,3530
Texas,Matagorda,1989,37450
Texas,Maverick,1989,35622
Texas,Medina,1989,27044
Texas,Menard,1989,2358
Texas,Midland,1989,106438
Texas,Milam,1989,23008
Texas,Mills,1989,4570
Texas,Mitchell,1989,8285
Texas,Montague,1989,17389
Texas,Montgomery,1989,175584
Texas,Moore,1989,17871
Texas,Morris,1989,13610
Texas,Motley,1989,1584
Texas,Nacogdoches,1989,54423
Texas,Navarro,1989,39965
Texas,Newton,1989,13683
Texas,Nolan,1989,16842
Texas,Nueces,1989,289745
Texas,Ochiltree,1989,9196
Texas,Oldham,1989,2390
Texas,Orange,1989,80318
Texas,Palo Pinto,1989,25176
Texas,Panola,1989,21977
Texas,Parker,1989,63450
Texas,Parmer,1989,9968
Texas,Pecos,1989,14896
Texas,Polk,1989,30065
Texas,Potter,1989,98567
Texas,Presidio,1989,6457
Texas,Rains,1989,6628
Texas,Randall,1989,90098
Texas,Reagan,1989,4596
Texas,Real,1989,2480
Texas,Red River,1989,14609
Texas,Reeves,1989,16010
Texas,Refugio,1989,8192
Texas,Roberts,1989,977
Texas,Robertson,1989,15558
Texas,Rockwall,1989,24744
Texas,Runnels,1989,11585
Texas,Rusk,1989,43618
Texas,Sabine,1989,9613
Texas,San Augustine,1989,8150
Texas,San Jacinto,1989,16139
Texas,San Patricio,1989,58629
Texas,San Saba,1989,5538
Texas,Schleicher,1989,2832
Texas,Scurry,1989,18545
Texas,Shackelford,1989,3436
Texas,Shelby,1989,22290
Texas,Sherman,1989,3000
Texas,Smith,1989,150876
Texas,Somervell,1989,5766
Texas,Starr,1989,39811
Texas,Stephens,1989,9236
Texas,Sterling,1989,1495
Texas,Stonewall,1989,2083
Texas,Sutton,1989,4146
Texas,Swisher,1989,8424
Texas,Tarrant,1989,1149530
Texas,Taylor,1989,120302
Texas,Terrell,1989,1526
Texas,Terry,1989,13431
Texas,Throckmorton,1989,1961
Texas,Titus,1989,23783
Texas,Tom Green,1989,99676
Texas,Travis,1989,565405
Texas,Trinity,1989,11518
Texas,Tyler,1989,16645
Texas,Upshur,1989,31234
Texas,Upton,1989,4733
Texas,Uvalde,1989,23478
Texas,Val Verde,1989,39520
Texas,Van Zandt,1989,37877
Texas,Victoria,1989,73565
Texas,Walker,1989,51211
Texas,Waller,1989,23271
Texas,Ward,1989,13587
Texas,Washington,1989,26198
Texas,Webb,1989,129943
Texas,Wharton,1989,40326
Texas,Wheeler,1989,6154
Texas,Wichita,1989,122885
Texas,Wilbarger,1989,15321
Texas,Willacy,1989,17895
Texas,Williamson,1989,135715
Texas,Wilson,1989,22057
Texas,Winkler,1989,8769
Texas,Wise,1989,34543
Texas,Wood,1989,29159
Texas,Yoakum,1989,8911
Texas,Young,1989,18575
Texas,Zapata,1989,9130
Texas,Zavala,1989,12098
New Mexico,Bernalillo,1990,482696
New Mexico,Catron,1990,2580
New Mexico,Chaves,1990,58033
New Mexico,Cibola,1990,23690
New Mexico,Colfax,1990,12921
New Mexico,Curry,1990,42324
New Mexico,De Baca,1990,2246
New Mexico,Dona Ana,1990,136593
New Mexico,Eddy,1990,48717
New Mexico,Grant,1990,27718
New Mexico,Guadalupe,1990,4146
New Mexico,Harding,1990,985
New Mexico,Hidalgo,1990,5946
New Mexico,Lea,1990,55506
New Mexico,Lincoln,1990,12258
New Mexico,Los Alamos,1990,18144
New Mexico,Luna,1990,18179
New Mexico,McKinley,1990,61414
New Mexico,Mora,1990,4273
New Mexico,Otero,1990,51979
New Mexico,Quay,1990,10814
New Mexico,Rio Arriba,1990,34569
New Mexico,Roosevelt,1990,16781
New Mexico,Sandoval,1990,63989
New Mexico,San Juan,1990,91567
New Mexico,San Miguel,1990,25820
New Mexico,Santa Fe,1990,99587
New Mexico,Sierra,1990,10030
New Mexico,Socorro,1990,14816
New Mexico,Taos,1990,23235
New Mexico,Torrance,1990,10316
New Mexico,Union,1990,4115
New Mexico,Valencia,1990,45587
Texas,Anderson,1990,47980
Texas,Andrews,1990,14270
Texas,Angelina,1990,70037
Texas,Aransas,1990,17863
Texas,Archer,1990,7980
Texas,Armstrong,1990,2018
Texas,Atascosa,1990,30554
Texas,Austin,1990,19891
Texas,Bailey,1990,7031
Texas,Bandera,1990,10629
Texas,Bastrop,1990,38260
Texas,Baylor,1990,4362
Texas,Bee,1990,25067
Texas,Bell,1990,191654
Texas,Bexar,1990,1187775
Texas,Blanco,1990,5964
Texas,Borden,1990,794
Texas,Bosque,1990,15131
Texas,Bowie,1990,81992
Texas,Brazoria,1990,192644
Texas,Brazos,1990,122352
Texas,Brewster,1990,8628
Texas,Briscoe,1990,1946
Texas,Brooks,1990,8175
Texas,Brown,1990,34317
Texas,Burleson,1990,13633
Texas,Burnet,1990,22654
Texas,Caldwell,1990,26277
Texas,Calhoun,1990,19065
Texas,Callahan,1990,11772
Texas,Cameron,1990,261728
Texas,Camp,1990,9915
Texas,Carson,1990,6553
Texas,Cass,1990,29972
Texas,Castro,1990,9007
Texas,Chambers,1990,20144
Texas,Cherokee,1990,41069
Texas,Childress,1990,5958
Texas,Clay,1990,10000
Texas,Cochran,1990,4369
Texas,Coke,1990,3415
Texas,Coleman,1990,9675
Texas,Collin,1990,266856
Texas,Collingsworth,1990,3553
Texas,Colorado,1990,18400
Texas,Comal,1990,51935
Texas,Comanche,1990,13375
Texas,Concho,1990,3084
Texas,Cooke,1990,31014
Texas,Coryell,1990,64341
Texas,Cottle,1990,2221
Texas,Crane,1990,4624
Texas,Crockett,1990,4067
Texas,Crosby,1990,7328
Texas,Culberson,1990,3406
Texas,Dallam,1990,5446
Texas,Dallas,1990,1863546
Texas,Dawson,1990,14314
Texas,Deaf Smith,1990,19164
Texas,Delta,1990,4811
Texas,Denton,1990,276436
Texas,DeWitt,1990,18804
Texas,Dickens,1990,2552
Texas,Dimmit,1990,10386
Texas,Donley,1990,3671
Texas,Duval,1990,12850
Texas,Eastland,1990,18428
Texas,Ector,1990,118652
Texas,Edwards,1990,2260
Texas,Ellis,1990,85407
Texas,El Paso,1990,595350
Texas,Erath,1990,28090
Texas,Falls,1990,17741
Texas,Fannin,1990,24833
Texas,Fayette,1990,20028
Texas,Fisher,1990,4820
Texas,Floyd,1990,8460
Texas,Foard,1990,1781
Texas,Fort Bend,1990,228191
Texas,Franklin,1990,7841
Texas,Freestone,1990,15800
Texas,Frio,1990,13557
Texas,Gaines,1990,14098
Texas,Galveston,1990,218363
Texas,Garza,1990,5139
Texas,Gillespie,1990,17226
Texas,Glasscock,1990,1443
Texas,Goliad,1990,5956
Texas,Gonzales,1990,17133
Texas,Gray,1990,23781
Texas,Grayson,1990,95120
Texas,Gregg,1990,105069
Texas,Grimes,1990,18859
Texas,Guadalupe,1990,65088
Texas,Hale,1990,34661
Texas,Hall,1990,3891
Texas,Hamilton,1990,7731
Texas,Hansford,1990,5817
Texas,Hardeman,1990,5242
Texas,Hardin,1990,41357
Texas,Harris,1990,2835927
Texas,Harrison,1990,57487
Texas,Hartley,1990,3629
Texas,Haskell,1990,6767
Texas,Hays,1990,65767
Texas,Hemphill,1990,3697
Texas,Henderson,1990,58661
Texas,Hidalgo,1990,387200
Texas,Hill,1990,27219
Texas,Hockley,1990,24167
Texas,Hood,1990,28942
Texas,Hopkins,1990,28831
Texas,Houston,1990,21347
Texas,Howard,1990,32287
Texas,Hudspeth,1990,2905
Texas,Hunt,1990,64388
Texas,Hutchinson,1990,25577
Texas,Irion,1990,1624
Texas,Jack,1990,6947
Texas,Jackson,1990,13015
Texas,Jasper,1990,31077
Texas,Jeff Davis,1990,1925
Texas,Jefferson,1990,239593
Texas,Jim Hogg,1990,5100
Texas,Jim Wells,1990,37612
Texas,Johnson,1990,97258
Texas,Jones,1990,16435
Texas,Karnes,1990,12413
Texas,Kaufman,1990,52457
Texas,Kendall,1990,14696
Texas,Kenedy,1990,454
Texas,Kent,1990,1009
Texas,Kerr,1990,36359
Texas,Kimble,1990,4118
Texas,King,1990,354
Texas,Kinney,1990,3130
Texas,Kleberg,1990,30118
Texas,Knox,1990,4849
Texas,Lamar,1990,44034
Texas,Lamb,1990,15010
Texas,Lampasas,1990,13520
Texas,La Salle,1990,5272
Texas,Lavaca,1990,18640
Texas,Lee,1990,12811
Texas,Leon,1990,12659
Texas,Liberty,1990,52887
Texas,Limestone,1990,20935
Texas,Lipscomb,1990,3122
Texas,Live Oak,1990,9591
Texas,Llano,1990,11684
Texas,Loving,1990,105
Texas,Lubbock,1990,223144
Texas,Lynn,1990,6721
Texas,McCulloch,1990,8694
Texas,McLennan,1990,189736
Texas,McMullen,1990,816
Texas,Madison,1990,10920
Texas,Marion,1990,9946
Texas,Martin,1990,4923
Texas,Mason,1990,3404
Texas,Matagorda,1990,36804
Texas,Maverick,1990,36712
Texas,Medina,1990,27422
Texas,Menard,1990,2224
Texas,Midland,1990,106701
Texas,Milam,1990,22914
Texas,Mills,1990,4519
Texas,Mitchell,1990,7948
Texas,Montague,1990,17249
Texas,Montgomery,1990,184066
Texas,Moore,1990,17846
Texas,Morris,1990,13108
Texas,Motley,1990,1515
Texas,Nacogdoches,1990,54882
Texas,Navarro,1990,39985
Texas,Newton,1990,13545
Texas,Nolan,1990,16530
Texas,Nueces,1990,291669
Texas,Ochiltree,1990,9113
Texas,Oldham,1990,2273
Texas,Orange,1990,80560
Texas,Palo Pinto,1990,25048
Texas,Panola,1990,22053
Texas,Parker,1990,65281
Texas,Parmer,1990,9871
Texas,Pecos,1990,14627
Texas,Polk,1990,30648
Texas,Potter,1990,97908
Texas,Presidio,1990,6701
Texas,Rains,1990,6726
Texas,Randall,1990,89736
Texas,Reagan,1990,4479
Texas,Real,1990,2415
Texas,Red River,1990,14263
Texas,Reeves,1990,15736
Texas,Refugio,1990,7933
Texas,Roberts,1990,1039
Texas,Robertson,1990,15510
Texas,Rockwall,1990,25918
Texas,Runnels,1990,11231
Texas,Rusk,1990,43773
Texas,Sabine,1990,9572
Texas,San Augustine,1990,7983
Texas,San Jacinto,1990,16387
Texas,San Patricio,1990,58723
Texas,San Saba,1990,5378
Texas,Schleicher,1990,3033
Texas,Scurry,1990,18584
Texas,Shackelford,1990,3284
Texas,Shelby,1990,22063
Texas,Sherman,1990,2844
Texas,Smith,1990,151550
Texas,Somervell,1990,5272
Texas,Starr,1990,40805
Texas,Stephens,1990,8951
Texas,Sterling,1990,1431
Texas,Stonewall,1990,1995
Texas,Sutton,1990,4122
Texas,Swisher,1990,8079
Texas,Tarrant,1990,1177220
Texas,Taylor,1990,119627
Texas,Terrell,1990,1378
Texas,Terry,1990,13174
Texas,Throckmorton,1990,1866
Texas,Titus,1990,24118
Texas,Tom Green,1990,98300
Texas,Travis,1990,581024
Texas,Trinity,1990,11459
Texas,Tyler,1990,16679
Texas,Upshur,1990,31364
Texas,Upton,1990,4379
Texas,Uvalde,1990,23320
Texas,Val Verde,1990,38562
Texas,Van Zandt,1990,38042
Texas,Victoria,1990,74604
Texas,Walker,1990,51020
Texas,Waller,1990,23507
Texas,Ward,1990,12976
Texas,Washington,1990,26162
Texas,Webb,1990,134430
Texas,Wharton,1990,39858
Texas,Wheeler,1990,5801
Texas,Wichita,1990,122323
Texas,Wilbarger,1990,15094
Texas,Willacy,1990,17699
Texas,Williamson,1990,140570
Texas,Wilson,1990,22803
Texas,Winkler,1990,8566
Texas,Wise,1990,34763
Texas,Wood,1990,29451
Texas,Yoakum,1990,8747
Texas,Young,1990,18000
Texas,Zapata,1990,9339
Texas,Zavala,1990,12161
New Mexico,Bernalillo,1991,492880
New Mexico,Catron,1991,2575
New Mexico,Chaves,1991,58818
New Mexico,Cibola,1991,23251
New Mexico,Colfax,1991,12785
New Mexico,Curry,1991,44490
New Mexico,De Baca,1991,2294
New Mexico,Dona Ana,1991,141228
New Mexico,Eddy,1991,49760
New Mexico,Grant,1991,28009
New Mexico,Guadalupe,1991,4102
New Mexico,Harding,1991,982
New Mexico,Hidalgo,1991,5925
New Mexico,Lea,1991,55336
New Mexico,Lincoln,1991,12891
New Mexico,Los Alamos,1991,18081
New Mexico,Luna,1991,19056
New Mexico,McKinley,1991,63613
New Mexico,Mora,1991,4244
New Mexico,Otero,1991,53027
New Mexico,Quay,1991,10640
New Mexico,Rio Arriba,1991,34697
New Mexico,Roosevelt,1991,17255
New Mexico,Sandoval,1991,65999
New Mexico,San Juan,1991,93755
New Mexico,San Miguel,1991,26336
New Mexico,Santa Fe,1991,102536
New Mexico,Sierra,1991,10333
New Mexico,Socorro,1991,14883
New Mexico,Taos,1991,23911
New Mexico,Torrance,1991,10835
New Mexico,Union,1991,4147
New Mexico,Valencia,1991,46631
Texas,Anderson,1991,48284
Texas,Andrews,1991,14404
Texas,Angelina,1991,70924
Texas,Aransas,1991,18322
Texas,Archer,1991,7761
Texas,Armstrong,1991,1935
Texas,Atascosa,1991,31191
Texas,Austin,1991,20183
Texas,Bailey,1991,6908
Texas,Bandera,1991,10805
Texas,Bastrop,1991,38869
Texas,Baylor,1991,4265
Texas,Bee,1991,25715
Texas,Bell,1991,190656
Texas,Bexar,1991,1206017
Texas,Blanco,1991,6191
Texas,Borden,1991,756
Texas,Bosque,1991,15212
Texas,Bowie,1991,82648
Texas,Brazoria,1991,198707
Texas,Brazos,1991,124819
Texas,Brewster,1991,8474
Texas,Briscoe,1991,1865
Texas,Brooks,1991,8051
Texas,Brown,1991,34563
Texas,Burleson,1991,13758
Texas,Burnet,1991,22710
Texas,Caldwell,1991,26405
Texas,Calhoun,1991,19453
Texas,Callahan,1991,11792
Texas,Cameron,1991,269261
Texas,Camp,1991,10054
Texas,Carson,1991,6495
Texas,Cass,1991,30106
Texas,Castro,1991,8820
Texas,Chambers,1991,20442
Texas,Cherokee,1991,41060
Texas,Childress,1991,5980
Texas,Clay,1991,9792
Texas,Cochran,1991,4151
Texas,Coke,1991,3453
Texas,Coleman,1991,9419
Texas,Collin,1991,279114
Texas,Collingsworth,1991,3518
Texas,Colorado,1991,18424
Texas,Comal,1991,53169
Texas,Comanche,1991,13335
Texas,Concho,1991,3160
Texas,Cooke,1991,30912
Texas,Coryell,1991,61550
Texas,Cottle,1991,2165
Texas,Crane,1991,4686
Texas,Crockett,1991,4095
Texas,Crosby,1991,7267
Texas,Culberson,1991,3264
Texas,Dallam,1991,5471
Texas,Dallas,1991,1906149
Texas,Dawson,1991,14234
Texas,Deaf Smith,1991,18771
Texas,Delta,1991,4803
Texas,Denton,1991,285653
Texas,DeWitt,1991,18480
Texas,Dickens,1991,2532
Texas,Dimmit,1991,10646
Texas,Donley,1991,3555
Texas,Duval,1991,12694
Texas,Eastland,1991,18363
Texas,Ector,1991,119955
Texas,Edwards,1991,2133
Texas,Ellis,1991,86643
Texas,El Paso,1991,608206
Texas,Erath,1991,28518
Texas,Falls,1991,17653
Texas,Fannin,1991,24708
Texas,Fayette,1991,19964
Texas,Fisher,1991,4657
Texas,Floyd,1991,8419
Texas,Foard,1991,1741
Texas,Fort Bend,1991,240604
Texas,Franklin,1991,7865
Texas,Freestone,1991,15750
Texas,Frio,1991,14442
Texas,Gaines,1991,14108
Texas,Galveston,1991,222854
Texas,Garza,1991,5084
Texas,Gillespie,1991,17452
Texas,Glasscock,1991,1457
Texas,Goliad,1991,5971
Texas,Gonzales,1991,17341
Texas,Gray,1991,23556
Texas,Grayson,1991,96178
Texas,Gregg,1991,106682
Texas,Grimes,1991,19066
Texas,Guadalupe,1991,66166
Texas,Hale,1991,34782
Texas,Hall,1991,3916
Texas,Hamilton,1991,7645
Texas,Hansford,1991,5686
Texas,Hardeman,1991,5025
Texas,Hardin,1991,42156
Texas,Harris,1991,2912041
Texas,Harrison,1991,57372
Texas,Hartley,1991,3657
Texas,Haskell,1991,6743
Texas,Hays,1991,67125
Texas,Hemphill,1991,3648
Texas,Henderson,1991,59289
Texas,Hidalgo,1991,403571
Texas,Hill,1991,27471
Texas,Hockley,1991,24374
Texas,Hood,1991,30207
Texas,Hopkins,1991,29099
Texas,Houston,1991,21563
Texas,Howard,1991,32457
Texas,Hudspeth,1991,2886
Texas,Hunt,1991,64397
Texas,Hutchinson,1991,25641
Texas,Irion,1991,1585
Texas,Jack,1991,6911
Texas,Jackson,1991,12912
Texas,Jasper,1991,31348
Texas,Jeff Davis,1991,1887
Texas,Jefferson,1991,242666
Texas,Jim Hogg,1991,5118
Texas,Jim Wells,1991,37877
Texas,Johnson,1991,98503
Texas,Jones,1991,16355
Texas,Karnes,1991,12368
Texas,Kaufman,1991,53679
Texas,Kendall,1991,15358
Texas,Kenedy,1991,427
Texas,Kent,1991,992
Texas,Kerr,1991,36754
Texas,Kimble,1991,4155
Texas,King,1991,331
Texas,Kinney,1991,3118
Texas,Kleberg,1991,30206
Texas,Knox,1991,4787
Texas,Lamar,1991,44312
Texas,Lamb,1991,14888
Texas,Lampasas,1991,13451
Texas,La Salle,1991,5380
Texas,Lavaca,1991,18753
Texas,Lee,1991,12899
Texas,Leon,1991,12860
Texas,Liberty,1991,53848
Texas,Limestone,1991,21032
Texas,Lipscomb,1991,3096
Texas,Live Oak,1991,9981
Texas,Llano,1991,11983
Texas,Loving,1991,96
Texas,Lubbock,1991,225598
Texas,Lynn,1991,6719
Texas,McCulloch,1991,8309
Texas,McLennan,1991,191878
Texas,McMullen,1991,790
Texas,Madison,1991,11098
Texas,Marion,1991,9894
Texas,Martin,1991,4792
Texas,Mason,1991,3360
Texas,Matagorda,1991,37655
Texas,Maverick,1991,38231
Texas,Medina,1991,28110
Texas,Menard,1991,2212
Texas,Midland,1991,108635
Texas,Milam,1991,22807
Texas,Mills,1991,4569
Texas,Mitchell,1991,7758
Texas,Montague,1991,17284
Texas,Montgomery,1991,192732
Texas,Moore,1991,18059
Texas,Morris,1991,13049
Texas,Motley,1991,1474
Texas,Nacogdoches,1991,55146
Texas,Navarro,1991,40088
Texas,Newton,1991,13514
Texas,Nolan,1991,16316
Texas,Nueces,1991,295863
Texas,Ochiltree,1991,8899
Texas,Oldham,1991,2225
Texas,Orange,1991,81733
Texas,Palo Pinto,1991,25137
Texas,Panola,1991,22020
Texas,Parker,1991,66608
Texas,Parmer,1991,9890
Texas,Pecos,1991,14462
Texas,Polk,1991,30780
Texas,Potter,1991,99262
Texas,Presidio,1991,6453
Texas,Rains,1991,6820
Texas,Randall,1991,90709
Texas,Reagan,1991,4337
Texas,Real,1991,2459
Texas,Red River,1991,14212
Texas,Reeves,1991,15522
Texas,Refugio,1991,7843
Texas,Roberts,1991,1002
Texas,Robertson,1991,15485
Texas,Rockwall,1991,27320
Texas,Runnels,1991,11103
Texas,Rusk,1991,44000
Texas,Sabine,1991,9670
Texas,San Augustine,1991,8068
Texas,San Jacinto,1991,16637
Texas,San Patricio,1991,59060
Texas,San Saba,1991,5266
Texas,Schleicher,1991,3042
Texas,Scurry,1991,18303
Texas,Shackelford,1991,3319
Texas,Shelby,1991,22363
Texas,Sherman,1991,2895
Texas,Smith,1991,153705
Texas,Somervell,1991,5282
Texas,Starr,1991,42529
Texas,Stephens,1991,8643
Texas,Sterling,1991,1469
Texas,Stonewall,1991,1995
Texas,Sutton,1991,4291
Texas,Swisher,1991,7988
Texas,Tarrant,1991,1205887
Texas,Taylor,1991,119253
Texas,Terrell,1991,1361
Texas,Terry,1991,13064
Texas,Throckmorton,1991,1869
Texas,Titus,1991,24584
Texas,Tom Green,1991,98134
Texas,Travis,1991,602113
Texas,Trinity,1991,11541
Texas,Tyler,1991,17041
Texas,Upshur,1991,31868
Texas,Upton,1991,4230
Texas,Uvalde,1991,23422
Texas,Val Verde,1991,39508
Texas,Van Zandt,1991,38862
Texas,Victoria,1991,75820
Texas,Walker,1991,52522
Texas,Waller,1991,23474
Texas,Ward,1991,12770
Texas,Washington,1991,26221
Texas,Webb,1991,140082
Texas,Wharton,1991,39812
Texas,Wheeler,1991,5681
Texas,Wichita,1991,121517
Texas,Wilbarger,1991,14906
Texas,Willacy,1991,17971
Texas,Williamson,1991,146166
Texas,Wilson,1991,23244
Texas,Winkler,1991,8527
Texas,Wise,1991,35371
Texas,Wood,1991,29599
Texas,Yoakum,1991,8644
Texas,Young,1991,17889
Texas,Zapata,1991,9576
Texas,Zavala,1991,12204
New Mexico,Bernalillo,1992,505395
New Mexico,Catron,1992,2585
New Mexico,Chaves,1992,58655
New Mexico,Cibola,1992,23386
New Mexico,Colfax,1992,13108
New Mexico,Curry,1992,46148
New Mexico,De Baca,1992,2253
New Mexico,Dona Ana,1992,146995
New Mexico,Eddy,1992,50998
New Mexico,Grant,1992,28650
New Mexico,Guadalupe,1992,4132
New Mexico,Harding,1992,992
New Mexico,Hidalgo,1992,5944
New Mexico,Lea,1992,56410
New Mexico,Lincoln,1992,13437
New Mexico,Los Alamos,1992,18139
New Mexico,Luna,1992,20026
New Mexico,McKinley,1992,66376
New Mexico,Mora,1992,4306
New Mexico,Otero,1992,53588
New Mexico,Quay,1992,10625
New Mexico,Rio Arriba,1992,35304
New Mexico,Roosevelt,1992,17639
New Mexico,Sandoval,1992,68416
New Mexico,San Juan,1992,95233
New Mexico,San Miguel,1992,26971
New Mexico,Santa Fe,1992,106030
New Mexico,Sierra,1992,10391
New Mexico,Socorro,1992,15370
New Mexico,Taos,1992,24613
New Mexico,Torrance,1992,11051
New Mexico,Union,1992,4106
New Mexico,Valencia,1992,48170
Texas,Anderson,1992,48618
Texas,Andrews,1992,14324
Texas,Angelina,1992,72300
Texas,Aransas,1992,18936
Texas,Archer,1992,7728
Texas,Armstrong,1992,1930
Texas,Atascosa,1992,31540
Texas,Austin,1992,20643
Texas,Bailey,1992,6757
Texas,Bandera,1992,11159
Texas,Bastrop,1992,40036
Texas,Baylor,1992,4255
Texas,Bee,1992,25513
Texas,Bell,1992,192951
Texas,Bexar,1992,1231743
Texas,Blanco,1992,6521
Texas,Borden,1992,720
Texas,Bosque,1992,15429
Texas,Bowie,1992,83605
Texas,Brazoria,1992,203275
Texas,Brazos,1992,128841
Texas,Brewster,1992,8628
Texas,Briscoe,1992,1902
Texas,Brooks,1992,8129
Texas,Brown,1992,34339
Texas,Burleson,1992,14040
Texas,Burnet,1992,22967
Texas,Caldwell,1992,26600
Texas,Calhoun,1992,20098
Texas,Callahan,1992,11844
Texas,Cameron,1992,277322
Texas,Camp,1992,10213
Texas,Carson,1992,6462
Texas,Cass,1992,30043
Texas,Castro,1992,8744
Texas,Chambers,1992,20756
Texas,Cherokee,1992,41264
Texas,Childress,1992,6282
Texas,Clay,1992,9684
Texas,Cochran,1992,4182
Texas,Coke,1992,3481
Texas,Coleman,1992,9529
Texas,Collin,1992,292321
Texas,Collingsworth,1992,3540
Texas,Colorado,1992,18639
Texas,Comal,1992,55168
Texas,Comanche,1992,13430
Texas,Concho,1992,3269
Texas,Cooke,1992,31509
Texas,Coryell,1992,64159
Texas,Cottle,1992,2120
Texas,Crane,1992,4585
Texas,Crockett,1992,4036
Texas,Crosby,1992,7225
Texas,Culberson,1992,3211
Texas,Dallam,1992,5471
Texas,Dallas,1992,1938264
Texas,Dawson,1992,14242
Texas,Deaf Smith,1992,18712
Texas,Delta,1992,4759
Texas,Denton,1992,296370
Texas,DeWitt,1992,18518
Texas,Dickens,1992,2618
Texas,Dimmit,1992,10468
Texas,Donley,1992,3554
Texas,Duval,1992,12636
Texas,Eastland,1992,18159
Texas,Ector,1992,121027
Texas,Edwards,1992,2245
Texas,Ellis,1992,88313
Texas,El Paso,1992,619138
Texas,Erath,1992,28858
Texas,Falls,1992,17816
Texas,Fannin,1992,24878
Texas,Fayette,1992,20383
Texas,Fisher,1992,4607
Texas,Floyd,1992,8362
Texas,Foard,1992,1700
Texas,Fort Bend,1992,253352
Texas,Franklin,1992,7904
Texas,Freestone,1992,15700
Texas,Frio,1992,15271
Texas,Gaines,1992,14141
Texas,Galveston,1992,227406
Texas,Garza,1992,5044
Texas,Gillespie,1992,17867
Texas,Glasscock,1992,1426
Texas,Goliad,1992,5952
Texas,Gonzales,1992,17356
Texas,Gray,1992,23488
Texas,Grayson,1992,96370
Texas,Gregg,1992,107474
Texas,Grimes,1992,19286
Texas,Guadalupe,1992,67355
Texas,Hale,1992,35276
Texas,Hall,1992,3925
Texas,Hamilton,1992,7684
Texas,Hansford,1992,5646
Texas,Hardeman,1992,5097
Texas,Hardin,1992,43110
Texas,Harris,1992,2982258
Texas,Harrison,1992,57699
Texas,Hartley,1992,3734
Texas,Haskell,1992,6753
Texas,Hays,1992,68635
Texas,Hemphill,1992,3434
Texas,Henderson,1992,60287
Texas,Hidalgo,1992,424312
Texas,Hill,1992,27678
Texas,Hockley,1992,24471
Texas,Hood,1992,31222
Texas,Hopkins,1992,29307
Texas,Houston,1992,21705
Texas,Howard,1992,32638
Texas,Hudspeth,1992,2902
Texas,Hunt,1992,65786
Texas,Hutchinson,1992,25395
Texas,Irion,1992,1635
Texas,Jack,1992,7045
Texas,Jackson,1992,13131
Texas,Jasper,1992,31782
Texas,Jeff Davis,1992,1878
Texas,Jefferson,1992,245353
Texas,Jim Hogg,1992,5137
Texas,Jim Wells,1992,37857
Texas,Johnson,1992,100349
Texas,Jones,1992,16148
Texas,Karnes,1992,12304
Texas,Kaufman,1992,54423
Texas,Kendall,1992,16060
Texas,Kenedy,1992,432
Texas,Kent,1992,978
Texas,Kerr,1992,37703
Texas,Kimble,1992,4159
Texas,King,1992,346
Texas,Kinney,1992,3159
Texas,Kleberg,1992,30770
Texas,Knox,1992,4810
Texas,Lamar,1992,44739
Texas,Lamb,1992,14782
Texas,Lampasas,1992,13612
Texas,La Salle,1992,5351
Texas,Lavaca,1992,18610
Texas,Lee,1992,13103
Texas,Leon,1992,13040
Texas,Liberty,1992,55051
Texas,Limestone,1992,21035
Texas,Lipscomb,1992,3050
Texas,Live Oak,1992,10206
Texas,Llano,1992,12338
Texas,Loving,1992,127
Texas,Lubbock,1992,227237
Texas,Lynn,1992,6718
Texas,McCulloch,1992,8207
Texas,McLennan,1992,193462
Texas,McMullen,1992,817
Texas,Madison,1992,11226
Texas,Marion,1992,9939
Texas,Martin,1992,4885
Texas,Mason,1992,3410
Texas,Matagorda,1992,37839
