State,County,Year,Volume,Count
Texas,Loving,2018,9246174,1
Texas,Loving,2019,3545850,1
Texas,Loving,2019,112644,1
Texas,Loving,2019,11657142,1
Texas,Loving,2019,4227846,1
Texas,Loving,2019,15547644,1
Texas,Loving,2019,14058114,1
Texas,Loving,2019,12062316,1
Texas,Loving,2019,14332500,1
Texas,Loving,2019,8216628,1
Texas,Loving,2019,7895328,1
Texas,Loving,2019,100170,1
Texas,Loving,2019,10344852,1
Texas,Loving,2019,100170,1
Texas,Loving,2019,8204952,1
Texas,Loving,2019,15578304,1
Texas,Loving,2019,10055598,1
Texas,Loving,2019,109200,1
Texas,Loving,2019,1644048,1
Texas,Loving,2019,10101924,1
Texas,Loving,2019,22680168,1
Texas,Loving,2019,23613702,1
Texas,Loving,2019,11799858,1
Texas,Loving,2019,16996014,1
Texas,Loving,2019,17362464,1
Texas,Loving,2019,22835736,1
Texas,Loving,2019,9802506,1
Texas,Loving,2019,10342668,1
Texas,Loving,2019,22737456,1
Texas,Lubbock,2000,37450,1
Texas,Lubbock,2000,42000,1
Texas,Lubbock,2000,43500,1
Texas,Lubbock,2000,15062,1
Texas,Lubbock,2001,20500,1
Texas,Lubbock,2001,15000,1
Texas,Lubbock,2001,36000,1
Texas,Lubbock,2001,64500,1
Texas,Lubbock,2001,64500,1
Texas,Lubbock,2001,40000,1
Texas,Lubbock,2001,2500,1
Texas,Lubbock,2002,46998,1
Texas,Lubbock,2002,45573,1
Texas,Lubbock,2002,1050,1
Texas,Lubbock,2002,25000,1
Texas,Lubbock,2002,41000,1
Texas,Lubbock,2003,8350,1
Texas,Lubbock,2005,46032,1
Texas,Lubbock,2005,5200,1
Texas,Lubbock,2009,10000,1
Texas,Lubbock,2009,50650,1
Texas,Lubbock,2009,57500,1
Texas,Lubbock,2010,24000,1
Texas,Lubbock,2010,7000,1
Texas,Lubbock,2011,10000,1
Texas,Lubbock,2012,29022,1
Texas,Lubbock,2012,17640,1
Texas,Lubbock,2012,5541522,1
Texas,Lubbock,2013,1026711,1
Texas,Lubbock,2013,835766,1
Texas,Lubbock,2013,12461,1
Texas,Lubbock,2013,32482.8,1
Texas,Lubbock,2014,104330,1
Texas,Lubbock,2015,177440,1
Texas,Lubbock,2015,95130,1
Texas,Lubbock,2015,133098,1
Texas,Lynn,2000,31290,1
Texas,Lynn,2001,80667,1
Texas,Lynn,2008,50000,1
Texas,Lynn,2009,39435,1
Texas,Lynn,2010,38529,1
Texas,Lynn,2011,10000,1
Texas,Lynn,2011,119750,1
Texas,Lynn,2012,555440,1
Texas,Lynn,2012,103610,1
Texas,Lynn,2012,4000,1
Texas,Lynn,2012,12978,1
Texas,Lynn,2012,1402422,1
Texas,Lynn,2012,96600,1
Texas,Lynn,2013,2823954,1
Texas,Lynn,2013,1512000,1
Texas,Lynn,2013,67070,1
Texas,Lynn,2013,27193,1
Texas,Lynn,2014,113200,1
Texas,Martin,2000,141000,1
Texas,Martin,2000,150000,1
Texas,Martin,2000,378000,1
Texas,Martin,2000,150000,1
Texas,Martin,2000,249000,1
Texas,Martin,2000,150000,1
Texas,Martin,2000,150000,1
Texas,Martin,2000,230000,1
Texas,Martin,2000,180000,1
Texas,Martin,2000,220000,1
Texas,Martin,2000,200000,1
Texas,Martin,2000,180000,1
Texas,Martin,2000,239000,1
Texas,Martin,2000,159348,1
Texas,Martin,2000,220000,1
Texas,Martin,2000,220000,1
Texas,Martin,2000,347000,1
Texas,Martin,2000,350000,1
Texas,Martin,2000,350000,1
Texas,Martin,2000,220000,1
Texas,Martin,2000,150000,1
Texas,Martin,2000,180500,1
Texas,Martin,2000,435000,1
Texas,Martin,2000,150000,1
Texas,Martin,2000,150000,1
Texas,Martin,2000,150000,1
Texas,Martin,2000,150000,1
Texas,Martin,2000,150000,1
Texas,Martin,2000,323750,1
Texas,Martin,2000,92000,1
Texas,Martin,2000,319900,1
Texas,Martin,2000,274000,1
Texas,Martin,2000,207068,1
Texas,Martin,2000,220000,1
Texas,Martin,2000,407400,1
Texas,Martin,2000,440000,1
Texas,Martin,2000,189000,1
Texas,Martin,2000,150000,1
Texas,Martin,2000,251000,1
Texas,Martin,2000,315000,1
Texas,Martin,2000,295000,1
Texas,Martin,2000,410000,1
Texas,Martin,2000,283500,1
Texas,Martin,2000,33000,1
Texas,Martin,2000,278892,1
Texas,Martin,2000,40000,1
Texas,Martin,2001,212534,1
Texas,Martin,2001,191226,1
Texas,Martin,2001,41160,1
Texas,Martin,2001,350000,1
Texas,Martin,2001,138000,1
Texas,Martin,2001,361500,1
Texas,Martin,2001,5000,1
Texas,Martin,2001,440076,1
Texas,Martin,2001,420000,1
Texas,Martin,2001,204078,1
Texas,Martin,2001,191226,1
Texas,Martin,2001,100000,1
Texas,Martin,2001,266324,1
Texas,Martin,2001,350000,1
Texas,Martin,2001,426000,1
Texas,Martin,2001,180000,1
Texas,Martin,2001,330000,1
Texas,Martin,2001,417000,1
Texas,Martin,2001,576500,1
Texas,Martin,2001,73332,1
Texas,Martin,2001,300000,1
Texas,Martin,2001,376000,1
Texas,Martin,2001,255000,1
Texas,Martin,2001,380000,1
Texas,Martin,2001,280000,1
Texas,Martin,2001,438930,1
Texas,Martin,2001,264726,1
Texas,Martin,2001,273760,1
Texas,Martin,2001,66000,1
Texas,Martin,2002,124656,1
Texas,Martin,2002,138500,1
Texas,Martin,2002,303744,1
Texas,Martin,2002,18500,1
Texas,Martin,2002,28000,1
Texas,Martin,2002,168500,1
Texas,Martin,2002,186420,1
Texas,Martin,2002,266750,1
Texas,Martin,2003,20000,1
Texas,Martin,2003,266976,1
Texas,Martin,2003,341202,1
Texas,Martin,2003,326592,1
Texas,Martin,2003,1335936,1
Texas,Martin,2003,5000,1
Texas,Martin,2003,335160,1
Texas,Martin,2003,303744,1
Texas,Martin,2003,338562,1
Texas,Martin,2003,295806,1
Texas,Martin,2003,266868,1
Texas,Martin,2003,342174,1
Texas,Martin,2003,273672,1
Texas,Martin,2003,299670,1
Texas,Martin,2003,370944,1
Texas,Martin,2003,234750,1
Texas,Martin,2003,1776852,1
Texas,Martin,2004,196098,1
Texas,Martin,2004,329029,1
Texas,Martin,2004,146958,1
Texas,Martin,2004,203028,1
Texas,Martin,2004,307524,1
Texas,Martin,2004,362082,1
Texas,Martin,2004,349482,1
Texas,Martin,2004,363930,1
Texas,Martin,2004,317142,1
Texas,Martin,2004,370398,1
Texas,Martin,2004,317352,1
Texas,Martin,2004,432936,1
Texas,Martin,2004,300342,1
Texas,Martin,2004,359940,1
Texas,Martin,2004,253012,1
Texas,Martin,2004,389928,1
Texas,Martin,2004,346374,1
Texas,Martin,2004,327894,1
Texas,Martin,2004,332300,1
Texas,Martin,2004,309498,1
Texas,Martin,2004,339360,1
Texas,Martin,2004,322308,1
Texas,Martin,2004,330918,1
Texas,Martin,2004,194502,1
Texas,Martin,2004,340032,1
Texas,Martin,2004,220038,1
Texas,Martin,2004,339150,1
Texas,Martin,2004,121296,1
Texas,Martin,2004,126546,1
Texas,Martin,2004,194334,1
Texas,Martin,2004,296030,1
Texas,Martin,2004,280811,1
Texas,Martin,2004,210840,1
Texas,Martin,2004,35500,1
Texas,Martin,2004,191562,1
Texas,Martin,2004,29675,1
Texas,Martin,2004,338856,1
Texas,Martin,2004,288750,1
Texas,Martin,2004,332934,1
Texas,Martin,2004,60000,1
Texas,Martin,2004,180500,1
Texas,Martin,2004,242000,1
Texas,Martin,2004,20000,1
Texas,Martin,2004,35238,1
Texas,Martin,2004,339780,1
Texas,Martin,2005,275088,1
Texas,Martin,2005,189454,1
Texas,Martin,2005,199879,1
Texas,Martin,2005,184632,1
Texas,Martin,2005,365568,1
Texas,Martin,2005,329364,1
Texas,Martin,2005,273333,1
Texas,Martin,2005,193314,1
Texas,Martin,2005,264091,1
Texas,Martin,2005,197996,1
Texas,Martin,2005,430416,1
Texas,Martin,2005,185657,1
Texas,Martin,2005,269177,1
Texas,Martin,2005,280056,1
Texas,Martin,2005,201411,1
Texas,Martin,2005,195567,1
Texas,Martin,2005,213966,1
Texas,Martin,2005,207420,1
Texas,Martin,2005,279384,1
Texas,Martin,2005,334741,1
Texas,Martin,2005,229564,1
Texas,Martin,2005,196812,1
Texas,Martin,2005,275279,1
Texas,Martin,2005,195012,1
Texas,Martin,2005,340914,1
Texas,Martin,2005,336294,1
Texas,Martin,2005,196125,1
Texas,Martin,2005,195730,1
Texas,Martin,2005,275148,1
Texas,Martin,2005,274917,1
Texas,Martin,2005,199327,1
Texas,Martin,2005,262962,1
Texas,Martin,2005,187604,1
Texas,Martin,2005,251000,1
Texas,Martin,2005,428327,1
Texas,Martin,2005,273825,1
Texas,Martin,2005,348316,1
Texas,Martin,2005,198992,1
Texas,Martin,2005,216846,1
Texas,Martin,2005,195733,1
Texas,Martin,2005,268156,1
Texas,Martin,2005,264863,1
Texas,Martin,2005,270809,1
Texas,Martin,2005,236544,1
Texas,Martin,2005,199164,1
Texas,Martin,2005,277437,1
Texas,Martin,2005,202509,1
Texas,Martin,2005,270981,1
Texas,Martin,2005,438522,1
Texas,Martin,2005,340158,1
Texas,Martin,2005,459396,1
Texas,Martin,2005,271403,1
Texas,Martin,2005,375396,1
Texas,Martin,2005,505386,1
Texas,Martin,2005,682744,1
Texas,Martin,2005,243767,1
Texas,Martin,2005,148500,1
Texas,Martin,2005,124278,1
Texas,Martin,2005,51700,1
Texas,Martin,2005,451752,1
Texas,Martin,2006,635670,1
Texas,Martin,2006,420830,1
Texas,Martin,2006,321112,1
Texas,Martin,2006,999180,1
Texas,Martin,2006,135155,1
Texas,Martin,2006,392800,1
Texas,Martin,2006,218034,1
Texas,Martin,2006,27600,1
Texas,Martin,2006,274162,1
Texas,Martin,2006,275479,1
Texas,Martin,2006,118000,1
Texas,Martin,2006,199061,1
Texas,Martin,2006,356525,1
Texas,Martin,2006,502908,1
Texas,Martin,2006,348992,1
Texas,Martin,2006,427490,1
Texas,Martin,2006,427526,1
Texas,Martin,2006,342006,1
Texas,Martin,2006,501732,1
Texas,Martin,2006,586440,1
Texas,Martin,2006,455947,1
Texas,Martin,2006,558306,1
Texas,Martin,2006,438718,1
Texas,Martin,2006,294706,1
Texas,Martin,2006,263063,1
Texas,Martin,2006,3586295,1
Texas,Martin,2006,421600,1
Texas,Martin,2006,445284,1
Texas,Martin,2006,461286,1
Texas,Martin,2006,300083,1
Texas,Martin,2006,197832,1
Texas,Martin,2006,283583,1
Texas,Martin,2006,296501,1
Texas,Martin,2006,221541,1
Texas,Martin,2006,349526,1
Texas,Martin,2006,194680,1
Texas,Martin,2006,435184,1
Texas,Martin,2006,413149,1
Texas,Martin,2006,412650,1
Texas,Martin,2006,418992,1
Texas,Martin,2006,353428,1
Texas,Martin,2006,271131,1
Texas,Martin,2006,489678,1
Texas,Martin,2006,307723,1
Texas,Martin,2006,307921,1
Texas,Martin,2006,426062,1
Texas,Martin,2006,351471,1
Texas,Martin,2006,356509,1
Texas,Martin,2006,274539,1
Texas,Martin,2006,354861,1
Texas,Martin,2006,561120,1
Texas,Martin,2006,696948,1
Texas,Martin,2006,15000,1
Texas,Martin,2006,6000,1
Texas,Martin,2006,14000,1
Texas,Martin,2006,132174,1
Texas,Martin,2006,109074,1
Texas,Martin,2006,23000,1
Texas,Martin,2006,542892,1
Texas,Martin,2006,165587,1
Texas,Martin,2006,83580,1
Texas,Martin,2006,222894,1
Texas,Martin,2006,383754,1
Texas,Martin,2006,373506,1
Texas,Martin,2006,342000,1
Texas,Martin,2006,91350,1
Texas,Martin,2006,538650,1
Texas,Martin,2007,526008,1
Texas,Martin,2007,736638,1
Texas,Martin,2007,621600,1
Texas,Martin,2007,7500,1
Texas,Martin,2007,391843,1
Texas,Martin,2007,592466,1
Texas,Martin,2007,521040,1
Texas,Martin,2007,339676,1
Texas,Martin,2007,211819,1
Texas,Martin,2007,726432,1
Texas,Martin,2007,244819,1
Texas,Martin,2007,629370,1
Texas,Martin,2007,471573,1
Texas,Martin,2007,243257,1
Texas,Martin,2007,171000,1
Texas,Martin,2007,668500,1
Texas,Martin,2007,576198,1
Texas,Martin,2007,287985,1
Texas,Martin,2007,456876,1
Texas,Martin,2007,208506,1
Texas,Martin,2007,471282,1
Texas,Martin,2007,554052,1
Texas,Martin,2007,8400,1
Texas,Martin,2007,329884,1
Texas,Martin,2007,241169,1
Texas,Martin,2007,177029,1
Texas,Martin,2007,451034,1
Texas,Martin,2007,439310,1
Texas,Martin,2007,333806,1
Texas,Martin,2007,669438,1
Texas,Martin,2007,716856,1
Texas,Martin,2007,356228,1
Texas,Martin,2007,555618,1
Texas,Martin,2007,397095,1
Texas,Martin,2007,252000,1
Texas,Martin,2007,310745,1
Texas,Martin,2007,496900,1
Texas,Martin,2007,243360,1
Texas,Martin,2007,579936,1
Texas,Martin,2007,337195,1
Texas,Martin,2007,318950,1
Texas,Martin,2007,610764,1
Texas,Martin,2007,213641,1
Texas,Martin,2007,593292,1
Texas,Martin,2007,393094,1
Texas,Martin,2007,382884,1
Texas,Martin,2007,562926,1
Texas,Martin,2007,313194,1
Texas,Martin,2007,477204,1
Texas,Martin,2007,648858,1
Texas,Martin,2007,630882,1
Texas,Martin,2007,934374,1
Texas,Martin,2007,300000,1
Texas,Martin,2007,5000,1
Texas,Martin,2007,442355,1
Texas,Martin,2007,439580,1
Texas,Martin,2007,288692,1
Texas,Martin,2007,268264,1
Texas,Martin,2007,686070,1
Texas,Martin,2007,683382,1
Texas,Martin,2007,428760,1
Texas,Martin,2007,528108,1
Texas,Martin,2007,737688,1
Texas,Martin,2007,2000,1
Texas,Martin,2007,1000,1
Texas,Martin,2007,572502,1
Texas,Martin,2007,555702,1
Texas,Martin,2007,821772,1
Texas,Martin,2007,743400,1
Texas,Martin,2007,680064,1
Texas,Martin,2007,762720,1
Texas,Martin,2007,774018,1
Texas,Martin,2007,2768800,1
Texas,Martin,2007,210852,1
Texas,Martin,2007,592410,1
Texas,Martin,2007,835800,1
Texas,Martin,2007,677922,1
Texas,Martin,2007,620256,1
Texas,Martin,2007,723660,1
Texas,Martin,2007,770910,1
Texas,Martin,2007,703542,1
Texas,Martin,2007,829668,1
Texas,Martin,2007,753942,1
Texas,Martin,2007,473466,1
Texas,Martin,2007,785000,1
Texas,Martin,2007,618744,1
Texas,Martin,2007,590814,1
Texas,Martin,2007,451122,1
Texas,Martin,2007,741930,1
Texas,Martin,2007,683004,1
Texas,Martin,2007,806862,1
Texas,Martin,2007,772212,1
Texas,Martin,2007,694344,1
Texas,Martin,2007,799932,1
Texas,Martin,2007,456000,1
Texas,Martin,2007,850248,1
Texas,Martin,2007,795144,1
Texas,Martin,2007,639240,1
Texas,Martin,2007,801906,1
Texas,Martin,2007,640080,1
Texas,Martin,2007,883512,1
Texas,Martin,2007,317635,1
Texas,Martin,2007,277827,1
Texas,Martin,2007,730044,1
Texas,Martin,2007,549192,1
Texas,Martin,2007,614544,1
Texas,Martin,2007,744282,1
Texas,Martin,2007,590856,1
Texas,Martin,2007,531720,1
Texas,Martin,2007,577290,1
Texas,Martin,2007,184554,1
Texas,Martin,2007,195078,1
Texas,Martin,2007,39423,1
Texas,Martin,2008,868350,1
Texas,Martin,2008,145350,1
Texas,Martin,2008,734664,1
Texas,Martin,2008,540186,1
Texas,Martin,2008,15500,1
Texas,Martin,2008,186744,1
Texas,Martin,2008,193965,1
Texas,Martin,2008,1260336,1
Texas,Martin,2008,1012032,1
Texas,Martin,2008,1053654,1
Texas,Martin,2008,204972,1
Texas,Martin,2008,743820,1
Texas,Martin,2008,151900,1
Texas,Martin,2008,234700,1
Texas,Martin,2008,551838,1
Texas,Martin,2008,1191232,1
Texas,Martin,2008,319466,1
Texas,Martin,2008,257795,1
Texas,Martin,2008,405239,1
Texas,Martin,2008,675990,1
Texas,Martin,2008,346035,1
Texas,Martin,2008,460740,1
Texas,Martin,2008,280713,1
Texas,Martin,2008,173917,1
Texas,Martin,2008,479897,1
Texas,Martin,2008,462374,1
Texas,Martin,2008,742686,1
Texas,Martin,2008,312932,1
Texas,Martin,2008,725760,1
Texas,Martin,2008,778176,1
Texas,Martin,2008,1804982,1
Texas,Martin,2008,601692,1
Texas,Martin,2008,341607,1
Texas,Martin,2008,332858,1
Texas,Martin,2008,282385,1
Texas,Martin,2008,403720,1
Texas,Martin,2008,948948,1
Texas,Martin,2008,775908,1
Texas,Martin,2008,720846,1
Texas,Martin,2008,712152,1
Texas,Martin,2008,326112,1
Texas,Martin,2008,724079,1
Texas,Martin,2008,779646,1
Texas,Martin,2008,637751,1
Texas,Martin,2008,290593,1
Texas,Martin,2008,603000,1
Texas,Martin,2008,36078,1
Texas,Martin,2008,2284975,1
Texas,Martin,2008,452949,1
Texas,Martin,2008,124500,1
Texas,Martin,2008,368720,1
Texas,Martin,2008,420788,1
Texas,Martin,2008,397386,1
Texas,Martin,2008,321718,1
Texas,Martin,2008,771918,1
Texas,Martin,2008,646118,1
Texas,Martin,2008,91736,1
Texas,Martin,2008,19000,1
Texas,Martin,2008,339935,1
Texas,Martin,2008,677000,1
Texas,Martin,2008,242572,1
Texas,Martin,2008,807408,1
Texas,Martin,2008,892650,1
Texas,Martin,2008,307230,1
Texas,Martin,2008,496000,1
Texas,Martin,2008,402950,1
Texas,Martin,2008,481128,1
Texas,Martin,2008,95550,1
Texas,Martin,2008,508798,1
Texas,Martin,2008,423394,1
Texas,Martin,2008,865872,1
Texas,Martin,2008,540204,1
Texas,Martin,2008,703962,1
Texas,Martin,2008,712572,1
Texas,Martin,2008,193952,1
Texas,Martin,2008,724080,1
Texas,Martin,2008,927528,1
Texas,Martin,2008,682390,1
Texas,Martin,2008,257536,1
Texas,Martin,2008,3507651,1
Texas,Martin,2008,320680,1
Texas,Martin,2008,342813,1
Texas,Martin,2008,181713,1
Texas,Martin,2008,458796,1
Texas,Martin,2008,505698,1
Texas,Martin,2008,209068,1
Texas,Martin,2008,356790,1
Texas,Martin,2008,104579,1
Texas,Martin,2008,246778,1
Texas,Martin,2008,403,1
Texas,Martin,2008,338012,1
Texas,Martin,2008,672882,1
Texas,Martin,2008,552478,1
Texas,Martin,2008,717948,1
Texas,Martin,2008,734664,1
Texas,Martin,2008,1764,1
Texas,Martin,2008,1098762,1
Texas,Martin,2008,630000,1
Texas,Martin,2008,316442,1
Texas,Martin,2008,288040,1
Texas,Martin,2008,383802,1
Texas,Martin,2008,988680,1
Texas,Martin,2008,923034,1
Texas,Martin,2008,447478,1
Texas,Martin,2008,680400,1
Texas,Martin,2008,704557,1
Texas,Martin,2008,885000,1
Texas,Martin,2008,313536,1
Texas,Martin,2008,401310,1
Texas,Martin,2008,376633,1
Texas,Martin,2008,778974,1
Texas,Martin,2008,1152732,1
Texas,Martin,2008,806946,1
Texas,Martin,2008,903084,1
Texas,Martin,2008,802914,1
Texas,Martin,2008,816522,1
Texas,Martin,2008,21165816,1
Texas,Martin,2008,691298,1
Texas,Martin,2008,194543,1
Texas,Martin,2008,206260,1
Texas,Martin,2008,403912,1
Texas,Martin,2008,484322,1
Texas,Martin,2008,837102,1
Texas,Martin,2008,829500,1
Texas,Martin,2008,773294,1
Texas,Martin,2008,2487813,1
Texas,Martin,2008,341053,1
Texas,Martin,2008,429299,1
Texas,Martin,2008,341750,1
Texas,Martin,2008,479036,1
Texas,Martin,2008,548051,1
Texas,Martin,2008,707334,1
Texas,Martin,2008,838000,1
Texas,Martin,2008,215418,1
Texas,Martin,2008,501221,1
Texas,Martin,2008,307201,1
Texas,Martin,2008,54167,1
Texas,Martin,2008,900102,1
Texas,Martin,2008,1086498,1
Texas,Martin,2008,754068,1
Texas,Martin,2008,963522,1
Texas,Martin,2008,765996,1
Texas,Martin,2008,805518,1
Texas,Martin,2008,876498,1
Texas,Martin,2008,323274,1
Texas,Martin,2008,530300,1
Texas,Martin,2008,512300,1
Texas,Martin,2008,934752,1
Texas,Martin,2008,718704,1
Texas,Martin,2008,787584,1
Texas,Martin,2008,969612,1
Texas,Martin,2008,350146,1
Texas,Martin,2008,889728,1
Texas,Martin,2008,830046,1
Texas,Martin,2008,717192,1
Texas,Martin,2008,48000,1
Texas,Martin,2008,51000,1
Texas,Martin,2008,471349,1
Texas,Martin,2008,876246,1
Texas,Martin,2008,932190,1
Texas,Martin,2008,862344,1
Texas,Martin,2008,993006,1
Texas,Martin,2008,696276,1
Texas,Martin,2008,1095192,1
Texas,Martin,2008,742140,1
Texas,Martin,2008,583380,1
Texas,Martin,2008,229448,1
Texas,Martin,2008,278265,1
Texas,Martin,2008,405280,1
Texas,Martin,2008,1283664,1
Texas,Martin,2008,760788,1
Texas,Martin,2008,872466,1
Texas,Martin,2008,803502,1
Texas,Martin,2008,994560,1
Texas,Martin,2008,971376,1
Texas,Martin,2008,301453,1
Texas,Martin,2008,685440,1
Texas,Martin,2008,777168,1
Texas,Martin,2008,974442,1
Texas,Martin,2008,712575,1
Texas,Martin,2008,483176,1
Texas,Martin,2008,321006,1
Texas,Martin,2008,902790,1
Texas,Martin,2008,735252,1
Texas,Martin,2008,823746,1
Texas,Martin,2008,697284,1
Texas,Martin,2008,883512,1
Texas,Martin,2008,840168,1
Texas,Martin,2008,616980,1
Texas,Martin,2008,575000,1
Texas,Martin,2008,897750,1
Texas,Martin,2008,811776,1
Texas,Martin,2008,220186,1
Texas,Martin,2008,319349,1
Texas,Martin,2008,19635,1
Texas,Martin,2008,540960,1
Texas,Martin,2008,751590,1
Texas,Martin,2008,895272,1
Texas,Martin,2008,320825,1
Texas,Martin,2008,648396,1
Texas,Martin,2008,734454,1
Texas,Martin,2008,877086,1
Texas,Martin,2008,927780,1
Texas,Martin,2008,718284,1
Texas,Martin,2008,788130,1
Texas,Martin,2008,751380,1
Texas,Martin,2008,456000,1
Texas,Martin,2008,309000,1
Texas,Martin,2008,403716,1
Texas,Martin,2008,445626,1
Texas,Martin,2008,751926,1
Texas,Martin,2008,566706,1
Texas,Martin,2008,531846,1
Texas,Martin,2009,1048975.2,1
Texas,Martin,2009,1093722,1
Texas,Martin,2009,1035216,1
Texas,Martin,2009,34234,1
Texas,Martin,2009,408135,1
Texas,Martin,2009,417853,1
Texas,Martin,2009,498185,1
Texas,Martin,2009,545866,1
Texas,Martin,2009,723198,1
Texas,Martin,2009,1184904,1
Texas,Martin,2009,477000,1
Texas,Martin,2009,873768,1
Texas,Martin,2009,922113,1
Texas,Martin,2009,504412,1
Texas,Martin,2009,1054578,1
Texas,Martin,2009,1050268.8,1
Texas,Martin,2009,717318,1
Texas,Martin,2009,518402,1
Texas,Martin,2009,678090,1
Texas,Martin,2009,635124,1
Texas,Martin,2009,908418,1
Texas,Martin,2009,412692,1
Texas,Martin,2009,541000,1
Texas,Martin,2009,414500,1
Texas,Martin,2009,964110,1
Texas,Martin,2009,1066002,1
Texas,Martin,2009,796278,1
Texas,Martin,2009,605750,1
Texas,Martin,2009,608500,1
Texas,Martin,2009,926352,1
Texas,Martin,2009,1035384,1
Texas,Martin,2009,995425,1
Texas,Martin,2009,769986,1
Texas,Martin,2009,61512,1
Texas,Martin,2009,1209978,1
Texas,Martin,2009,721686,1
Texas,Martin,2009,405000,1
Texas,Martin,2009,924378,1
Texas,Martin,2009,891198,1
Texas,Martin,2009,775000,1
Texas,Martin,2009,348618,1
Texas,Martin,2009,323001,1
Texas,Martin,2009,857052,1
Texas,Martin,2009,837576,1
Texas,Martin,2009,36372,1
Texas,Martin,2009,696276,1
Texas,Martin,2009,982000,1
Texas,Martin,2009,252161,1
Texas,Martin,2009,849450,1
Texas,Martin,2009,858228,1
Texas,Martin,2009,966924,1
Texas,Martin,2009,846650,1
Texas,Martin,2009,866040,1
Texas,Martin,2009,857808,1
Texas,Martin,2009,365528,1
Texas,Martin,2009,812364,1
Texas,Martin,2009,918498,1
Texas,Martin,2009,845670,1
Texas,Martin,2009,1076082,1
Texas,Martin,2009,738318,1
Texas,Martin,2009,883596,1
Texas,Martin,2009,641265,1
Texas,Martin,2009,411175,1
Texas,Martin,2009,630630,1
Texas,Martin,2009,746760,1
Texas,Martin,2009,379260,1
Texas,Martin,2009,703584,1
Texas,Martin,2009,349678,1
Texas,Martin,2009,1093512,1
Texas,Martin,2009,874020,1
Texas,Martin,2009,1142652,1
Texas,Martin,2009,877506,1
Texas,Martin,2009,488026,1
Texas,Martin,2009,1206534,1
Texas,Martin,2009,910308,1
Texas,Martin,2009,905016,1
Texas,Martin,2009,892500,1
Texas,Martin,2009,681660,1
Texas,Martin,2009,848148,1
Texas,Martin,2009,1127868,1
Texas,Martin,2009,859152,1
Texas,Martin,2009,1420900,1
Texas,Martin,2009,1067094,1
Texas,Martin,2009,853566,1
Texas,Martin,2009,964950,1
Texas,Martin,2009,988092,1
Texas,Martin,2009,1328376,1
Texas,Martin,2009,862806,1
Texas,Martin,2009,832986,1
Texas,Martin,2009,963480,1
Texas,Martin,2009,330288,1
Texas,Martin,2009,847854,1
Texas,Martin,2009,789390,1
Texas,Martin,2009,815934,1
Texas,Martin,2009,1110480,1
Texas,Martin,2009,194422,1
Texas,Martin,2009,1272600,1
Texas,Martin,2009,679325,1
Texas,Martin,2009,778932,1
Texas,Martin,2009,686280,1
Texas,Martin,2009,81000,1
Texas,Martin,2009,508074,1
Texas,Martin,2009,1094772,1
Texas,Martin,2009,826560,1
Texas,Martin,2009,984102,1
Texas,Martin,2009,868056,1
Texas,Martin,2009,936264,1
Texas,Martin,2009,1614102,1
Texas,Martin,2009,624486,1
Texas,Martin,2009,117726,1
Texas,Martin,2009,777168,1
Texas,Martin,2009,868728,1
Texas,Martin,2009,863436,1
Texas,Martin,2009,607404,1
Texas,Martin,2009,869232,1
Texas,Martin,2009,852474,1
Texas,Martin,2009,879858,1
Texas,Martin,2009,837228,1
Texas,Martin,2009,29600,1
Texas,Martin,2009,857850,1
Texas,Martin,2009,899934,1
Texas,Martin,2009,583380,1
Texas,Martin,2009,685104,1
Texas,Martin,2009,878892,1
Texas,Martin,2009,828198,1
Texas,Martin,2009,700392,1
Texas,Martin,2009,460992,1
Texas,Martin,2009,810390,1
Texas,Martin,2009,736092,1
Texas,Martin,2009,645246,1
Texas,Martin,2009,854700,1
Texas,Martin,2009,922530,1
Texas,Martin,2009,745248,1
Texas,Martin,2009,355950,1
Texas,Martin,2009,291979,1
Texas,Martin,2009,172000,1
Texas,Martin,2009,694512,1
Texas,Martin,2009,698586,1
Texas,Martin,2009,357330,1
Texas,Martin,2009,1027824,1
Texas,Martin,2009,239568,1
Texas,Martin,2009,739158,1
Texas,Martin,2009,814884,1
Texas,Martin,2009,845796,1
Texas,Martin,2009,241000,1
Texas,Martin,2009,1008000,1
Texas,Martin,2009,1234926,1
Texas,Martin,2009,1137570,1
Texas,Martin,2009,20475,1
Texas,Martin,2009,740334,1
Texas,Martin,2009,997752,1
Texas,Martin,2009,1327704,1
Texas,Martin,2009,883386,1
Texas,Martin,2009,225000,1
Texas,Martin,2010,25499.7,1
Texas,Martin,2010,1053670.8,1
Texas,Martin,2010,1047870.6,1
Texas,Martin,2010,606915,1
Texas,Martin,2010,716903,1
Texas,Martin,2010,630371,1
Texas,Martin,2010,1476704,1
Texas,Martin,2010,933744,1
Texas,Martin,2010,607271,1
Texas,Martin,2010,1556074,1
Texas,Martin,2010,1270248,1
Texas,Martin,2010,1064994,1
Texas,Martin,2010,883176,1
Texas,Martin,2010,1158908,1
Texas,Martin,2010,673000,1
Texas,Martin,2010,349700,1
Texas,Martin,2010,1195496.4,1
Texas,Martin,2010,1047312,1
Texas,Martin,2010,1004388,1
Texas,Martin,2010,957906,1
Texas,Martin,2010,528858,1
Texas,Martin,2010,1070232,1
Texas,Martin,2010,155620,1
Texas,Martin,2010,440790,1
Texas,Martin,2010,582000,1
Texas,Martin,2010,978563,1
Texas,Martin,2010,962472,1
